PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
3015773,"Jose Alvarado",3500,PG,NYK,MIL,160988,1060919,,21.5,8.37,2.39,3.67,1.76,1.01,1.35,0.2,12.04,10.76,14.43,1.55,6.06,2.88,1.15,4.91,0.99,0.79,7.79,2.91,20.38,20.38,20.34,5.81,9.16%,127,134,FRI,73382,168,3015773,13.84,27.68,11.37,11.37,20.67,14.06,17.58,20.34,23.1,27.87,29.63,38.17,
3588016,"Jeremy Sochan",3100,SF/PF,NYK,MIL,160988,1342728,,6.5,1.44,0.94,0.45,0.1,0.16,0.06,0.17,1.89,2.38,2.83,0.23,1.39,1.06,0.46,0.38,0.34,0.24,1.44,0.56,3.77,3.77,3.72,1.2,0.05%,127,134,FRI,179331,169,3588016,1.33,6.98,0,0,0,1.33,2.66,3.72,5.05,6.91,7.71,11.96,
6413098,"Ariel Hukporti",3300,C,NYK,MIL,160988,1350535,,1.5,0.51,0.43,0.05,0,0.09,0,0.04,0.56,0.94,0.99,0.04,0.48,0.3,0.19,0,0.2,0.13,0.3,0.19,1.13,1.13,1.16,0.35,0.25%,127,134,FRI,449008,171,6413098,0.17,2.46,0,0,0,0,0,1.16,1.16,2.32,3.02,4.87,
8998505,"Mohamed Diawara",3000,PF,NYK,MIL,160988,1437712,,6.5,2.15,1.14,0.42,0.47,0.21,0.13,0.04,2.57,3.29,3.71,0.17,1.56,0.72,0.35,1.17,0.11,0.05,1.89,0.82,4.45,4.45,4.68,1.56,0.05%,127,134,FRI,622557,176,8998505,1.37,8.61,0,0,0,1.3,3.12,4.68,6.24,8.58,9.62,15.08,
37888,"Alex Caruso",3900,SF,OKC,DEN,160990,697644,,19.5,7.49,2.2,2.13,1.36,0.69,1.11,0.28,9.62,9.69,11.82,1.39,4.33,2.71,1.19,3.81,1.29,1.03,6.52,2.55,16.81,16.81,16.55,4.24,0.71%,148,145,FRI,38264,179,37888,10.68,23.26,1.49,1.49,3.44,10.69,14.26,16.55,19.1,23.17,24.95,33.1,
408990,"Shai Gilgeous-Alexander",10700,PG,OKC,DEN,160990,1067856,,29.5,28.94,3.59,5.72,1.68,1.68,1.05,0.58,34.66,32.53,38.25,1.63,9.31,14.12,7.53,4.46,9.98,8.84,18.58,9.21,45.04,45.04,45.3,4.23,4.95%,148,145,FRI,75300,180,408990,36.15,55.15,3.21,3.21,2.77,36.19,41.39,45.3,49.21,55.19,57.54,67.95,
570142,"Isaiah Hartenstein",6400,C,OKC,DEN,160990,1057004,,25.5,11.06,7.92,3.12,0,1.79,0.74,0.42,14.18,18.98,22.1,1.16,11.04,7.47,4.62,0,2.74,1.83,7.47,4.62,26.93,26.93,27.25,4.26,1.84%,148,145,FRI,76846,181,570142,20.58,34.75,1.95,1.95,1.87,20.44,24.22,27.25,30.03,34.57,36.59,44.66,
570179,"Kenrich Williams",4400,PF/C,OKC,DEN,160990,843742,,12,3.99,2.24,1.57,0.65,0.57,0.46,0.08,5.56,6.23,7.8,0.54,3.81,1.81,0.88,1.67,0.44,0.3,3.48,1.53,10.08,10.08,10.27,2.33,0.05%,148,145,FRI,76838,182,570179,5.81,15.54,0,0,0,5.65,8.22,10.27,12.07,15.41,16.43,22.6,
1153418,"Lu Dort",4500,SG,OKC,DEN,160990,1134693,,27.5,10.02,3.39,1.49,2.35,0.86,0.7,0.4,11.51,13.41,14.9,1.1,4.88,2.59,1.02,6.33,1.19,0.92,8.92,3.37,18.76,18.76,19.44,4.32,0.41%,148,145,FRI,87396,183,1153418,12.76,27.11,1.66,1.66,5.36,12.96,16.59,19.44,22.29,26.96,29.03,37.33,
2439149,"Isaiah Joe",5600,SG,OKC,DEN,160990,1134010,,20,9.78,2.24,1.31,2.4,0.61,0.64,0.33,11.09,12.02,13.33,0.97,3.55,1.68,0.75,5.8,1.23,1.07,7.48,3.15,16.73,16.73,17.38,3.1,0.05%,148,145,FRI,87355,184,2439149,10.94,24.86,0.09,0.09,0.3,10.89,14.53,17.38,20.23,25.16,27.24,36.06,
3005501,"Aaron Wiggins",5300,SF/PF,OKC,DEN,160990,1133788,,20,9.9,2.88,1.79,1.58,1.27,0.81,0.53,11.69,12.78,14.57,1.34,4.67,4.61,2.06,4.09,1.33,1.05,8.7,3.64,18.79,18.79,19.02,3.59,0.25%,148,145,FRI,70247,185,3005501,12.66,26.29,0.69,0.69,0.95,12.59,16.19,19.02,21.85,26.22,28.27,35.98,
3588097,"Jaylin Williams",5800,PF/C,OKC,DEN,160990,1231367,,17,6.69,4.1,2.5,1.37,0.99,0.49,0.62,9.19,10.79,13.29,1.11,6.6,1.71,0.76,3.8,1.41,1.08,5.51,2.13,17.7,17.7,17.98,3.1,0.35%,148,145,FRI,92186,186,3588097,12.07,24.72,0.17,0.17,0.1,11.82,15.27,17.98,20.44,24.63,26.13,33.75,
3588100,"Chet Holmgren",8600,PF,OKC,DEN,160990,1343009,,30,17.55,8.4,1.84,1.53,1.67,0.39,1.5,19.39,25.95,27.79,1.89,10.24,8.5,4.29,4.38,5.56,4.38,12.88,5.82,34.39,34.39,34.86,4.05,3.86%,148,145,FRI,179602,188,3588100,26.54,43.98,3.93,3.93,1.88,26.46,31.3,34.86,38.17,43.77,46.06,56.24,
4878543,"Cason Wallace",6700,SG/SF,OKC,DEN,160990,1408195,,29,10.11,3.06,2.65,1.65,1.18,1.4,0.43,12.76,13.17,15.82,1.83,5.71,4.87,2.25,4.55,0.88,0.66,9.42,3.9,22.07,22.07,21.81,3.26,0.41%,148,145,FRI,245049,189,4878543,14.98,29.47,0.24,0.24,0.14,15.06,18.69,21.81,24.93,29.86,31.44,39.99,
6413162,"Jared McCain",4000,PG/SG,OKC,DEN,160990,1458807,,10,4.97,1.38,1.03,0.81,0.66,0.22,0.04,6,6.35,7.38,0.26,2.41,2.08,0.92,2.08,0.81,0.71,4.16,1.73,8.29,8.29,8.84,2.21,0.21%,148,145,FRI,281664,192,6413162,4.52,14.15,0,0,0,4.68,6.76,8.84,10.92,14.04,15.34,21.84,
