PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
35181.0,Jaylen Brown,9700.0,SG/SF,BOS,CLE,163128.0,883436.0,-,35.0,25.62,6.18,4.74,2.14,3.09,0.84,0.6000000000000001,30.36,31.8,36.54,1.44,10.92,14.48,6.88,6.2,7.12,5.44,20.68,9.02,41.38,41.38,42.94,4.43,0.0,125.0,131.0,SUN,28025.0,2.0,35181.0,33.72,52.95,0.0,0.0,0.0,34.04,38.75,42.94,46.61,52.89,55.51,66.77,
37782.0,Jayson Tatum,7800.0,PF,BOS,CLE,163128.0,937647.0,-,28.0,17.87,6.84,4.57,2.42,2.0,0.93,0.51,22.44,24.71,29.28,1.44,11.41,7.3500000000000005,3.25,6.69,5.07,4.11,14.040000000000001,5.67,35.25,35.25,36.5,4.68,0.0,125.0,131.0,SUN,38272.0,3.0,37782.0,27.84,46.04,0.0,0.0,0.0,27.900000000000002,32.85,36.5,40.410000000000004,45.89,48.49,58.92,
37858.0,Derrick White,7900.0,PG,BOS,CLE,163128.0,796009.0,-,35.0,15.96,4.28,4.75,2.69,1.84,1.11,1.24,20.71,20.240000000000002,24.990000000000002,2.35,9.03,6.48,2.73,7.53,2.7600000000000002,2.43,14.01,5.42,33.43,33.43,33.59,4.25,0.0,125.0,131.0,SUN,38299.0,4.0,37858.0,25.240000000000002,42.88,0.0,0.0,0.0,25.38,30.0,33.59,37.18,42.82,45.13,55.64,
2439093.0,Payton Pritchard,6700.0,PG/SG,BOS,CLE,163128.0,945610.0,,32.5,15.33,3.33,4.58,2.67,1.45,0.81,0.33,19.91,18.66,23.240000000000002,1.1400000000000001,7.91,6.42,2.98,6.96,1.59,1.36,13.38,5.65,28.17,28.17,29.27,4.37,0.0,125.0,131.0,SUN,73477.0,5.0,2439093.0,21.28,38.12,0.0,0.0,0.0,21.240000000000002,25.900000000000002,29.27,32.64,38.08,40.410000000000004,50.25,
3005208.0,Luka Garza,4200.0,C,BOS,CLE,163128.0,1061057.0,,16.5,8.290000000000001,3.89,1.23,0.81,0.56,0.41000000000000003,0.24,9.52,12.18,13.41,0.65,5.12,3.7800000000000002,2.04,2.11,2.39,1.78,5.89,2.85,16.19,16.19,16.42,3.91,0.0,125.0,131.0,SUN,72919.0,6.0,3005208.0,10.83,22.75,0.0,0.0,0.0,10.950000000000001,13.81,16.42,18.85,22.94,24.5,31.28,
3005606.0,Neemias Queta,6000.0,C,BOS,CLE,163128.0,1142902.0,,27.0,10.35,8.77,1.5,0.0,1.37,0.73,1.01,11.85,19.12,20.62,1.74,10.27,6.49,4.25,0.0,2.65,1.85,6.49,4.25,26.97,26.97,26.560000000000002,4.43,0.0,125.0,131.0,SUN,86307.0,7.0,3005606.0,19.84,34.36,0.0,0.0,0.0,19.92,23.64,26.560000000000002,29.48,34.53,36.39,44.89,
3022247.0,Sam Hauser,4600.0,SF/PF,BOS,CLE,163128.0,922378.0,,24.5,9.09,3.27,1.45,2.61,0.45,0.49,0.2,10.540000000000001,12.36,13.81,0.6900000000000001,4.72,1.29,0.54,6.46,0.19,0.18,7.75,3.15,16.81,16.81,17.81,3.87,0.0,125.0,131.0,SUN,72761.0,8.0,3022247.0,11.26,25.52,0.0,0.0,0.0,11.08,14.780000000000001,17.81,20.84,25.59,27.700000000000003,37.2,
4878181.0,Jordan Walsh,3100.0,PF,BOS,CLE,163128.0,1401388.0,,8.0,1.83,1.6400000000000001,0.34,0.29,0.37,0.16,0.14,2.17,3.47,3.81,0.30000000000000004,1.98,0.75,0.36,0.8,0.35000000000000003,0.25,1.55,0.65,4.84,4.84,4.95,1.6,0.0,125.0,131.0,SUN,245001.0,9.0,4878181.0,1.68,8.86,0.0,0.0,0.0,1.6500000000000001,3.3000000000000003,4.95,6.32,9.07,10.18,15.13,
6412744.0,Baylor Scheierman,4400.0,SG,BOS,CLE,163128.0,1177129.0,,19.5,4.15,3.39,1.32,0.98,0.66,0.46,0.17,5.47,7.54,8.86,0.63,4.71,1.05,0.46,2.71,0.36,0.31,3.7600000000000002,1.44,11.43,11.43,11.790000000000001,2.68,0.0,125.0,131.0,SUN,90655.0,10.0,6412744.0,6.87,17.56,0.0,0.0,0.0,6.97,9.65,11.790000000000001,13.93,17.69,19.29,26.26,
8998149.0,Hugo Gonzalez,3600.0,SG/SF,BOS,CLE,163128.0,1590553.0,,14.0,3.49,3.67,0.53,0.55,0.56,0.5700000000000001,0.2,4.0200000000000005,7.16,7.69,0.77,4.2,1.78,0.8300000000000001,1.62,0.41000000000000003,0.19,3.4000000000000004,1.3800000000000001,10.44,10.44,10.41,2.89,0.0,125.0,131.0,SUN,622359.0,11.0,8998149.0,5.86,15.8,0.0,0.0,0.0,5.75,8.49,10.41,12.600000000000001,16.16,17.53,23.56,
