PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
8985519,"Kon Knueppel",7100,SG,CHA,SAC,163971,1519132,,32,19.52,4.45,3.18,3.43,1.92,0.73,0.4,22.7,23.97,27.15,1.13,7.63,6.41,3.17,7.84,3.32,2.89,14.25,6.6,31.1,31.1,32.88,4.63,7.59%,136,154,WED,458104,17,8985519,24.28,42.4,8.38,8.38,8.18,24.6,29.43,32.88,36.5,42.46,44.79,55.41,
8998193,"Ryan Kalkbrenner",3300,C,CHA,SAC,163971,1236052,,17,5.23,4.56,0.86,0,0.66,0.48,1.1,6.09,9.79,10.65,1.58,5.42,2.8,2,0,1.82,1.23,2.8,2,16.07,16.07,15.05,4.56,4.63%,136,154,WED,149525,19,8998193,10.13,20.64,3.54,3.54,2.92,9.95,12.75,15.05,17.09,20.66,21.94,28.06,
8998194,"Sion James",3100,SF/PF,CHA,SAC,163971,1232338,,17,4.35,2.64,1.56,0.75,0.6,0.48,0.19,5.91,6.99,8.55,0.67,4.2,1.37,0.52,2.05,1.23,1.04,3.42,1.27,11.27,11.27,11.41,3.68,0.36%,136,154,WED,148709,20,8998194,6.75,16.91,1.61,1.61,0.66,6.74,9.34,11.41,13.48,17.12,18.41,25.15,
1037,"James Harden",9100,PG,CLE,ORL,163968,395388,,33,20.1,4.74,6.62,2.58,3.02,0.66,0.32,26.72,24.84,31.46,0.98,11.36,6.87,2.92,7.37,7.43,6.54,14.24,5.5,35.64,35.64,37.86,4.16,0.15%,131,138,WED,12228,23,1037,29.08,47.52,1.05,1.05,2.79,29.42,34.28,37.86,41.7,47.33,49.63,60.89,
18595,"Dennis Schroder",4700,PG,CLE,ORL,163968,739958,,22,8.47,2.35,3.54,1.07,1.41,0.8,0.24,12.01,10.82,14.36,1.04,5.89,4.22,1.71,3.01,2.22,1.85,7.23,2.78,18.31,18.31,18.63,3.96,0.34%,131,138,WED,12453,24,18595,12.61,25.47,1.4,1.4,1.88,12.51,16.08,18.63,21.18,25.27,26.8,34.45,
18946,"Larry Nance Jr.",3000,PF/C,CLE,ORL,163968,603640,,1,0.3,0.25,0.06,0.04,0.03,0.03,0,0.36,0.55,0.61,0.03,0.31,0.16,0.07,0.11,0.03,0.03,0.27,0.11,0.75,0.75,0.77,0.26,0.24%,131,138,WED,12097,25,18946,0.77,0.77,0,0,0,0.33,0.55,0.77,0.99,1.32,1.4,1.47,
37875,"Donovan Mitchell",9200,SG,CLE,ORL,163968,879707,,32,26.34,4.56,4.46,3.39,2.45,1.69,0.49,30.8,30.9,35.36,2.18,9.02,11.27,5.21,9.23,6.9,5.76,20.5,8.6,42.59,42.59,43.59,4.74,11.21%,131,138,WED,38278,27,37875,33.96,53.89,8.87,8.87,10.65,33.99,39.44,43.59,47.74,53.97,56.82,68.24,
1144092,"Dean Wade",3700,SF/PF,CLE,ORL,163968,880677,,22,5.43,5.02,1.27,1.26,0.4,0.88,0.42,6.7,10.45,11.72,1.3,6.29,1.29,0.59,3.51,0.69,0.45,4.8,1.85,16.86,16.86,16.65,4.5,11.60%,131,138,WED,72850,28,1144092,10.97,23.2,8.13,8.13,4.53,10.85,14.13,16.65,19.17,23.21,24.72,32.54,
2439420,"Sam Merrill",4800,SG,CLE,ORL,163968,953106,,24,10.49,2.38,1.67,2.91,0.64,0.44,0.15,12.16,12.87,14.54,0.59,4.05,1.17,0.5,7.16,0.86,0.76,8.33,3.41,16.98,16.98,18.29,3.81,0.05%,131,138,WED,72801,30,2439420,11.54,26.04,1.32,1.32,2.5,11.43,15.24,18.29,21.34,25.91,27.94,37.6,
3005190,"Evan Mobley",8300,PF/C,CLE,ORL,163968,1231862,,31.5,17.46,8.83,2.02,1.11,1.59,0.61,1.54,19.48,26.29,28.31,2.15,10.85,9.73,5.28,3.24,5.22,3.56,12.97,6.39,35.95,35.95,36.08,4.35,1.80%,131,138,WED,149666,31,3005190,27.86,45.14,4.85,4.85,3.72,28.01,32.55,36.08,39.61,44.91,46.93,57.27,
3584031,"Keon Ellis",4200,SG/SF,CLE,ORL,163968,1231210,,24.5,6.21,2.83,1.35,1.35,0.56,1.41,1.15,7.56,9.04,10.39,2.56,4.18,1.52,0.74,3.34,0.9,0.69,4.86,2.09,18.75,18.75,17.29,4.12,1.06%,131,138,WED,148680,32,3584031,11.36,24.05,4.7,4.7,2.72,11.36,14.57,17.29,20.01,24.21,25.94,33.84,
4934240,"Craig Porter",3600,PG,CLE,ORL,163968,1236197,,10,2.07,2.29,1.27,0.24,0.58,0.37,0.19,3.34,4.36,5.63,0.56,3.56,1.3,0.56,0.64,0.37,0.24,1.94,0.8,7.82,7.82,7.79,2.16,0.34%,131,138,WED,180209,33,4934240,4.16,12.13,0,0,0,4.02,6.03,7.79,9.3,11.81,13.07,17.84,
6412819,"Jaylon Tyson",5100,SF/PF,CLE,ORL,163968,1342747,,24,9.56,4.46,1.33,1.46,1.44,0.45,0.35,10.89,14.02,15.35,0.8,5.79,4.4,2.06,3.3,1.38,1.05,7.7,3.52,17.87,17.87,18.75,3.68,0.05%,131,138,WED,180082,34,6412819,12.55,25.78,0.81,0.81,1.06,12.42,15.96,18.75,21.28,25.84,27.62,35.22,
7796671,"Nae'Qwan Tomlin",3100,PF,CLE,ORL,163968,1403628,,1,0.34,0.2,0.02,0.03,0.03,0.06,0.02,0.36,0.54,0.56,0.08,0.22,0.23,0.1,0.14,0.08,0.06,0.37,0.13,0.82,0.82,0.78,0.25,0.39%,131,138,WED,245036,36,7796671,0.78,0.78,0,0,0,0.33,0.56,0.78,1,1.34,1.42,1.49,
37884,"Thomas Bryant",4000,C,CLE,ORL,163968,896601,,14,6.7,3.94,0.52,0.85,0.61,0.45,0.42,7.22,10.64,11.16,0.87,4.46,2.99,1.41,2.52,1.55,1.33,5.51,2.26,14.21,14.21,14.27,3.57,0.44%,131,138,WED,38313,39,37884,9.04,20.23,0.45,0.45,0.55,9.08,11.93,14.27,16.61,20.24,21.79,28.54,
6943284,"Tristan Enaruna",3000,SF/PF,CLE,ORL,163968,1174887,,1,0.43,0.17,0.05,0.05,0.05,0.02,0.02,0.48,0.6,0.65,0.04,0.22,0.23,0.1,0.14,0.1,0.08,0.37,0.15,0.78,0.78,0.8,0.27,0.05%,131,138,WED,90539,40,6943284,0.8,0.8,0,0,0,0.34,0.57,0.8,1.03,1.37,1.46,1.52,
13301,"Jonas Valanciunas",3400,C,DEN,HOU,163972,599780,,7.5,4,2.48,0.46,0.05,0.7,0.31,0.26,4.46,6.48,6.94,0.57,2.94,2.69,1.52,0.2,0.96,0.79,2.89,1.57,8.68,8.68,8.61,2.53,0.05%,145,141,WED,12323,41,13301,4.85,12.05,0,0,0,4.7,7.04,8.61,10.44,13.05,14.35,19.31,
16879,"Tim Hardaway Jr.",4400,SF,DEN,HOU,163972,551771,,26.5,10.63,2.46,1.28,2.19,0.52,0.51,0.17,11.91,13.09,14.37,0.68,3.74,2.7,1.2,5.7,2.03,1.66,8.4,3.39,17.02,17.02,17.82,4.05,1.07%,145,141,WED,12479,42,16879,11.46,25.1,2.78,2.78,3.15,11.88,14.98,17.82,20.4,25.05,27.12,35.64,
18601,"Aaron Gordon",6000,PF,DEN,HOU,163972,748788,,28,16.07,4.82,1.96,1.82,1.35,0.7,0.27,18.03,20.89,22.85,0.97,6.78,6.69,3.37,4.59,4.89,3.88,11.28,5.19,26.35,26.35,27.24,4.54,7.92%,145,141,WED,12545,43,18601,19.98,35.31,9.16,9.16,7.09,20.11,24.19,27.24,30.55,35.64,37.68,47.1,
31812,"Nikola Jokic",12100,C,DEN,HOU,163972,830650,,37,29.29,12.11,9.29,2.17,3.78,1.5,0.64,38.58,41.4,50.69,2.14,21.4,14.32,7.89,5.41,8.56,6.99,19.73,10.06,60.4,60.4,63.28,5.23,22.44%,145,141,WED,12576,45,31812,52.18,74.82,27.13,27.13,26.18,52.21,58.53,63.28,67.76,74.88,77.78,89.91,
35211,"Jamal Murray",8400,PG,DEN,HOU,163972,891352,,34.5,24.08,3.92,5.64,2.88,1.96,0.89,0.45,29.72,28,33.64,1.34,9.56,11.65,5.53,6.95,4.98,4.38,18.6,8.41,39.3,39.3,40.65,4.84,18.24%,145,141,WED,28062,46,35211,31.69,50.6,14.71,14.71,11.5,31.65,36.53,40.65,44.51,50.43,53,63.29,
408913,"Bruce Brown",4300,PG/SG,DEN,HOU,163972,941834,,23.5,6.39,3.16,1.74,0.52,1.21,1.25,0.24,8.13,9.55,11.29,1.49,4.9,4.21,1.89,1.47,1.35,1.04,5.68,2.41,16.05,16.05,15.59,3.63,0.05%,145,141,WED,75331,47,408913,10.28,21.62,0.59,0.59,0.55,10.22,13.29,15.59,18.15,21.98,23.26,30.42,
1115625,"Cameron Johnson",5100,SF/PF,DEN,HOU,163972,843005,,26,8.81,3.09,1.56,1.43,0.74,0.59,0.36,10.37,11.9,13.46,0.95,4.65,3.01,1.32,3.61,2.14,1.85,6.62,2.75,16.97,16.97,17.26,3.38,0.37%,145,141,WED,70669,48,1115625,11.37,23.96,0.37,0.37,0.39,11.17,14.47,17.26,19.8,23.86,25.64,33.25,
3588037,"Christian Braun",5000,SG,DEN,HOU,163972,1174878,,33.5,10.95,4.95,2.65,0.95,1.25,0.73,0.4,13.6,15.9,18.55,1.13,7.6,5.84,3.08,2.79,2.5,1.93,8.63,4.03,23.01,23.01,23.24,4.65,6.69%,145,141,WED,90542,51,3588037,16.73,30.45,8.39,8.39,6.74,16.67,20.46,23.24,26.02,30.57,32.33,40.42,
4878295,"Julian Strawther",3800,SG/SF,DEN,HOU,163972,1241584,,9,3.23,0.97,0.58,0.39,0.39,0.32,0.14,3.81,4.2,4.78,0.46,1.55,1.7,0.76,1.14,0.66,0.54,2.84,1.15,6.25,6.25,6.23,1.64,0.05%,145,141,WED,149531,53,4878295,2.76,10.52,0,0,0,2.86,4.67,6.23,7.79,10.64,11.68,17.13,
6863241,"Spencer Jones",3600,PF,DEN,HOU,163972,1176586,,14.5,4.02,1.97,0.81,0.61,0.57,0.59,0.3,4.83,5.99,6.8,0.89,2.78,1.85,0.81,1.77,0.77,0.57,3.62,1.42,9.7,9.7,9.5,2.64,0.05%,145,141,WED,89746,56,6863241,5.17,14.67,0,0,0.02,5.14,7.45,9.5,11.55,14.64,15.92,21.57,
1314,"Jeff Green",3000,PF/C,HOU,DEN,163972,266367,,2,0.82,0.3,0.06,0.16,0.05,0.02,0.01,0.88,1.12,1.18,0.03,0.36,0.26,0.12,0.43,0.15,0.12,0.69,0.28,1.31,1.31,1.4,0.47,0.46%,141,145,WED,12160,62,1314,0.26,2.77,0,0,0,0,0,1.4,2.1,4.9,4.9,10.15,
1348,"Kevin Durant",8600,SF,HOU,DEN,163972,329525,,36,24.8,4.99,4.37,2.3,2.76,0.83,0.7,29.17,29.79,34.16,1.53,9.36,11.87,6.23,5.57,6.29,5.44,17.44,8.53,39.17,39.17,40.46,4.7,15.37%,141,145,WED,12157,63,1348,31.43,50.08,9.01,9.01,8.93,31.44,36.59,40.46,44.33,50,52.31,63.14,
18610,"Clint Capela",3200,C,HOU,DEN,163972,830647,,15,3.97,4.7,0.87,0,0.47,0.33,0.59,4.84,8.67,9.54,0.92,5.57,3.34,1.67,0,1.08,0.64,3.34,1.67,13.21,13.21,12.76,3.99,0.05%,141,145,WED,12572,65,18610,8.28,17.83,0.85,0.85,0.7,8.17,10.72,12.76,14.8,17.86,19.14,24.75,
408932,"Aaron Holiday",3000,PG,HOU,DEN,163972,884087,,8.5,2.88,1.14,0.56,0.57,0.36,0.37,0.02,3.44,4.02,4.58,0.39,1.7,0.92,0.39,1.52,0.45,0.39,2.44,0.96,5.9,5.9,6.03,2.01,0.20%,141,145,WED,75332,68,408932,2.5,10.62,0,0,0,2.36,4.46,6.03,7.6,10.49,11.54,17.3,
409174,"Josh Okogie",3400,SG/SF,HOU,DEN,163972,941460,,13.5,3.95,1.72,0.53,0.61,0.42,0.8,0.07,4.48,5.67,6.2,0.87,2.25,1.59,0.68,1.58,1.14,0.77,3.17,1.29,9,9,8.73,2.57,0.05%,141,145,WED,75296,69,409174,4.58,13.8,0,0,0.01,4.37,6.68,8.73,10.53,13.35,14.64,20.54,
3006967,"Alperen Sengun",8900,C,HOU,DEN,163972,1323508,,32,19.09,7.86,5.21,0.44,2.82,0.85,0.77,24.3,26.95,32.16,1.62,13.07,13.32,6.73,1.64,6.28,4.31,14.96,7.17,38.38,38.38,39.12,4.4,4.07%,141,145,WED,165221,72,3006967,30.74,48.2,2.15,2.15,3.91,30.88,35.52,39.12,42.47,47.91,50.19,59.71,
3587947,"Jabari Smith",6300,PF,HOU,DEN,163972,1342755,,35,14.14,5.89,1.72,2.08,1.06,0.59,0.74,15.86,20.03,21.75,1.33,7.61,5.79,2.8,5.71,2.89,2.3,11.5,4.88,26.72,26.72,27.34,4.34,3.06%,141,145,WED,180850,74,3587947,19.88,35.68,6.29,6.29,3.65,19.82,23.83,27.34,30.35,35.62,37.62,46.91,
3587949,"Tari Eason",5800,SG,HOU,DEN,163972,1235198,,29,9.83,5.93,1.92,1.32,1.2,1.32,0.51,11.75,15.76,17.68,1.83,7.85,5.53,2.41,3.51,1.45,1.05,9.04,3.73,24.12,24.12,23.88,4.12,0.34%,141,145,WED,148583,75,3587949,17.04,31.58,2.11,2.11,3.05,16.84,20.86,23.88,26.65,30.92,32.93,41.98,
4874279,"Amen Thompson",8000,PG,HOU,DEN,163972,1429337,,37,16.78,6.92,4.53,0.32,1.97,1.37,0.46,21.31,23.7,28.23,1.83,11.45,10.74,5.96,1.41,5.3,3.91,12.15,6.28,35.4,35.4,35.25,4.41,2.22%,141,145,WED,266069,76,4874279,27.43,43.73,2.76,2.76,3.52,27.53,31.91,35.25,38.59,44,46.06,56.35,
6412914,"Reed Sheppard",6600,PG/SG,HOU,DEN,163972,1465031,,31,15.87,3.3,4.02,3.24,1.55,1.46,0.79,19.89,19.17,23.19,2.25,7.32,5.92,2.5,8.48,1.43,1.15,14.4,5.74,31.06,31.06,31.38,4.75,8.27%,141,145,WED,288915,77,6412914,22.99,40.67,12.58,12.58,9.43,22.96,27.55,31.38,34.95,40.31,42.61,52.81,
6448365,"Isaiah Crawford",3000,PF,HOU,DEN,163972,1176631,,1,0.33,0.16,0.06,0.05,0.04,0.03,0.02,0.39,0.49,0.55,0.05,0.22,0.15,0.07,0.15,0.06,0.05,0.3,0.12,0.72,0.72,0.73,0.24,0.05%,141,145,WED,92422,78,6448365,0.73,0.73,0,0,0,0.31,0.52,0.73,0.94,1.25,1.33,1.39,
1315,"Nicolas Batum",3000,PF,LAC,MIN,163973,456451,,11,2.39,1.53,0.82,0.69,0.32,0.33,0.12,3.21,3.92,4.74,0.45,2.35,0.26,0.1,1.74,0.14,0.11,2,0.79,6.49,6.49,6.62,2.21,0.20%,151,146,WED,12208,80,1315,2.88,11.3,0,0,0,2.91,5.03,6.62,8.47,11.39,12.71,18.54,
1498,"Brook Lopez",4700,C,LAC,MIN,163973,330047,,27.5,10.45,4.56,1.54,2.05,1.21,0.71,0.88,11.99,15.01,16.55,1.59,6.1,3.12,1.51,5.56,1.55,1.29,8.68,3.56,21.79,21.79,22.07,4.7,9.51%,151,146,WED,12193,81,1498,15.25,29.77,9.98,9.98,8.57,15.3,19.06,22.07,25.08,30.1,32.1,40.63,
13310,"Kawhi Leonard",9300,SF,LAC,MIN,163973,512591,,32,27.72,6.68,3.3,2.55,2.04,1.67,0.33,31.02,34.4,37.7,2,9.98,14.09,7.15,6.71,6.55,5.77,20.8,9.7,44.65,44.65,45.45,4.89,15.55%,151,146,WED,12333,82,13310,35.88,55.77,16.06,16.06,13.33,35.69,41.34,45.45,49.3,55.46,57.78,67.79,
35215,"Kris Dunn",4500,PG/SG,LAC,MIN,163973,698968,,25,6.18,3.89,4.12,0.94,1.06,1.31,0.13,10.3,10.07,14.19,1.44,8.01,2.92,1.44,2.68,0.63,0.47,5.6,2.38,20.29,20.29,20.05,4.46,7.64%,151,146,WED,28005,84,35215,14.02,26.81,5.94,5.94,4.34,14.04,17.29,20.05,22.31,26.32,28.07,36.09,
36064,"Derrick Jones Jr.",4600,SF/PF,LAC,MIN,163973,892925,,31.5,12.07,3.61,1.65,1.39,0.96,0.8,0.9,13.72,15.68,17.33,1.7,5.26,6.11,3.03,4.01,2.59,1.85,10.12,4.42,23.02,23.02,22.68,4.93,19.91%,151,146,WED,31198,85,36064,15.93,30.16,18.73,18.73,10.76,16.05,19.62,22.68,25.74,30.58,32.36,41.79,
1115224,"Darius Garland",6200,PG,LAC,MIN,163973,1134262,,29.5,17.16,2.61,5.64,2.47,2.45,0.64,0.18,22.8,19.77,25.41,0.82,8.25,7.53,3.54,6.41,3.13,2.68,13.94,6.01,28.76,28.76,30.59,4.93,16.65%,151,146,WED,86449,88,1115224,22.5,39.55,15.86,15.86,14.8,22.55,26.96,30.59,33.96,39.4,41.48,51.59,
3005227,"Isaiah Jackson",3700,C,LAC,MIN,163973,1245934,,18,6.64,5.01,0.96,0,1.2,0.61,0.75,7.6,11.65,12.61,1.36,5.97,4.11,2.57,0,2.32,1.51,4.11,2.57,16.97,16.97,16.47,4.45,3.58%,151,146,WED,70338,89,3005227,11.31,22.29,3.17,3.17,2.76,11.4,14.19,16.47,18.75,22.3,23.82,30.41,
3587794,"Bennedict Mathurin",6100,SG/SF,LAC,MIN,163973,1239596,,30.5,18.78,6.03,2.16,1.73,2.04,0.95,0.28,20.94,24.81,26.97,1.23,8.19,9.18,4.03,5.16,6.48,5.52,14.34,5.76,30.91,30.91,31.96,5.24,29.93%,151,146,WED,149200,90,3587794,24.16,40.68,34.11,34.11,19.7,24.49,28.87,31.96,35.83,41.02,43.3,53.09,
4878391,"Jordan Miller",3900,PG/SG,LAC,MIN,163973,1134092,,22,8.2,2.64,1.89,0.54,0.95,0.69,0.13,10.09,10.84,12.73,0.82,4.53,4.25,2.12,1.74,2.93,2.34,5.99,2.66,15.71,15.71,15.77,4.04,0.96%,151,146,WED,89573,92,4878391,10.47,21.78,1.94,1.94,1.53,10.43,13.48,15.77,18.06,21.87,23.4,30.52,
8998366,"Kobe Sanders",3300,SG/SF,LAC,MIN,163973,1231938,,13,4.39,1.84,1.38,0.7,0.69,0.28,0.08,5.77,6.23,7.61,0.36,3.22,1.84,0.86,1.74,0.69,0.56,3.58,1.56,9.06,9.06,9.49,2.88,0.05%,151,146,WED,149027,96,8998366,5.15,14.69,0,0,0.06,5.13,7.44,9.49,11.29,14.62,15.9,22.06,
16935,"Rudy Gobert",6700,C,MIN,LAC,163973,739960,,31,9.71,11.82,1.57,0,1.43,0.62,1.31,11.28,21.53,23.1,1.93,13.39,5.19,3.58,0,4.45,2.54,5.19,3.58,30.61,30.61,30.49,4.55,5.88%,146,151,WED,12475,99,16935,23.23,38.46,5.34,5.34,4.38,23.12,27.19,30.49,33.79,38.62,40.65,49.29,
18615,"Kyle Anderson",3100,PF/C,MIN,LAC,163973,697720,,12,3.86,1.67,1.23,0.18,0.39,0.37,0.21,5.09,5.53,6.76,0.58,2.9,2.44,1.34,0.46,0.91,0.64,2.9,1.52,9.06,9.06,8.85,2.85,0.17%,146,151,WED,12549,100,18615,4.99,13.39,0,0,0.02,5.06,7.08,8.85,10.62,13.4,14.67,19.72,
18632,"Julius Randle",7700,PF,MIN,LAC,163973,786412,,32,18.21,6.49,4,1.43,2.39,0.73,0.27,22.21,24.7,28.7,1,10.49,9.33,4.37,4.36,6.32,5.17,13.69,5.8,32.61,32.61,33.99,4.41,1.03%,146,151,WED,12553,102,18632,26.01,42.79,4.12,4.12,4.19,25.81,30.41,33.99,37.06,42.42,44.47,54.44,
408950,"Donte DiVincenzo",5800,PG,MIN,LAC,163973,887915,,30,9.74,3.47,3.94,2.26,1.29,1.29,0.14,13.68,13.21,17.15,1.43,7.41,2.51,1.06,5.85,1.07,0.83,8.36,3.32,22.81,22.81,23.34,4.02,0.46%,146,151,WED,72401,103,408950,16.24,31.26,1.79,1.79,2.97,16.24,20.04,23.34,26.38,30.95,32.98,42.88,
1151038,"Naz Reid",5600,PF/C,MIN,LAC,163973,1137200,,25,11.89,5.57,1.58,2.01,1.48,0.65,0.76,13.47,17.46,19.04,1.41,7.15,4.95,2.28,5.25,1.78,1.3,10.2,4.29,23.69,23.69,24.35,4.35,4.25%,146,151,WED,72075,104,1151038,17.16,32.44,6,6,5.59,17.17,21.02,24.35,27.43,32.55,34.6,44.09,
2439478,"Anthony Edwards",9500,SG,MIN,LAC,163973,1175367,,36,27.29,4.36,3.26,3.53,2.86,1.37,0.75,30.55,31.65,34.91,2.12,7.62,11.21,5.22,9.11,7.75,6.27,20.32,8.75,40.91,40.91,42.22,4.44,3.18%,146,151,WED,89824,105,2439478,32.6,52.55,3.21,3.21,6.28,32.5,37.87,42.22,46.06,52.2,55.01,66.27,
2439585,"Jaden McDaniels",5900,SF,MIN,LAC,163973,1177013,,32,12.97,4.07,2.67,1.32,1.83,0.83,0.65,15.64,17.04,19.71,1.48,6.74,7.11,3.59,3.54,2.22,1.83,10.65,4.91,24.47,24.47,24.77,4.2,0.91%,146,151,WED,90781,106,2439585,17.8,32.59,2.49,2.49,3.68,17.71,21.82,24.77,27.72,32.6,34.65,43.38,
3005172,"Ayo Dosunmu",4500,SG/SF,MIN,LAC,163973,1133782,Q,23.5,10.24,2.11,2.57,1.28,0.88,0.68,0.23,12.81,12.35,14.92,0.91,4.68,4.89,2.49,3.24,1.68,1.41,8.13,3.77,18.48,18.48,18.75,4.17,2.38%,146,151,WED,72047,107,3005172,12.65,25.72,3.46,3.46,3.04,12.67,15.96,18.75,21.28,25.38,27.36,34.71,
3005452,"Bones Hyland",3200,PG/SG,MIN,LAC,163973,1178199,,13.5,6.11,1.31,1.69,1.22,0.63,0.32,0.11,7.8,7.42,9.11,0.43,3,1.99,0.86,3.24,0.94,0.73,5.23,2.08,10.88,10.88,11.44,3.58,0.49%,146,151,WED,88199,108,3005452,6.41,17.37,1.14,1.14,0.86,6.5,9.36,11.44,13.78,17.68,19.24,26.26,
4878238,"Julian Phillips",3000,SF/PF,MIN,LAC,163973,1405696,,1,0.37,0.04,0,0.06,0.03,0.06,0.03,0.37,0.41,0.41,0.09,0.04,0.15,0.06,0.18,0.09,0.08,0.33,0.12,0.66,0.66,0.62,0.21,0.05%,146,151,WED,244990,110,4878238,0.62,0.62,0,0,0,0.27,0.44,0.62,0.8,1.06,1.13,1.18,
4878487,"Jaylen Clark",3000,SG/SF,MIN,LAC,163973,1231198,,1,0.38,0.09,0.02,0.04,0.03,0.04,0,0.4,0.47,0.49,0.04,0.11,0.18,0.08,0.12,0.12,0.08,0.3,0.12,0.61,0.61,0.61,0.2,0.05%,146,151,WED,149761,111,4878487,0.61,0.61,0,0,0,0.26,0.44,0.61,0.78,1.05,1.11,1.16,
