PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
6412725,Zaccharie Risacher,3700,SF,ATL,GSW,166585,1432544,,16,4.98,4.04,0.67,0.73,0.6,0.72,0.43,5.65,9.02,9.69,1.15,4.71,2.44,1.11,2.05,0.87,0.58,4.49,1.84,13.68,13.68,13.4,3.62,0.19%,135,150,SAT,368366,16,6412725,8.5,19.15,0.63,0.63,0.53,8.34,11.12,13.4,15.42,19.22,20.48,27.56,
18939,Pat Connaughton,3000,SF/PF,CHA,MEM,166580,601514,,1,0.4,0.21,0.03,0.07,0.05,0.06,0,0.43,0.61,0.64,0.06,0.24,0.17,0.07,0.21,0.08,0.06,0.38,0.14,0.83,0.83,0.84,0.28,0.39%,136,142,SAT,12091,22,18939,0.84,0.84,0,0,0,0.36,0.6,0.84,1.08,1.44,1.53,1.6,
409262,Miles Bridges,6200,PF,CHA,MEM,166580,957479,,30,15.82,5.46,2.39,2.05,1.61,0.82,0.32,18.21,21.28,23.67,1.14,7.85,7.51,3.33,6.4,3.58,3.01,13.91,5.38,27.77,27.77,28.78,4.64,3.12%,136,142,SAT,75304,23,409262,21.14,37.34,4.72,4.72,9.28,21.33,25.44,28.78,32.12,37.26,39.32,48.82,
1115110,Grant Williams,3300,PF,CHA,MEM,166580,949273,,18.5,5.9,3.24,1.77,1.02,1.09,0.51,0.64,7.67,9.14,10.91,1.15,5.01,1.74,0.81,2.72,1.5,1.21,4.46,1.83,14.8,14.8,14.87,4.51,1.61%,136,142,SAT,69933,24,1115110,9.52,21.07,2.74,2.74,3.97,9.33,12.6,14.87,17.39,20.92,22.43,29.24,
1115205,Coby White,4600,PG/SG,CHA,MEM,166580,1138387,,21,16.05,2.73,3.25,2.3,2.41,0.4,0.3,19.3,18.78,22.03,0.7,5.98,6.31,2.77,6.43,4.22,3.61,12.74,5.07,23.89,23.89,25.69,5.58,26.30%,136,142,SAT,86731,25,1115205,18.24,33.97,19.67,19.67,23,18.06,22.38,25.69,28.74,34.08,36.14,45.53,
2439295,LaMelo Ball,8600,PG,CHA,MEM,166580,1257420,,29,23.31,5.4,6.19,4.02,3,1.85,0.52,29.5,28.71,34.9,2.37,11.59,9.31,3.82,11.33,4.15,3.62,20.64,7.84,43.19,43.19,44.73,5.2,24.01%,136,142,SAT,161285,27,2439295,34.82,55.49,17.72,17.72,21.18,34.9,40.33,44.73,48.87,55.33,58.17,69.55,
2439366,Josh Green,3200,SG/SF,CHA,MEM,166580,1193670,,14,2.78,1.61,0.5,0.56,0.6,0.67,0.1,3.28,4.39,4.89,0.77,2.11,0.87,0.39,1.4,0.42,0.32,2.27,0.95,7.17,7.17,7.06,2.21,0.54%,136,142,SAT,92617,28,2439366,3.24,11.81,0,0,0,3.14,5.23,7.06,8.63,11.51,13.07,19.35,
3588157,Moussa Diabate,5400,C,CHA,MEM,166580,1324359,,28,7.35,9.23,2.96,0.01,1.17,0.77,0.84,10.31,16.58,19.54,1.61,12.19,4.84,2.78,0.05,2.73,1.76,4.89,2.79,26.53,26.53,26.11,4.84,5.12%,136,142,SAT,179227,32,3588157,19.77,33.35,4.24,4.24,8.33,19.77,23.32,26.11,28.9,33.46,35.24,43.09,
4878218,Brandon Miller,7900,SF,CHA,MEM,166580,1401381,,31,20.49,5.65,4.22,3.41,2.93,1.37,0.41,24.71,26.14,30.36,1.78,9.87,8.16,3.5,9.11,3.69,3.24,17.27,6.91,36.01,36.01,37.76,4.78,8.51%,136,142,SAT,244988,33,4878218,28.63,47.75,7.41,7.41,10.97,28.32,33.68,37.76,41.59,47.71,50.01,61.23,
8985519,Kon Knueppel,7000,SG,CHA,MEM,166580,1519132,,31,21.86,4.94,3.05,3.81,1.69,0.78,0.34,24.91,26.8,29.85,1.12,7.99,7.13,3.52,8.72,3.87,3.39,15.85,7.33,34.03,34.03,35.94,5.13,17.14%,136,142,SAT,458104,37,8985519,26.96,45.83,15.13,15.13,16.85,27.15,32.06,35.94,40.08,46.28,48.35,58.95,
8998193,Ryan Kalkbrenner,3800,C,CHA,MEM,166580,1236052,,18.5,6.03,4.61,1.02,0,0.61,0.43,1.22,7.05,10.64,11.66,1.65,5.63,3.13,2.31,0,2.07,1.41,3.13,2.31,17.43,17.43,16.32,4.29,0.17%,136,142,SAT,149525,39,8998193,11.23,21.99,0.75,0.75,1.89,11.05,14.06,16.32,18.58,22.09,23.35,29.88,
8998194,Sion James,3400,SF/PF,CHA,MEM,166580,1232338,,18,3.54,3.16,1.93,0.62,0.55,0.49,0.16,5.47,6.7,8.63,0.65,5.09,1.13,0.42,1.69,1,0.84,2.82,1.04,11.63,11.63,11.72,3.45,0.05%,136,142,SAT,148709,40,8998194,7.19,16.96,0.32,0.32,0.24,7.39,9.94,11.72,13.76,17.07,18.6,24.71,
1037,James Harden,9400,PG,CLE,NOP,166582,395388,,35,22.73,5.52,7.41,2.93,3.73,0.98,0.4,30.14,28.25,35.66,1.38,12.93,7.73,3.38,8.25,8.2,7.18,15.98,6.31,40.88,40.88,43.43,4.62,2.97%,131,143,SAT,12228,43,1037,34.01,53.62,3.34,3.34,8.32,33.98,39.34,43.43,47.26,53.39,55.95,67.19,
18595,Dennis Schroder,4000,PG,CLE,NOP,166582,739958,,18,5.93,1.74,3.5,0.73,1.07,0.55,0.11,9.43,7.67,11.17,0.66,5.24,2.94,1.22,2.1,1.56,1.3,5.04,1.95,14.18,14.18,14.51,3.63,0.05%,131,143,SAT,12453,44,18595,9.39,20.3,0.07,0.07,0.52,9.55,12.3,14.51,16.97,20.41,21.89,29.02,
18946,Larry Nance Jr.,3000,PF/C,CLE,NOP,166582,603640,,1,0.29,0.26,0.07,0.04,0.04,0.03,0,0.36,0.55,0.62,0.03,0.33,0.14,0.07,0.1,0.03,0.02,0.24,0.11,0.76,0.76,0.78,0.26,0%,131,143,SAT,12097,45,18946,0.78,0.78,0,0,0,0.33,0.56,0.78,1,1.34,1.42,1.49,
37875,Donovan Mitchell,9500,SG,CLE,NOP,166582,879707,Q,34,26.13,4.45,5.35,3.4,2.53,1.9,0.43,31.48,30.58,35.93,2.33,9.8,11.32,5.13,9.35,6.79,5.67,20.67,8.53,43.96,43.96,44.87,4.72,3.41%,131,143,SAT,38278,47,37875,35.16,55.26,4.69,4.69,10.44,35.33,40.74,44.87,49,55.44,58.28,68.59,
1144092,Dean Wade,3400,SF,CLE,NOP,166582,880677,,25,6.05,5.15,1.32,1.43,0.38,0.53,0.35,7.37,11.2,12.52,0.88,6.47,1.47,0.64,3.99,0.73,0.47,5.46,2.07,16.47,16.47,16.76,4.93,8.31%,131,143,SAT,72850,48,1144092,11.16,23.28,5.48,5.48,7.46,11.01,14.26,16.76,19.26,23.26,25.01,33.27,
1193058,Max Strus,4900,SG/SF,CLE,NOP,166582,936502,,24,9.12,5.39,2.51,2.28,0.89,0.58,0.22,11.63,14.51,17.02,0.8,7.9,1.8,0.79,5.63,0.84,0.72,7.43,3.07,20.86,20.86,21.95,4.48,0.05%,131,143,SAT,73900,49,1193058,15.21,29.52,3.14,3.14,6.12,15.22,18.96,21.95,24.69,29.68,31.43,40.16,
2439420,Sam Merrill,4300,SG,CLE,NOP,166582,953106,,29.5,12.17,3.03,2.49,3.34,0.7,0.64,0.33,14.66,15.2,17.69,0.97,5.52,1.46,0.63,8.28,1.01,0.89,9.74,3.97,21.75,21.75,22.95,5.34,9.29%,131,143,SAT,72801,50,2439420,15.55,31.31,10.51,10.51,18.55,15.38,19.67,22.95,26.23,31.27,33.29,42.62,
3005190,Evan Mobley,9200,PF/C,CLE,NOP,166582,1231862,,33.5,22.7,11.52,2.47,1.43,2.01,0.56,2.19,25.17,34.22,36.69,2.75,13.99,12.53,7.01,4.2,6.59,4.39,16.73,8.44,46.47,46.47,47.1,5.12,10.90%,131,143,SAT,149666,51,3005190,37.82,56.86,15.99,15.99,17.49,37.88,43.11,47.1,51.09,57.07,59.31,69.28,
3584031,Keon Ellis,4200,SF/PF,CLE,NOP,166582,1231210,,26,8.03,2.97,1.43,1.75,0.63,1.39,0.97,9.46,11,12.43,2.36,4.4,1.95,0.95,4.27,1.15,0.89,6.22,2.7,20.19,20.19,19.17,4.56,0.39%,131,143,SAT,148680,52,3584031,12.83,26.35,1.96,1.96,6.32,13.03,16.54,19.17,22.05,26.56,28.32,36.84,
7796671,Nae'Qwan Tomlin,3100,PF,CLE,NOP,166582,1403628,,2,0.62,0.24,0.03,0.05,0.07,0.12,0.02,0.65,0.86,0.89,0.14,0.27,0.42,0.18,0.24,0.15,0.11,0.66,0.23,1.3,1.3,1.24,0.4,0.05%,131,143,SAT,245036,57,7796671,0.23,2.46,0,0,0,0,0,1.24,1.86,3.72,4.34,7.44,
37884,Thomas Bryant,3200,C,CLE,NOP,166582,896601,,12,5.83,2.77,0.22,0.74,0.43,0.37,0.36,6.05,8.6,8.82,0.73,2.99,2.55,1.23,2.16,1.34,1.13,4.71,1.97,11.24,11.24,11.24,3.51,0.32%,131,143,SAT,38313,60,37884,6.6,16.64,0,0,0.41,6.64,9.2,11.24,13.28,16.6,18.14,25.03,
13315,Klay Thompson,3900,SG/SF,DAL,LAC,166586,457611,,21,11.59,1.78,1.18,2.65,1,0.44,0.22,12.77,13.37,14.55,0.66,2.96,3.48,1.45,6.81,0.89,0.74,10.29,4.1,16.48,16.48,17.73,4.55,0.44%,140,151,SAT,12329,63,13315,11.1,25.43,4.95,4.95,7.59,11.21,14.86,17.73,20.86,25.81,27.64,36.5,
13990,Khris Middleton,4300,SF/PF,DAL,LAC,166586,512053,,20,9.25,3.24,2.08,1.01,1.53,0.45,0.03,11.33,12.49,14.57,0.48,5.32,4.96,2.2,2.8,2.11,1.82,7.76,3.21,16.17,16.17,17.12,3.98,0.05%,140,151,SAT,12405,65,13990,11.32,23.73,0.88,0.88,1.9,11.41,14.53,17.12,19.71,23.86,25.42,32.94,
18566,Dwight Powell,3100,C,DAL,LAC,166586,552309,,1,0.22,0.29,0.03,0,0.04,0.03,0.03,0.25,0.51,0.54,0.06,0.32,0.09,0.06,0,0.14,0.09,0.09,0.06,0.75,0.75,0.73,0.24,0.05%,140,151,SAT,12550,66,18566,0.73,0.73,0,0,0,0.31,0.52,0.73,0.94,1.25,1.33,1.39,
409321,Marvin Bagley,4300,PF/C,DAL,LAC,166586,1076209,,17,7.07,5.97,1,0.21,0.81,0.25,0.59,8.07,13.04,14.04,0.84,6.97,4.44,2.57,0.56,1.91,1.31,5,2.78,17.44,17.44,17.43,4.05,0.44%,140,151,SAT,75292,67,409321,12.06,23.45,0.68,0.68,1.37,11.79,14.87,17.43,19.74,23.33,24.86,32.04,
1115204,Daniel Gafford,4900,C,DAL,LAC,166586,1061647,,23,10.09,7.52,1.43,0,1.85,0.72,1.02,11.52,17.61,19.04,1.74,8.95,5.56,3.95,0,3.12,2.18,5.56,3.95,24.63,24.63,24.32,4.96,8.41%,140,151,SAT,71699,68,1115204,17.91,31.59,5,5,10.22,17.92,21.42,24.32,27.14,31.74,33.54,41.73,
1115314,PJ Washington,6100,PF/C,DAL,LAC,166586,1067857,,29.5,13.23,6.01,1.68,1.37,1.69,0.86,0.81,14.91,19.24,20.92,1.67,7.69,7.49,3.29,4.04,3.63,2.53,11.53,4.66,26.28,26.28,26.51,4.35,0.17%,140,151,SAT,69997,69,1115314,19.35,34.56,2.04,2.04,5.03,19.56,23.68,26.51,29.86,35,37.32,46.07,
1203483,Caleb Martin,3000,SF,DAL,LAC,166586,842969,Q,10,1.98,1.49,0.33,0.22,0.41,0.36,0.14,2.31,3.47,3.8,0.5,1.82,1.11,0.48,0.66,0.56,0.35,1.77,0.7,5.35,5.35,5.24,1.75,0.05%,140,151,SAT,73187,70,1203483,2.19,8.96,0,0,0,2.21,3.86,5.24,6.89,9.38,10.2,15.17,
2484012,Naji Marshall,6200,SG/SF,DAL,LAC,166586,1060704,,26.5,15.53,4.04,3.14,1.11,1.83,0.83,0.09,18.67,19.57,22.71,0.92,7.18,8.86,4.51,3.66,4.09,3.19,12.52,5.62,26.02,26.02,26.78,4.32,0.05%,140,151,SAT,70165,71,2484012,19.65,34.72,1.93,1.93,4.57,19.31,23.43,26.78,29.87,34.5,36.31,44.55,
3588176,Max Christie,4500,SG,DAL,LAC,166586,1340703,,29,10.61,2.81,1.68,1.89,1.13,0.48,0.17,12.29,13.42,15.1,0.65,4.49,3.68,1.59,4.78,1.99,1.74,8.46,3.48,17.32,17.32,18.32,4.07,0.05%,140,151,SAT,179747,73,3588176,11.96,25.62,1.3,1.3,3.17,11.87,15.48,18.32,21.16,25.8,27.87,36.38,
6413040,AJ Johnson,3200,PG/SG,DAL,LAC,166586,1502175,,4,0.88,0.43,0.31,0.09,0.16,0.03,0,1.19,1.31,1.62,0.03,0.74,0.62,0.22,0.39,0.19,0.16,1.01,0.31,1.79,1.79,1.91,0.6,0.17%,140,151,SAT,449000,75,6413040,0.32,3.86,0,0,0,0,1.27,1.91,3.18,5.09,6.05,10.19,
8985575,Cooper Flagg,8500,PG/SF,DAL,LAC,166586,1519128,,32,24.22,6.31,5.42,1.42,2.67,1,0.73,29.64,30.53,35.95,1.73,11.73,15.82,7.34,4.96,6.58,5.29,20.78,8.76,42.44,42.44,43.21,5.08,19.23%,140,151,SAT,458047,77,8985575,34.24,53.07,12.03,12.03,16.19,34.31,39.28,43.21,47.14,52.9,54.99,65.47,
9147605,Ryan Nembhard,3900,PG,DAL,LAC,166586,1323621,,27,7.36,2.36,6.07,1.08,1.98,0.55,0.05,13.43,9.72,15.79,0.6,8.43,4.82,1.86,2.79,0.5,0.39,7.61,2.94,19.12,19.12,20.2,5.18,8.43%,140,151,SAT,179441,79,9147605,14,27.21,7.18,7.18,11.88,13.89,17.42,20.2,22.98,27.27,29.04,37.88,
13976,Draymond Green,5500,PF/C,GSW,ATL,166585,468895,Q,31,10.58,5.89,5.73,1.71,3.15,0.82,0.72,16.31,16.47,22.2,1.54,11.62,4.8,2.02,5.34,2.04,1.41,10.14,3.73,27.71,27.71,29.01,5.27,14.65%,150,135,SAT,12401,86,13976,21.57,37.42,17.31,17.31,18.89,21.88,25.96,29.01,32.32,37.92,39.95,49.88,
3588138,Gui Santos,6500,PF,GSW,ATL,166585,1391940,,30,14.66,5.6,3.03,2.27,2.4,1.22,0.73,17.69,20.26,23.29,1.95,8.63,5.83,2.81,6.58,3.12,2.22,12.41,5.08,29.38,29.38,30.12,4.63,6.39%,150,135,SAT,195274,89,3588138,22.19,38.95,11.52,11.52,6.98,22.27,26.58,30.12,33.41,38.98,41,50.87,
4878334,Brandin Podziemski,7400,PG/SG,GSW,ATL,166585,1324108,,30,16.59,5.43,4.09,2.54,1.93,0.74,0.21,20.68,22.02,26.11,0.95,9.52,7.6,3.28,6.89,3.22,2.42,14.49,5.82,30.16,30.16,31.8,4.3,0.05%,150,135,SAT,179628,90,4878334,23.71,40.74,3.67,3.67,3.71,23.34,28.21,31.8,35.39,41.03,43.34,52.83,
6412896,Quinten Post,3700,C,GSW,ATL,166585,1193672,Q,21,9.09,4.56,1.84,1.99,0.95,0.42,0.59,10.93,13.65,15.49,1.01,6.4,2.73,1.22,5.57,0.87,0.68,8.3,3.21,19.4,19.4,20.1,5.43,20.01%,150,135,SAT,92403,91,6412896,13.62,27.45,14.47,14.47,15.92,13.82,17.34,20.1,22.86,27.39,29.15,37.19,
8998311,Will Richard,4100,SG/SF,GSW,ATL,166585,1323578,,25,9.08,2.94,1.8,1.6,1.06,1.34,0.21,10.88,12.02,13.82,1.55,4.74,3.22,1.5,4.83,1.52,1.3,8.05,3.1,18.9,18.9,18.83,4.59,26.13%,150,135,SAT,180292,94,8998311,12.52,25.98,17.01,17.01,6.54,12.55,16.07,18.83,21.34,25.86,27.62,35.9,
36041,Gary Payton II,4600,SG/SF,GSW,ATL,166585,846407,Q,21,10.79,4.72,2.07,1.03,1.46,1.2,0.32,12.86,15.51,17.58,1.52,6.79,6.26,3.52,3.2,1.02,0.66,9.46,4.55,22.66,22.66,22.64,4.92,18.77%,150,135,SAT,31188,97,36041,16.06,30.03,14.63,14.63,10.23,16.03,19.84,22.64,25.44,30.02,31.8,40.96,
409081,De'Anthony Melton,5900,SG/SF,GSW,ATL,166585,946801,Q,23,12.08,2.92,2.43,1.72,1.43,1.3,0.33,14.51,15,17.43,1.63,5.35,5.69,2.33,5.69,2.8,2.25,11.38,4.05,22.69,22.69,22.78,3.86,0%,150,135,SAT,75321,98,409081,15.91,30.42,0,0,1.8,15.95,19.74,22.78,25.82,30.37,32.4,41,
3888921,Pat Spencer,4200,PG,GSW,ATL,166585,1176145,,21,9.34,2.47,4.34,1.03,1.54,0.77,0.14,13.68,11.81,16.15,0.91,6.81,6.05,2.56,2.96,1.42,1.12,9.01,3.59,20,20,20.51,4.88,17.40%,150,135,SAT,90408,100,3888921,14.3,27.58,14.64,14.64,8.79,14.18,17.72,20.51,23.04,27.6,29.37,37.48,
4579356,Jeenathan Williams,3100,SF,GSW,ATL,166585,1138994,,2,0.91,0.21,0.19,0.09,0.13,0.03,0,1.1,1.12,1.31,0.03,0.4,0.54,0.25,0.29,0.19,0.15,0.83,0.34,1.41,1.41,1.5,0.48,0.15%,150,135,SAT,90892,101,4579356,0.23,3.06,0,0,0,0,0,1.5,2.4,4.2,4.8,8.7,
6998145,Malevy Leons,3200,PF,GSW,ATL,166585,1345014,Q,10,2.91,2.01,0.65,0.21,0.65,0.43,0.36,3.56,4.92,5.57,0.79,2.66,2.01,0.86,0.91,0.8,0.57,2.92,1.07,8.02,8.02,7.76,2.43,0.39%,150,135,SAT,179350,103,6998145,4.11,12.08,2.57,2.57,0,4.01,6.01,7.76,9.26,12.02,13.27,18.52,
11054241,L.J. Cryer,3400,PG,GSW,ATL,166585,1249996,,16,8.89,2.76,0.26,2.16,0.15,0.53,0.08,9.15,11.65,11.91,0.61,3.02,0.96,0.43,4.92,1.67,1.53,5.88,2.59,14.27,14.27,14.96,4.4,0.93%,150,135,SAT,148597,104,11054241,9.11,21.84,4.03,4.03,4.89,9.03,12.38,14.96,17.54,21.92,23.99,31.99,
2439513,Omer Yurtseven,3100,C,GSW,ATL,166585,942129,,10,4.72,3.51,0.5,0.03,0.92,0.24,0.45,5.22,8.23,8.73,0.69,4.01,3.65,2.02,0.35,0.9,0.6,4,2.05,10.83,10.83,10.79,3.48,0.39%,150,135,SAT,74336,105,2439513,6.55,15.56,0,0,0.17,6.52,8.78,10.79,12.55,15.56,16.81,22.58,
1348,Kevin Durant,8800,SF,HOU,MIA,166583,329525,,37,25.03,6.05,4.29,2.31,3.55,0.85,0.73,29.32,31.08,35.37,1.58,10.34,11.92,6.33,5.61,6.28,5.44,17.53,8.64,39.92,39.92,41.68,4.74,5.78%,141,137,SAT,12157,107,1348,32.52,51.59,7.37,7.37,9.82,32.68,38.08,41.68,45.54,51.46,54.03,64.58,
18610,Clint Capela,4100,C,HOU,MIA,166583,830647,,10.5,2.79,3.02,0.61,0,0.44,0.25,0.55,3.4,5.81,6.42,0.8,3.63,2.2,1.18,0,0.75,0.43,2.2,1.18,9.29,9.29,8.86,2.16,0.05%,141,137,SAT,12572,109,18610,5.14,13.18,0,0,0,5.06,7.09,8.86,10.38,12.91,14.18,19.24,
408932,Aaron Holiday,3000,PG,HOU,MIA,166583,884087,,7.5,3.57,0.6,0.38,0.72,0.26,0.48,0.01,3.95,4.17,4.55,0.49,0.98,1.16,0.46,1.92,0.57,0.49,3.08,1.18,6.07,6.07,6.1,2.03,0.39%,141,137,SAT,75332,112,408932,2.23,11.14,0,0,0,2.22,4.44,6.1,8.32,11.37,12.48,18.02,
409174,Josh Okogie,3200,SG/SF,HOU,MIA,166583,941460,,18,3.31,2.21,1.35,0.52,0.28,1.15,0.06,4.66,5.52,6.87,1.21,3.56,1.34,0.57,1.34,0.94,0.62,2.68,1.09,11.34,11.34,10.64,3.33,0.15%,141,137,SAT,75296,113,409174,6.29,15.84,0.33,0.33,0.19,6.33,8.87,10.64,12.67,15.96,17.23,23.05,
3006967,Alperen Sengun,8600,C,HOU,MIA,166583,1323508,,33,19.82,8.06,5.14,0.46,3.72,0.57,0.89,24.96,27.88,33.02,1.46,13.2,13.59,7,1.69,6.51,4.44,15.28,7.46,37.86,37.86,39.29,4.57,2.22%,141,137,SAT,165221,116,3006967,30.82,48.37,2.61,2.61,5.91,30.62,35.72,39.29,42.86,48.22,50.52,60.98,
3587947,Jabari Smith,6400,PF,HOU,MIA,166583,1342755,,35.5,14.7,6.66,1.86,2.19,0.98,0.57,0.59,16.56,21.36,23.22,1.16,8.52,6.11,2.86,6,3.03,2.41,12.11,5.05,27.98,27.98,28.87,4.51,0.80%,141,137,SAT,180850,118,3587947,21.15,37.46,3.96,3.96,5.37,21.21,25.55,28.87,32.45,37.56,39.6,49.56,
3587949,Tari Eason,5700,SG,HOU,MIA,166583,1235198,,28,10.22,7.09,1.49,1.35,1.37,1.27,0.4,11.71,17.31,18.8,1.67,8.58,6.03,2.5,3.73,1.57,1.15,9.76,3.85,24.6,24.6,24.76,4.34,0.05%,141,137,SAT,148583,119,3587949,17.9,32.72,2.42,2.42,4.93,17.87,21.7,24.76,27.82,32.67,34.72,43.65,
4874279,Amen Thompson,8200,PG,HOU,MIA,166583,1429337,,38.5,19.69,8.54,5.45,0.38,2.84,1.27,0.43,25.14,28.23,33.68,1.7,13.99,12.55,6.97,1.64,6.23,4.62,14.19,7.35,40.37,40.37,41.2,5.02,14.36%,141,137,SAT,266069,120,4874279,32.59,50.44,9.96,9.96,13.61,32.5,37.62,41.2,44.78,50.41,52.72,62.44,
6412914,Reed Sheppard,6200,PG/SG,HOU,MIA,166583,1465031,,32,16.63,3.2,3.48,3.44,2.43,1.41,0.73,20.11,19.83,23.31,2.14,6.68,6.2,2.55,9.07,1.48,1.19,15.27,5.99,29.68,29.68,30.64,4.94,7.09%,141,137,SAT,288915,121,6412914,22.27,39.93,11.54,11.54,15.78,22.28,27.09,30.64,34.19,40.01,42.04,52.16,
18956,T.J. McConnell,4400,PG,IND,SAS,166584,551787,Q,20,9.21,2.68,5.39,0.43,1.37,0.76,0.06,14.6,11.89,17.28,0.82,8.07,6.93,3.59,1.24,0.93,0.75,8.17,4.02,21.6,21.6,21.84,4.96,5.14%,133,144,SAT,22393,124,18956,15.68,28.63,5.35,5.35,9.05,15.75,19.05,21.84,24.38,28.7,30.47,37.84,
35186,Pascal Siakam,8100,PF,IND,SAS,166584,853408,Q,23,17.05,4.7,2.13,1.22,1.38,0.67,0.26,19.18,21.75,23.88,0.93,6.83,9.88,4.97,3.22,4.92,3.47,13.1,6.19,27.3,27.3,27.94,3.45,0.05%,133,144,SAT,27998,125,35186,20.78,35.87,0.03,0.03,0.14,20.57,24.89,27.94,31.24,35.81,38.1,46.74,
