PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
37884,"Thomas Bryant",3700,C,CLE,DAL,165014,896601,,18,9.17,4.77,0.73,1.15,0.48,0.53,0.58,9.9,13.94,14.67,1.11,5.5,4.04,1.96,3.42,2.1,1.82,7.46,3.11,18.84,18.84,18.79,5.08,0.00%,131,140,SUN,38313,18,37884,12.73,25.68,0,0,0,12.79,16.18,18.79,21.66,25.84,27.66,35.49,
6943284,"Tristan Enaruna",3000,SF,CLE,DAL,165014,1174887,,3.5,1.63,0.58,0.19,0.18,0.16,0.07,0.05,1.82,2.21,2.4,0.12,0.77,0.87,0.4,0.52,0.36,0.29,1.39,0.58,2.81,2.81,2.89,0.96,0.00%,131,140,SUN,90539,20,6943284,0.64,5.72,0,0,0,0,1.61,2.89,4.5,6.74,7.71,12.84,
13990,"Khris Middleton",4700,SF/PF,DAL,CLE,165014,512053,,19,8.5,2.63,1.86,0.91,1.39,0.4,0.02,10.36,11.13,12.99,0.42,4.49,4.54,2.06,2.52,1.89,1.63,7.06,2.97,14.32,14.32,15.18,3.23,0.00%,140,131,SUN,12405,23,13990,9.68,21.36,0,0,0,9.61,12.9,15.18,17.71,21.5,23.02,30.36,
18566,"Dwight Powell",3500,C,DAL,CLE,165014,552309,,19,4.51,5.47,0.62,0.04,0.83,0.54,0.48,5.13,9.98,10.6,1.02,6.09,1.9,1.28,0.12,2.74,1.83,2.02,1.32,14.23,14.23,13.92,3.98,0.00%,140,131,SUN,12550,24,18566,9.21,19.25,0,0,0,9.37,12.05,13.92,16.06,19.27,20.61,27.04,
409321,"Marvin Bagley",4300,C,DAL,CLE,165014,1076209,,24,12.2,8.54,1.48,0.33,1.36,0.39,0.65,13.68,20.74,22.22,1.04,10.02,7.61,4.55,0.88,3.05,2.1,8.49,4.88,26.43,26.43,26.86,6.25,0.00%,140,131,SUN,75292,25,409321,19.86,34.98,0,0,0,20.08,23.88,26.86,29.84,35,36.9,46.13,
1115314,"PJ Washington",5900,PF,DAL,CLE,165014,1067857,,28.5,12.53,5.28,1.63,1.3,1.62,0.91,0.4,14.16,17.81,19.44,1.31,6.91,7.27,3.15,3.91,3.35,2.33,11.18,4.45,23.62,23.62,24.06,4.08,0.00%,140,131,SUN,69997,27,1115314,17.11,31.93,0,0,0,16.92,21.15,24.06,27.23,31.99,34.11,43.1,
1203483,"Caleb Martin",3200,SF/PF,DAL,CLE,165014,842969,,16,3.27,2.66,0.5,0.38,0.65,0.59,0.19,3.77,5.93,6.43,0.78,3.16,1.81,0.8,1.1,0.85,0.54,2.91,1.18,8.9,8.9,8.77,2.74,0.00%,140,131,SUN,73187,28,1203483,4.72,13.71,0,0,0,4.66,6.85,8.77,10.69,13.74,15.07,20.83,
2484012,"Naji Marshall",6100,SG/SF,DAL,CLE,165014,1060704,,28,14.99,3.8,2.71,1.09,1.76,0.91,0.07,17.7,18.79,21.5,0.98,6.51,8.55,4.38,3.63,3.82,2.95,12.18,5.47,24.8,24.8,25.43,4.17,0.00%,140,131,SUN,70165,29,2484012,18.49,33.13,0,0,0,18.75,22.6,25.43,28.51,33.39,35.19,44.18,
3267960,"Brandon Williams",5200,PG/SG,DAL,CLE,165014,1134688,,21,11.67,2.59,2.88,0.69,1.71,0.34,0.39,14.55,14.26,17.14,0.73,5.47,6.35,3.05,2.45,4.43,3.52,8.8,3.74,19.58,19.58,20.18,3.88,0.00%,140,131,SUN,87233,30,3267960,14.12,26.87,0,0,0,14.13,17.66,20.18,22.7,26.99,28.5,36.07,
3588176,"Max Christie",4500,SG,DAL,CLE,165014,1340703,,27.5,11.97,3.09,1.22,2.15,1.3,0.56,0.05,13.19,15.06,16.28,0.61,4.31,4.28,1.8,5.5,2.22,1.93,9.78,3.95,18.04,18.04,19.31,4.29,0.00%,140,131,SUN,179747,31,3588176,12.7,26.92,0,0,0,12.62,16.22,19.31,22.14,26.78,28.58,37.85,
6413040,"AJ Johnson",3000,PG/SG,DAL,CLE,165014,1502175,,1,0.25,0.1,0.04,0.03,0.04,0.01,0,0.29,0.35,0.39,0.01,0.14,0.17,0.06,0.13,0.05,0.04,0.3,0.09,0.42,0.42,0.45,0.15,0.00%,140,131,SUN,449000,33,6413040,0.45,0.45,0,0,0,0.19,0.32,0.45,0.58,0.77,0.82,0.86,
6544651,"Tyler Smith",3000,C,DAL,CLE,165014,1429357,,1,0.56,0.15,0,0.11,0.05,0,0.01,0.56,0.71,0.71,0.01,0.15,0.16,0.09,0.32,0.08,0.07,0.48,0.2,0.72,0.72,0.8,0.27,0.00%,140,131,SUN,449002,34,6544651,0.8,0.8,0,0,0,0.34,0.57,0.8,1.03,1.37,1.46,1.52,
8985575,"Cooper Flagg",8800,PG,DAL,CLE,165014,1519128,,31.5,22.58,7.43,3.79,1.35,2.51,1.11,0.98,26.37,30.01,33.8,2.09,11.22,15.05,6.85,4.58,5.99,4.84,19.63,8.2,40.94,40.94,41.31,4.69,0.00%,140,131,SUN,458047,35,8985575,32.19,51.17,0,0,0,32.46,37.55,41.31,45.33,51.24,53.65,64.38,
9147605,"Ryan Nembhard",3400,PG,DAL,CLE,165014,1323621,,23.5,6.63,1.98,5,0.94,1.78,1.21,0.04,11.63,8.61,13.61,1.25,6.98,4.36,1.73,2.47,0.47,0.37,6.83,2.67,18.48,18.48,18.69,5.5,0.00%,140,131,SUN,179441,37,9147605,12.66,25.46,0,0,0,12.55,15.87,18.69,21.25,25.35,27.14,35.33,
13332,"Tobias Harris",5700,PF,DET,TOR,165015,552523,,28,11.84,4.71,2,1.18,1.05,0.89,0.32,13.84,16.55,18.55,1.21,6.71,6.75,3.12,3.4,2.38,2.07,10.15,4.3,23.07,23.07,23.23,4.08,0.00%,132,129,SUN,12337,42,13332,16.58,30.71,0,0,0,16.85,20.42,23.23,26.29,30.89,32.93,40.59,
35192,"Caris LeVert",3400,PG/SG,DET,TOR,165015,698991,,16.5,5.9,1.34,1.58,0.83,0.93,0.54,0.34,7.48,7.24,8.82,0.88,2.92,2.88,1.18,2.44,1.48,1.04,5.32,2.01,11.59,11.59,11.66,3.43,0.00%,132,129,SUN,28032,43,35192,6.8,17.35,0,0,0,6.84,9.38,11.66,13.69,17.49,19.01,25.35,
408969,"Kevin Huerter",3600,SG/SF,DET,TOR,165015,944785,,6.5,2.38,1,0.74,0.39,0.2,0.34,0.36,3.12,3.38,4.12,0.7,1.74,1.24,0.51,1.24,0.27,0.2,2.48,0.9,6.59,6.59,6.24,1.73,0.00%,132,129,SUN,70259,45,408969,2.82,10.49,0,0,0,2.86,4.68,6.24,7.8,10.66,11.7,16.64,
555145,"Duncan Robinson",4200,SG,DET,TOR,165015,854591,,26,9.87,2.39,2.49,2.41,0.55,0.44,0.45,12.36,12.26,14.75,0.89,4.88,1.97,0.91,6.13,1.01,0.82,8.1,3.32,18.59,18.59,19.3,4.6,0.00%,132,129,SUN,74104,46,555145,12.67,26.79,0,0,0,12.7,16.25,19.3,22.09,26.66,28.7,36.82,
1193057,"Javonte Green",3900,SF/PF,DET,TOR,165015,624174,,15,5.91,2.29,0.33,0.88,0.45,0.68,0.37,6.24,8.2,8.53,1.05,2.62,2.34,1.01,2.5,1.56,1.24,4.84,1.89,11.85,11.85,11.58,2.97,0.00%,132,129,SUN,92980,47,1193057,6.68,17.3,0,0,0,6.69,9.26,11.58,13.64,17.24,18.53,24.96,
2439153,"Paul Reed",3300,C,DET,TOR,165015,1076238,,17,8.93,5.2,0.88,0.34,1.22,0.77,0.92,9.81,14.13,15.01,1.69,6.08,5.65,3.21,0.96,2.2,1.5,6.61,3.55,20.34,20.34,19.7,5.97,0.00%,132,129,SUN,73899,48,2439153,13.77,26.32,0,0,0,13.82,16.89,19.7,22.26,26.61,28.14,35.56,
3005207,"Cade Cunningham",11100,PG,DET,TOR,165015,1232182,,35,23.79,5.63,9.44,1.98,4.16,1.33,1.02,33.23,29.42,38.86,2.35,15.07,13.64,6.28,5.65,6.36,5.28,19.29,8.26,47.6,47.6,49.07,4.42,0.00%,132,129,SUN,122680,50,3005207,39.03,59.94,0,0,0,38.73,44.3,49.07,53.31,59.68,62.33,73.47,
3587772,"Jalen Duren",8000,C,DET,TOR,165015,1344765,,29,18.86,10.11,1.27,0,1.59,0.73,0.85,20.13,28.97,30.24,1.58,11.38,10.79,7.03,0,6.63,4.8,10.79,7.03,36.05,36.05,36.5,4.56,0.00%,132,129,SUN,179734,51,3587772,28.45,44.95,0,0,0,28.79,33.16,36.5,39.84,44.98,47.3,56.29,
4874246,"Ausar Thompson",6000,SF,DET,TOR,165015,1429338,,24,8.74,4.66,2.69,0.17,1.44,1.35,1.67,11.43,13.4,16.09,3.02,7.35,6.08,3.27,0.67,2.83,1.69,6.75,3.44,25.99,25.99,24.02,4,0.00%,132,129,SUN,266068,52,4874246,17.57,31.14,0,0,0,17.45,20.99,24.02,26.8,31.1,32.87,39.7,
4878314,"Marcus Sasser",3700,PG/SG,DET,TOR,165015,1174920,,10,3.41,0.84,1.43,0.6,0.77,0.45,0.08,4.84,4.25,5.68,0.53,2.27,1.41,0.59,1.57,0.48,0.43,2.98,1.19,7.38,7.38,7.58,2.05,0.00%,132,129,SUN,90129,53,4878314,3.6,12.34,0,0,0,3.54,5.56,7.58,9.1,12.13,13.39,19.2,
6412876,"Ronald Holland II",4000,PF,DET,TOR,165015,1501942,,19,7.42,3.63,0.66,0.57,1.02,0.86,0.29,8.08,11.05,11.71,1.15,4.29,4.26,1.98,2.51,2.2,1.75,6.77,2.55,15.2,15.2,15.02,3.76,0.00%,132,129,SUN,368369,55,6412876,9.69,21.1,0,0,0,9.32,12.43,15.02,17.09,20.98,22.27,29.26,
6447997,"Daniss Jenkins",3500,PG,DET,TOR,165015,1182387,,14,5.61,1.6,1.37,0.65,1.11,0.53,0.31,6.98,7.21,8.58,0.84,2.97,3.35,1.26,1.87,1.5,1.14,5.22,1.91,11,11,11.12,3.18,0.00%,132,129,SUN,91330,56,6447997,6.46,16.62,0,0,0,6.47,9.05,11.12,13.19,16.81,18.13,24.83,
3588138,"Gui Santos",6900,PF,GSW,NYK,165017,1391940,,34,14.91,5.88,3.69,2.38,2.87,1.72,0.56,18.6,20.79,24.48,2.28,9.57,5.9,2.84,6.95,3.08,2.09,12.85,5.22,31.47,31.47,32.28,4.68,21.16%,150,127,SUN,195274,67,3588138,24.25,41.37,24.55,24.55,7.67,24.58,28.8,32.28,35.76,41.47,43.7,53.14,
4878334,"Brandin Podziemski",8000,PG/SG,GSW,NYK,165017,1324108,,34,18.32,6.12,4.61,2.83,2.52,0.82,0.24,22.93,24.44,29.05,1.06,10.73,8.44,3.71,7.63,3.22,2.41,16.07,6.54,33.24,33.24,35.39,4.42,20.82%,150,127,SUN,179628,68,4878334,26.81,44.71,22.82,22.82,5.13,26.67,31.65,35.39,38.88,44.61,46.88,57.32,
6412896,"Quinten Post",3900,C,GSW,NYK,165017,1193672,,26.5,11.35,6.25,2.57,2.5,1.72,0.51,0.56,13.92,17.6,20.17,1.07,8.82,3.47,1.49,7.04,1.07,0.85,10.51,3.99,24.2,24.2,25.7,6.59,24.07%,150,127,SUN,92403,69,6412896,18.51,34.05,26.52,26.52,38.36,18.6,22.52,25.7,28.88,34.02,36.22,46.5,
8998311,"Will Richard",4100,SG/SF,GSW,NYK,165017,1323578,,29.5,10.2,3.74,2.51,1.83,1.39,1.66,0.23,12.71,13.94,16.45,1.89,6.25,3.54,1.65,5.37,1.66,1.4,8.91,3.48,22.73,22.73,22.65,5.52,9.06%,150,127,SUN,180292,72,8998311,15.98,30.22,11.83,11.83,18.62,16,19.7,22.65,25.6,30.28,32.01,41.36,
36041,"Gary Payton II",4200,SG/SF,GSW,NYK,165017,846407,,23,9.61,4.8,2.33,0.92,1.68,1.53,0.25,11.94,14.41,16.74,1.78,7.13,5.73,3.12,2.87,0.88,0.59,8.6,4.04,22.53,22.53,22.32,5.31,6.16%,150,127,SUN,31188,75,36041,15.95,29.44,10.13,10.13,14.36,15.7,19.38,22.32,25.26,29.68,31.64,39.98,
3888921,"Pat Spencer",4300,PG,GSW,NYK,165017,1176145,,26.5,11.8,2.8,5.21,1.28,2.12,1.01,0.21,17.01,14.6,19.81,1.22,8.01,7.69,3.33,3.72,1.72,1.32,11.41,4.61,24.52,24.52,25.17,5.85,15.98%,150,127,SUN,90408,78,3888921,18.25,32.87,15.7,15.7,25.44,18.37,22.15,25.17,28.19,32.97,34.73,43.54,
4579356,"Jeenathan Williams",3000,SF,GSW,NYK,165017,1138994,,15,6.88,1.51,1.52,0.69,1.07,0.21,0.02,8.4,8.39,9.91,0.23,3.03,4.06,1.9,2.16,1.34,0.99,6.22,2.59,10.59,10.59,11.32,3.77,0.05%,150,127,SUN,90892,79,4579356,6.69,16.8,0.18,0.18,0.8,6.79,9.31,11.32,13.58,16.85,18.36,24.4,
6998145,"Malevy Leons",3700,PF,GSW,NYK,165017,1345014,,11.5,3.21,2.25,0.83,0.22,0.76,0.56,0.29,4.04,5.46,6.29,0.85,3.08,1.88,0.8,0.99,1.34,0.95,2.87,1.02,8.95,8.95,8.7,2.35,0.05%,150,127,SUN,179350,81,6998145,4.91,13.11,0,0,0,4.83,7.01,8.7,10.15,13.05,14.26,19.82,
11054241,"L.J. Cryer",3800,PG,GSW,NYK,165017,1249996,,21.5,11.93,3.42,0.33,2.8,0.23,0,0.08,12.26,15.35,15.68,0.08,3.75,1.4,0.63,6.6,2.51,2.29,8,3.43,16.54,16.54,18.15,4.78,0.05%,150,127,SUN,148597,82,11054241,11.68,25.57,3.01,3.01,8.91,11.69,15.42,18.15,20.88,25.86,28.1,36.55,
74336,"Omer Yurtseven",,,GSW,NYK,165017,n/a,,18.5,6.14,5.9,0.95,0.71,1.17,0.46,0.63,7.09,12.04,12.99,1.09,6.85,3.09,1.27,2.75,1.59,1.49,5.84,1.98,16.75,16.75,16.92,32,0.00%,150,127,SUN,,83,74336,11.66,22.85,0,0,0,11.68,14.54,16.92,19.3,22.88,24.31,31.7,
18956,"T.J. McConnell",3800,PG,IND,MIL,165013,551787,,22.5,12.5,2.47,4.22,0.58,1.72,1.09,0.06,16.72,14.97,19.19,1.15,6.69,9.28,4.91,1.63,1.16,0.94,10.91,5.49,23.52,23.52,23.65,6.22,0.00%,133,134,SUN,22393,84,18956,16.94,31.01,0,0,0,16.89,20.79,23.65,26.51,30.93,32.75,41.59,
35226,"Ivica Zubac",6400,C,IND,MIL,165013,920093,,24,13.73,8.4,1.77,0,1.56,0.52,0.41,15.5,22.13,23.9,0.93,10.17,9.2,5.84,0,2.96,2.05,9.2,5.84,27.7,27.7,28.28,4.42,0.00%,133,134,SUN,27986,86,35226,21.23,36.07,0,0,0,21.34,24.94,28.28,31.37,36.03,38.31,46.53,
2439096,"Aaron Nesmith",5300,SG,IND,MIL,165013,1134264,,32,16.04,4.33,2.13,2.67,1.54,1,0.66,18.17,20.37,22.5,1.66,6.46,5.98,2.64,6.88,3.18,2.76,12.86,5.31,27.87,27.87,28.54,5.38,0.00%,133,134,SUN,87350,88,2439096,20.47,37.5,0,0,0,20.5,24.91,28.54,31.65,37.1,39.18,48.26,
2439136,"Obi Toppin",3400,PF/C,IND,MIL,165013,1076274,,15,7.96,3.77,1.03,1.09,0.91,0.53,0.07,8.99,11.73,12.76,0.6,4.8,3.55,1.72,3.38,1.55,1.25,6.93,2.81,14.92,14.92,15.51,4.56,0.00%,133,134,SUN,70418,89,2439136,9.85,22.01,0,0,0,9.73,12.88,15.51,17.88,21.82,23.4,31.28,
3028281,"Jay Huff",5600,C,IND,MIL,165013,942843,,14,6.86,2.92,0.92,1.27,0.69,0.33,0.8,7.78,9.78,10.7,1.13,3.84,2.17,1.04,3.74,1.18,0.96,5.91,2.31,14.44,14.44,14.44,2.58,0.00%,133,134,SUN,70219,91,3028281,8.96,20.87,0,0,0,9.03,12.12,14.44,16.76,21.14,22.69,30.69,
3889317,"Quenton Jackson",3900,SG/SF,IND,MIL,165013,1195699,,17.5,8.53,2.01,2.04,0.86,0.72,0.34,0.11,10.57,10.54,12.58,0.45,4.05,3.91,1.79,2.31,2.95,2.39,6.22,2.65,14.63,14.63,15.07,3.86,0.00%,133,134,SUN,245343,93,3889317,9.79,21.21,0,0,0,9.71,12.77,15.07,17.37,20.94,22.73,30.14,
4878371,"Jarace Walker",6800,SF,IND,MIL,165013,1402709,,32,13.54,6.4,3.3,2.06,2.17,1.17,0.31,16.84,19.94,23.24,1.48,9.7,5.86,2.56,5.47,3.05,2.26,11.33,4.62,28.44,28.44,29.48,4.34,0.00%,133,134,SUN,245149,94,4878371,21.71,38.16,0,0,0,21.6,25.92,29.48,32.53,37.87,40.15,49.56,
4878392,"Kobe Brown",3600,SF/PF,IND,MIL,165013,1176611,,18,6.16,3.04,0.82,0.75,1.22,0.45,0.27,6.98,9.2,10.02,0.72,3.86,3.22,1.46,2.48,1.25,1,5.7,2.21,11.98,11.98,12.4,3.44,0.00%,133,134,SUN,90588,96,4878392,7.73,17.78,0,0,0,7.72,10.29,12.4,14.27,17.78,19.18,25.97,
8998346,"Kam Jones",4100,PG/SG,IND,MIL,165013,1324173,,27,8.94,2.39,5.19,1.12,1.47,0.9,0.13,14.13,11.33,16.52,1.03,7.58,5.03,2.16,3.22,1.94,1.27,8.25,3.28,21.21,21.21,21.62,5.27,0.00%,133,134,SUN,179722,98,8998346,15.25,28.76,0,0,0,15.01,18.57,21.62,24.16,28.49,30.27,38.66,
8998347,"Taelon Peter",3100,SG/SF,IND,MIL,165013,1243726,,12,5.64,1.35,0.77,0.92,0.64,0.29,0.03,6.41,6.99,7.76,0.32,2.12,2.37,1.04,2.67,1.05,0.81,5.04,1.96,8.74,8.74,9.26,2.99,0.00%,133,134,SUN,149497,99,8998347,4.79,14.74,0,0,0,4.76,7.14,9.26,11.38,14.82,16.14,22.76,
3080545,"Micah Potter",4400,PF/C,IND,MIL,165013,945061,,2,1.14,0.56,0.14,0.2,0.14,0.06,0.04,1.28,1.7,1.84,0.1,0.7,0.31,0.15,0.53,0.26,0.23,0.84,0.35,2.18,2.18,2.28,0.52,0.00%,133,134,SUN,70478,101,3080545,0.6,4.83,0,0,0,0,1.3,2.28,3.58,6.19,7.17,11.73,
4878642,"Jalen Slawson",3000,SF/PF,IND,MIL,165013,1135981,,24,8.51,4.43,1.59,0.96,1.24,0.55,0.45,10.1,12.94,14.53,1,6.02,4.52,2.05,2.78,1.97,1.55,7.3,3.01,17.97,17.97,18.3,6.1,0.00%,133,134,SUN,89646,102,4878642,12.36,25.05,0,0,0,12.37,15.72,18.3,20.88,25.26,27.06,35.05,
16852,"Giannis Antetokounmpo",10600,PF,MIL,IND,165013,739957,,31,28.99,9.53,5.84,0.3,3.39,1.48,0.37,34.83,38.52,44.36,1.85,15.37,16.78,10.12,1.05,12.32,7.85,17.83,10.42,51.35,51.35,52.46,4.95,0.00%,134,133,SUN,12485,103,16852,42.85,62.66,0,0,0,42.97,48.51,52.46,56.68,62.74,65.11,75.92,
18617,"Gary Harris",3000,SG/SF,MIL,IND,165013,712593,,1,0.21,0.08,0.14,0.05,0.03,0.06,0.02,0.35,0.29,0.43,0.08,0.22,0.05,0.02,0.13,0.02,0.01,0.18,0.07,0.73,0.73,0.69,0.23,0.00%,134,133,SUN,12531,104,18617,0.69,0.69,0,0,0,0.3,0.49,0.69,0.89,1.18,1.26,1.31,
18909,"Bobby Portis",5500,PF/C,MIL,IND,165013,750703,,24,13.52,5.48,1.5,1.9,0.95,0.55,0.5,15.02,19,20.5,1.05,6.98,6.94,3.47,4.44,1.14,0.88,11.38,5.37,24.55,24.55,25.23,4.59,0.00%,134,133,SUN,12075,105,18909,17.99,33.35,0,0,0,18.02,22.14,25.23,28.32,33.47,35.53,44.8,
18915,"Myles Turner",5200,C,MIL,IND,165013,843762,,24,10.34,4.67,1.58,1.62,0.97,0.78,1.57,11.92,15.01,16.59,2.35,6.25,3.95,1.8,4.17,2.47,1.88,8.12,3.42,24.39,24.39,23.58,4.53,0.00%,134,133,SUN,12071,106,18915,16.65,31.34,0,0,0,16.48,20.28,23.58,26.37,31.19,33.21,42.09,
35218,"Taurean Prince",3500,SF,MIL,IND,165013,696209,,15,3.61,1.61,0.68,0.82,0.47,0.43,0.23,4.29,5.22,5.9,0.66,2.29,1.07,0.46,1.92,0.28,0.23,2.99,1.28,8.07,8.07,8.14,2.33,0.00%,134,133,SUN,28064,108,35218,3.84,13.28,0,0,0,3.94,6.3,8.14,9.98,13.13,14.7,20.75,
37886,"Kyle Kuzma",5000,SF/PF,MIL,IND,165013,844476,,26,12.14,3.81,3.21,1.19,1.89,0.65,0.26,15.35,15.95,19.16,0.91,7.02,6.87,3.31,3.56,2.81,1.95,10.43,4.5,22.37,22.37,23.19,4.64,0.00%,134,133,SUN,38296,110,37886,16.41,30.77,0,0,0,16.49,20.36,23.19,26.02,30.66,32.47,41.23,
409320,"Gary Trent Jr.",3000,SG/SF,MIL,IND,165013,1060908,,7,2.9,0.36,0.11,0.63,0.19,0.31,0.01,3.01,3.26,3.37,0.32,0.47,0.92,0.36,1.66,0.35,0.29,2.58,0.99,4.27,4.27,4.38,1.46,0.00%,134,133,SUN,70597,111,409320,1.2,8.94,0,0,0,1.25,2.82,4.38,6.88,9.7,11.26,17.52,
3005097,"Cam Thomas",3900,PG/SG,MIL,IND,165013,1232020,,16,9.61,1.15,1.68,1.02,1.1,0.27,0.1,11.29,10.76,12.44,0.37,2.83,4.78,2.04,3.01,2.92,2.48,7.79,3.06,13.52,13.52,14.27,3.66,0.00%,134,133,SUN,149404,113,3005097,8.88,20.48,0,0,0,8.66,11.72,14.27,16.56,20.39,21.91,29.3,
3005115,"Jericho Sims",4000,C,MIL,IND,165013,1071933,,23,5.97,7.32,1.78,0,0.95,0.33,0.24,7.75,13.29,15.07,0.57,9.1,3.4,2.63,0,1.12,0.7,3.4,2.63,18.18,18.18,18.49,4.62,0.00%,134,133,SUN,71367,114,3005115,13.16,24.44,0,0,0,13.28,16.15,18.49,20.83,24.48,26.04,33.33,
3583672,"AJ Green",3700,PG/SG,MIL,IND,165013,1141111,,28,10.25,2.42,1.58,2.98,0.79,0.34,0.01,11.83,12.67,14.25,0.35,4,1.01,0.39,7.16,0.65,0.53,8.17,3.37,15.78,15.78,17.44,4.71,0.00%,134,133,SUN,89684,115,3583672,10.8,24.76,0,0,0,10.52,14.62,17.44,20.52,25.13,26.93,35.65,
3588137,"Ryan Rollins",8300,PG,MIL,IND,165013,1232221,,33.5,16.98,4.69,7.32,2.47,3.13,2.11,0.44,24.3,21.67,28.99,2.55,12.01,8.36,3.92,6.04,2.19,1.71,14.4,6.39,38.11,38.11,38.79,4.67,0.00%,134,133,SUN,149956,117,3588137,29.55,48.89,0,0,0,29.76,34.8,38.79,42.78,49.15,51.81,62.7,
