PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
1115590,"Terance Mann",3500,PG/SG,BKN,PHI,164728,879504,,26,8.9,3.6,3.35,1.04,1.66,0.34,0.33,12.25,12.5,15.85,0.67,6.95,4.4,2.25,2.8,1.62,1.28,7.2,3.29,18.6,18.6,19.46,5.56,0.00%,126,128,SAT,74628,23,1115590,13.35,26.34,0,0,0,13.14,16.68,19.46,21.99,26.28,28.05,34.88,
3005396,"Ziaire Williams",4500,SG/SF,BKN,PHI,164728,1231313,,26,10.71,3.67,1.57,1.82,1.31,1.53,0.15,12.28,14.38,15.95,1.68,5.24,3.61,1.5,5.49,2.66,2.27,9.1,3.32,21.2,21.2,21.27,4.73,0.00%,126,128,SAT,149033,25,3005396,14.59,28.74,0,0,0,14.61,18.45,21.27,24.09,28.96,31.01,39.21,
3587751,"Ochai Agbaji",3400,SG/SF,BKN,PHI,164728,1132831,,12,4.7,2.09,0.93,0.62,0.74,0.44,0.29,5.63,6.79,7.72,0.73,3.02,2.44,1.21,1.92,0.57,0.43,4.36,1.83,10.05,10.05,10.11,2.97,0.00%,126,128,SAT,72696,27,3587751,5.64,15.28,0,0,0,5.56,8.09,10.11,12.13,15.17,16.43,22.24,
3587995,"E.J. Liddell",3900,C,BKN,PHI,164728,1176246,,6,2.15,1.69,0.49,0.38,0.31,0.13,0.09,2.64,3.84,4.33,0.22,2.18,0.8,0.4,1.25,0.29,0.22,2.05,0.78,5.26,5.26,5.47,1.4,0.00%,126,128,SAT,89615,28,3587995,2.32,9.57,0,0,0,2.19,4.1,5.47,7.11,9.85,10.94,16.14,
3588057,"Josh Minott",4000,PF/C,BKN,PHI,164728,1324299,,23,11.15,4.42,1.07,1.86,2.21,1.33,0.46,12.22,15.57,16.64,1.79,5.49,4.02,1.97,4.69,2.03,1.63,8.71,3.83,21.22,21.22,21.7,5.43,0.00%,126,128,SAT,179736,29,3588057,14.89,29.51,0,0,0,14.81,18.64,21.7,24.76,29.61,31.66,40.08,
3597454,"Tyson Etienne",3800,PG,BKN,PHI,164728,1175318,,12.5,6.02,0.95,1.54,1.61,0.79,0.03,0.01,7.56,6.97,8.51,0.04,2.49,0.7,0.23,4.88,1.04,0.72,5.58,1.84,8.8,8.8,10.01,2.63,0.00%,126,128,SAT,90201,30,3597454,5.05,16.01,0,0,0,5.01,7.9,10.01,12.38,16.07,17.65,24.76,
4878197,"Noah Clowney",4900,PF,BKN,PHI,164728,1401380,,26,14.62,4.41,1.99,2.55,1.76,0.96,0.42,16.61,19.03,21.02,1.38,6.4,4.34,1.76,7.56,4.29,3.44,11.9,4.31,25.28,25.28,26.29,5.37,0.00%,126,128,SAT,244975,31,4878197,18.77,34.66,0,0,0,18.63,22.97,26.29,29.61,34.71,37.01,46.2,
4878198,"Jalen Wilson",3800,SF/PF,BKN,PHI,164728,1174884,,18.5,8.1,2.42,1.17,1.37,0.78,0.52,0.11,9.27,10.52,11.69,0.63,3.59,2.9,1.17,3.96,2.08,1.64,6.86,2.54,13.87,13.87,14.44,3.8,0.00%,126,128,SAT,90541,32,4878198,8.96,20.91,0,0,0,9.03,12.12,14.44,16.76,20.89,22.43,30.17,
8985499,"Danny Wolf",5200,PF/C,BKN,PHI,164728,1415928,,27,14.07,7.01,2.88,1.97,2.13,0.68,1,16.95,21.08,23.96,1.68,9.89,6.52,2.69,6.13,3.61,2.77,12.65,4.66,29.71,29.71,30.64,5.89,0.00%,126,128,SAT,247158,36,8985499,22.77,39.46,0,0,0,22.79,27.09,30.64,34.19,39.25,41.78,51.15,
8998169,"Ben Saraf",4100,PG,BKN,PHI,164728,1590554,,21,6.77,2.2,3.58,0.58,2.05,0.64,0.15,10.35,8.97,12.55,0.79,5.78,4.04,1.52,2.54,2.48,2.01,6.58,2.1,15.1,15.1,15.74,3.84,0.00%,126,128,SAT,622358,37,8998169,10.39,21.77,0,0,0,10.41,13.46,15.74,18.02,21.58,23.1,30.21,
8998170,"Nolan Traore",4300,PG,BKN,PHI,164728,1590550,,24,10.26,2.16,3.76,1.23,2.27,0.62,0.42,14.02,12.42,16.18,1.04,5.92,6.12,2.49,3.66,2.05,1.59,9.78,3.72,19.34,19.34,20.16,4.69,0.00%,126,128,SAT,622357,38,8998170,13.71,27.36,0,0,0,13.7,17.32,20.16,23,27.4,29.21,38.25,
11247108,"Chaney Johnson",3700,PF,BKN,PHI,164728,1475170,,18,5.83,3.18,0.88,0.52,0.76,0.66,0.08,6.71,9.01,9.89,0.74,4.06,3.17,1.42,1.51,1.93,1.45,4.68,1.94,12.43,12.43,12.49,3.38,0.00%,126,128,SAT,263712,39,11247108,7.78,17.87,0,0,0,7.65,10.45,12.49,14.53,17.84,19.12,25.23,
35181,"Jaylen Brown",16200,SG/SF,BOS,WAS,164731,883436,,33,24.12,6.56,5.36,1.96,3.06,1.26,0.38,29.48,30.68,36.04,1.64,11.92,13.74,6.46,5.74,6.92,5.33,19.48,8.42,41.89,41.89,43.21,2.67,0.00%,125,139,SAT,28025,41,35181,33.97,53.26,0,0,0,33.78,39.28,43.21,46.88,53.42,55.78,65.73,
37782,"Jayson Tatum",14700,PF,BOS,WAS,164731,937647,,27,22.37,6.37,4.28,2.91,1.86,1.19,0.35,26.65,28.74,33.02,1.54,10.65,9.37,4.11,8.55,6.48,5.43,17.92,7.02,39.19,39.19,40.45,2.75,0.00%,125,139,SAT,38272,42,37782,31.32,50.34,0,0,0,31.32,36.27,40.45,44.1,50.11,52.72,65.24,
37858,"Derrick White",13800,PG,BOS,WAS,164731,796009,,33,17.5,4.47,5.64,2.94,1.44,1.08,1.22,23.14,21.97,27.61,2.3,10.11,7.09,2.97,8.3,3.1,2.73,15.39,5.91,36.78,36.78,36.98,2.68,0.00%,125,139,SAT,38299,43,37858,28.14,46.68,0,0,0,28.05,33.15,36.98,40.55,46.42,48.97,59.68,
2439093,"Payton Pritchard",12300,PG/SG,BOS,WAS,164731,945610,,32,17.17,4.18,5.09,2.98,1.53,0.7,0.28,22.26,21.35,26.44,0.98,9.27,7.22,3.34,7.81,1.8,1.54,15.03,6.32,31.23,31.23,32.76,2.66,0.00%,125,139,SAT,73477,44,2439093,24.32,42.05,0,0,0,24.18,29.12,32.76,36.66,42.38,44.72,54.86,
3005208,"Luka Garza",3300,C,BOS,WAS,164731,1061057,,12.5,5.56,3.03,0.65,0.56,0.46,0.29,0.27,6.21,8.59,9.24,0.56,3.68,2.55,1.32,1.48,1.65,1.24,4.03,1.88,11.39,11.39,11.49,3.48,0.00%,125,139,SAT,72919,45,3005208,6.84,17.01,0,0,0,6.95,9.62,11.49,13.63,17.1,18.44,24.58,
3005606,"Neemias Queta",11400,C,BOS,WAS,164731,1142902,,26,10.2,9.26,1.41,0,1.2,0.68,1.14,11.61,19.46,20.87,1.82,10.67,6.55,4.15,0,2.71,1.9,6.55,4.15,27.69,27.69,27.15,2.38,0.00%,125,139,SAT,86307,46,3005606,20.32,35,0,0,0,20.5,24.22,27.15,30.34,35.14,37.26,46.05,
3022247,"Sam Hauser",7500,SF/PF,BOS,WAS,164731,922378,,24,10.64,4.31,1.35,3.06,0.42,0.41,0.39,11.99,14.95,16.3,0.8,5.66,1.5,0.63,7.62,0.22,0.21,9.12,3.69,19.82,19.82,20.98,2.8,0.00%,125,139,SAT,72761,47,3022247,13.75,29.25,0,0,0,13.9,17.57,20.98,24.39,29.11,31.21,41.17,
4878181,"Jordan Walsh",1800,PF,BOS,WAS,164731,1401388,,11,3.51,2.7,0.25,0.55,0.42,0.14,0.15,3.76,6.21,6.46,0.29,2.95,1.35,0.67,1.5,0.69,0.5,2.85,1.22,7.58,7.58,7.91,4.39,0.00%,125,139,SAT,245001,48,4878181,3.91,12.93,0,0,0,3.96,6.21,7.91,9.89,13.28,14.41,21.19,
6412744,"Baylor Scheierman",7200,SG,BOS,WAS,164731,1177129,,22.5,7.01,4.86,1.82,1.67,0.8,0.49,0.18,8.83,11.87,13.69,0.67,6.68,1.71,0.76,4.5,0.56,0.47,6.21,2.43,16.78,16.78,17.59,2.44,0.00%,125,139,SAT,90655,49,6412744,11.45,24.71,0,0,0,11.73,14.92,17.59,20.26,24.79,26.65,34.91,
8998149,"Hugo Gonzalez",3000,SG/SF,BOS,WAS,164731,1590553,,13,3.56,3.41,0.87,0.54,0.4,0.34,0.6,4.43,6.97,7.84,0.94,4.28,1.81,0.87,1.59,0.43,0.22,3.4,1.41,11.38,11.38,11.08,3.69,0.00%,125,139,SAT,622359,50,8998149,6.45,16.47,0,0,0,6.33,8.97,11.08,12.93,16.36,17.94,24.53,
3583585,"Ron Harper",3900,SF/PF,BOS,WAS,164731,1133934,,6,2.1,0.73,0.28,0.56,0.13,0.05,0.13,2.38,2.83,3.11,0.18,1.01,0.42,0.16,1.75,0.11,0.08,2.17,0.72,3.81,3.81,4.01,1.03,0.00%,125,139,SAT,69896,56,3583585,0.82,8.18,0,0,0,1.1,2.29,4.01,5.44,8.02,9.45,14.61,
409262,"Miles Bridges",6300,PF,CHA,SAS,164730,957479,,30.5,14.17,5.6,2.53,1.85,1.14,0.68,0.32,16.7,19.77,22.3,1,8.13,6.87,2.97,5.83,3.19,2.68,12.7,4.82,26.55,26.55,27.39,4.35,0.00%,136,144,SAT,75304,61,409262,20.11,35.53,0,0,0,20.48,24.32,27.39,30.72,35.88,37.89,46.84,
1115110,"Grant Williams",3700,PF,CHA,SAS,164730,949273,,18.5,6.35,3.92,2.14,1.1,0.62,0.42,0.19,8.49,10.27,12.41,0.61,6.06,1.85,0.89,2.9,1.6,1.28,4.75,1.99,15.47,15.47,15.92,4.3,0.00%,136,144,SAT,69933,62,1115110,10.54,22.1,0,0,0,10.61,13.65,15.92,18.45,22.49,23.75,30.83,
1115205,"Coby White",4700,PG/SG,CHA,SAS,164730,1138387,,19,11.58,2.35,2.79,1.66,1.54,0.38,0.03,14.37,13.93,16.72,0.41,5.14,4.68,2,4.71,3.05,2.59,9.39,3.66,18.28,18.28,19.58,4.17,0.00%,136,144,SAT,86731,63,1115205,13.23,26.68,0,0,0,13.22,16.78,19.58,22.38,26.7,28.48,37.38,
2439295,"LaMelo Ball",8700,PG,CHA,SAS,164730,1257420,,30,20.02,4.82,6.3,3.48,2.63,1.48,0.17,26.32,24.84,31.14,1.65,11.12,8.16,3.24,9.82,3.54,3.09,17.98,6.72,37.57,37.57,39.35,4.52,0.00%,136,144,SAT,161285,65,2439295,30.14,49.52,0,0,0,30.09,35.23,39.35,43.21,49.38,51.95,63.27,
2439366,"Josh Green",3200,SG/SF,CHA,SAS,164730,1193670,,13.5,3.37,1.67,0.68,0.67,0.42,0.54,0.11,4.05,5.04,5.72,0.65,2.35,1.08,0.49,1.7,0.49,0.38,2.78,1.16,7.92,7.92,7.9,2.47,0.00%,136,144,SAT,92617,66,2439366,3.86,12.77,0,0,0,3.82,6.12,7.9,9.68,12.74,14.02,19.63,
3588157,"Moussa Diabate",6100,C,CHA,SAS,164730,1324359,,30,8.36,9.72,2.78,0.01,0.91,0.94,0.88,11.14,18.08,20.86,1.82,12.5,5.29,3.18,0.05,3.05,1.95,5.34,3.19,28.74,28.74,28.14,4.61,0.00%,136,144,SAT,179227,70,3588157,21.54,35.67,0,0,0,21.42,25.15,28.14,30.88,35.86,37.6,46.57,
4878218,"Brandon Miller",8300,SF,CHA,SAS,164730,1401381,,32.5,20.67,5.67,3.5,3.4,2.72,1.31,0.71,24.17,26.34,29.84,2.02,9.17,8.34,3.64,9.17,3.64,3.19,17.51,7.04,36.06,36.06,37.48,4.52,0.00%,136,144,SAT,244988,71,4878218,28.51,47.42,0,0,0,28.46,33.54,37.48,41.16,47.26,49.55,60.98,
8985519,"Kon Knueppel",7300,SG,CHA,SAS,164730,1519132,,33,18.61,5.53,3.09,3.28,1.86,0.81,0.34,21.7,24.14,27.23,1.15,8.62,6.09,3,7.45,3.16,2.76,13.54,6.28,31.47,31.47,33.25,4.55,0.00%,136,144,SAT,458104,75,8985519,24.79,42.6,0,0,0,24.94,29.47,33.25,36.78,42.32,44.84,55.16,
8998193,"Ryan Kalkbrenner",3300,C,CHA,SAS,164730,1236052,,17.5,4.96,4.69,0.85,0,0.64,0.47,0.84,5.81,9.65,10.5,1.31,5.54,2.67,1.9,0,1.71,1.16,2.67,1.9,15.15,15.15,14.4,4.36,0.00%,136,144,SAT,149525,77,8998193,9.7,19.65,0,0,0,9.68,12.17,14.4,16.39,19.86,21.1,27.81,
8998194,"Sion James",3600,SF/PF,CHA,SAS,164730,1232338,,15.5,3.6,2.38,1.36,0.63,0.51,0.42,0.15,4.96,5.98,7.34,0.57,3.74,1.16,0.43,1.73,1.03,0.86,2.89,1.06,9.7,9.7,9.82,2.73,0.00%,136,144,SAT,148709,78,8998194,5.61,14.81,0,0,0,5.54,7.81,9.82,11.58,14.86,16.11,21.91,
13301,"Jonas Valanciunas",3300,C,DEN,LAL,164733,599780,,8.5,4.82,2.89,0.54,0.06,0.87,0.28,0.25,5.36,7.71,8.25,0.53,3.43,3.2,1.84,0.24,1.16,0.96,3.44,1.9,9.82,9.82,9.9,3,0.05%,145,152,SAT,12323,81,13301,5.87,14.57,1.1,1.1,0.03,5.84,7.87,9.9,11.68,14.47,15.48,20.82,
16879,"Tim Hardaway Jr.",4500,SG/SF,DEN,LAL,164733,551771,,25,10.54,2.52,1.07,2.17,0.49,0.46,0.17,11.61,13.06,14.13,0.63,3.59,2.67,1.18,5.64,2.04,1.67,8.31,3.35,16.57,16.57,17.4,3.87,4.36%,145,152,SAT,12479,82,16879,11.16,24.6,9.42,9.42,2.15,10.84,14.37,17.4,20.17,24.21,25.97,35.05,
18601,"Aaron Gordon",6500,PF,DEN,LAL,164733,748788,,27.5,16.1,5.25,2.46,1.83,1.14,0.85,0.21,18.56,21.35,23.81,1.06,7.71,6.7,3.34,4.65,4.98,3.94,11.35,5.17,28.13,28.13,28.86,4.44,15.01%,145,152,SAT,12545,83,18601,21.46,37.11,14.56,14.56,4.07,21.96,26.05,28.86,32.18,37.29,39.33,48.01,
31812,"Nikola Jokic",12600,C,DEN,LAL,164733,830650,,37,30.45,13.03,10.06,2.22,4.09,1.32,0.75,40.51,43.48,53.54,2.07,23.09,14.71,8.2,5.57,9.01,7.38,20.28,10.42,63.3,63.3,66.78,5.3,29.97%,145,152,SAT,12576,85,31812,55.63,78.47,29.87,29.87,29.3,55.83,61.84,66.78,71.2,77.95,80.81,93.29,
35211,"Jamal Murray",8800,PG,DEN,LAL,164733,891352,,35.5,26.05,3.77,6.53,3.07,1.98,0.55,0.59,32.58,29.82,36.35,1.14,10.3,12.49,5.99,7.39,5.52,4.87,19.88,9.06,41.81,41.81,43.51,4.94,20.12%,145,152,SAT,28062,86,35211,34.14,53.69,24.66,24.66,14.16,34.04,39.16,43.51,47.35,53.24,55.8,67.06,
408913,"Bruce Brown",4300,PG/SG,DEN,LAL,164733,941834,,20,5.29,2.76,1.66,0.43,0.84,0.89,0.17,6.95,8.05,9.71,1.06,4.42,3.47,1.56,1.22,1.14,0.88,4.69,1.99,13.43,13.43,13.15,3.06,0.44%,145,152,SAT,75331,87,408913,8.36,18.63,1.32,1.32,0.05,8.19,11.17,13.15,15.13,18.61,20.1,26.55,
1115625,"Cameron Johnson",5500,SF/PF,DEN,LAL,164733,843005,,27,9.43,3.4,2.5,1.51,0.61,0.49,0.37,11.93,12.83,15.33,0.86,5.9,3.17,1.45,3.78,2.28,1.98,6.95,2.96,19.23,19.23,19.6,3.56,0.80%,145,152,SAT,70669,88,1115625,13.43,26.53,3.35,3.35,0.61,13.4,16.87,19.6,22.33,26.3,28.28,36.23,
3588037,"Christian Braun",5300,SG,DEN,LAL,164733,1174878,,34.5,11.82,5.08,2.99,1.05,1.09,0.59,0.35,14.81,16.9,19.89,0.94,8.07,6.21,3.29,3.02,2.71,2.09,9.23,4.34,24.13,24.13,24.55,4.63,22.89%,145,152,SAT,90542,91,3588037,17.97,31.93,20.76,20.76,6.72,18.04,21.54,24.55,27.31,32.07,33.82,41.84,
4878295,"Julian Strawther",3700,SG/SF,DEN,LAL,164733,1241584,,7.5,2.68,0.7,0.35,0.32,0.22,0.19,0.05,3.03,3.38,3.73,0.24,1.05,1.39,0.63,0.92,0.55,0.44,2.31,0.95,4.55,4.55,4.61,1.25,0.05%,145,152,SAT,149531,93,4878295,1.58,8.61,0,0,0,1.54,3.07,4.61,5.89,8.2,9.22,14.6,
6863241,"Spencer Jones",3900,PF,DEN,LAL,164733,1176586,,17.5,5.6,2.25,1.05,0.85,0.66,0.58,0.28,6.65,7.85,8.9,0.86,3.3,2.57,1.12,2.47,1.09,0.81,5.04,1.97,11.8,11.8,11.8,3.03,0.51%,145,152,SAT,89746,96,6863241,6.93,17.39,1.91,1.91,0.1,6.78,9.54,11.8,14.06,17.57,19.08,25.36,
1498,"Brook Lopez",4400,C,LAC,SAC,164734,330047,,23,8.95,4.14,1.53,1.75,0.83,0.62,0.91,10.48,13.09,14.62,1.53,5.67,2.66,1.31,4.75,1.32,1.1,7.41,3.06,19.97,19.97,19.94,4.53,14.25%,151,154,SAT,12193,103,1498,13.46,27.22,15.52,15.52,6.24,13.63,17.16,19.94,22.72,27.26,29.03,37.61,
13310,"Kawhi Leonard",9900,SF,LAC,SAC,164734,512591,,32,26.98,6.64,4.19,2.49,1.6,1.72,0.39,31.17,33.62,37.81,2.11,10.83,13.58,6.9,6.48,6.5,5.72,20.06,9.39,45.96,45.96,46.39,4.69,16.71%,151,154,SAT,12333,104,13310,36.83,56.79,13.32,13.32,9.45,36.65,42.03,46.39,50.49,56.64,59.46,70.99,
35215,"Kris Dunn",4200,PG/SG,LAC,SAC,164734,698968,,26.5,8.06,3.74,4.14,1.23,1.11,1.42,0.12,12.2,11.8,15.94,1.54,7.88,3.86,1.88,3.53,0.82,0.62,7.39,3.11,22.27,22.27,22.09,5.26,51.57%,151,154,SAT,28005,106,35215,15.66,29.34,40.07,40.07,13.93,15.31,19.08,22.09,24.69,29.37,31.13,38.66,
36064,"Derrick Jones Jr.",4900,SF/PF,LAC,SAC,164734,892925,,30,12.93,3.42,1.36,1.46,0.83,1.19,1.23,14.29,16.35,17.71,2.42,4.78,6.46,3.27,4.21,2.8,2.02,10.67,4.73,25.5,25.5,24.4,4.98,38.33%,151,154,SAT,31198,107,36064,17.38,32.23,34.64,34.64,12.34,17.54,21.35,24.4,27.45,32.28,34.57,43.46,
37823,"John Collins",6100,PF/C,LAC,SAC,164734,880468,,22,12,4.95,1,1.09,1.21,0.78,0.62,13,16.95,17.95,1.4,5.95,5.91,3.29,2.58,2.63,2.14,8.49,4.38,22.43,22.43,22.45,3.68,0.05%,151,154,SAT,38281,108,37823,15.84,29.83,2.81,2.81,0.9,15.82,19.64,22.45,25.51,29.85,31.63,39.54,
1115224,"Darius Garland",6900,PG,LAC,SAC,164734,1134262,,27.5,16.71,2.56,5.81,2.41,2.27,0.58,0.2,22.52,19.27,25.08,0.78,8.37,7.25,3.44,6.21,3.03,2.6,13.46,5.85,28.57,28.57,30.32,4.39,10.69%,151,154,SAT,86449,110,1115224,22.35,39.13,10.08,10.08,4.55,22.35,26.98,30.32,33.92,39.31,41.63,50.36,
3005227,"Isaiah Jackson",3300,C,LAC,SAC,164734,1245934,,12,4.95,3.43,0.74,0,0.7,0.45,0.72,5.69,8.38,9.12,1.17,4.17,2.98,1.9,0,1.78,1.15,2.98,1.9,12.99,12.99,12.34,3.74,0.05%,151,154,SAT,70338,111,3005227,7.88,17.43,4.79,4.79,0.4,7.81,10.33,12.34,14.1,17.38,18.64,23.93,
3587794,"Bennedict Mathurin",6600,SG/SF,LAC,SAC,164734,1239596,,28,17.66,6.07,2.32,1.61,1.54,0.9,0.31,19.98,23.73,26.05,1.21,8.39,8.56,3.83,4.8,6.09,5.18,13.36,5.44,30.51,30.51,31.28,4.74,24.46%,151,154,SAT,149200,112,3587794,23.61,39.77,22.55,22.55,7.35,24.06,27.95,31.28,34.87,40.25,42.3,51.79,
4878391,"Jordan Miller",3600,PG/SG,LAC,SAC,164734,1134092,,24,8.23,3.21,2.24,0.52,0.78,0.78,0.18,10.47,11.44,13.68,0.96,5.45,4.41,2.17,1.76,2.94,2.34,6.17,2.69,17.54,17.54,17.39,4.83,39.58%,151,154,SAT,89573,114,4878391,11.91,23.55,25.65,25.65,5.88,12.02,14.83,17.39,19.69,23.53,25.09,32.99,
6412955,"Cam Christie",3000,SG,LAC,SAC,164734,1460155,,1,0.28,0.11,0.05,0.03,0.03,0.05,0.01,0.33,0.39,0.44,0.06,0.16,0.16,0.06,0.12,0.11,0.08,0.28,0.09,0.64,0.64,0.61,0.2,0.05%,151,154,SAT,289019,115,6412955,0.61,0.61,0,0,0,0.26,0.44,0.61,0.78,1.05,1.11,1.16,
8998366,"Kobe Sanders",3100,SG/SF,LAC,SAC,164734,1231938,,14,5.09,2.21,1.38,0.82,0.64,0.31,0.11,6.47,7.3,8.68,0.42,3.59,2.09,0.99,2.03,0.78,0.63,4.12,1.81,10.43,10.43,10.85,3.5,6.22%,151,154,SAT,149027,118,8998366,6.22,16.31,8.26,8.26,0.46,6.2,8.78,10.85,12.92,16.28,17.83,24.8,
1227,"LeBron James",8200,PF,LAL,DEN,164733,214152,,33.5,20.01,4.98,6.77,1.61,2.4,1.13,0.83,26.78,24.99,31.76,1.96,11.75,10.82,5.62,4.56,5.15,3.93,15.38,7.23,39.62,39.62,40.12,4.89,25.31%,152,145,SAT,12624,120,1227,31.41,49.46,25.61,25.61,11.4,31.23,36.31,40.12,43.93,49.77,52.05,61.71,
18567,"Marcus Smart",4900,SG/SF,LAL,DEN,164733,697132,,28,8.67,2.24,2.49,1.51,1.1,1.53,0.36,11.16,10.91,13.4,1.89,4.73,3.18,1.25,4.45,2.06,1.64,7.63,2.76,19.66,19.66,19.19,3.92,3.85%,152,145,SAT,12548,121,18567,12.99,26.27,9.55,9.55,1.88,12.96,16.45,19.19,21.68,26.17,27.91,36.14,
37814,"Luke Kennard",4200,PG/SG,LAL,DEN,164733,887661,,21,7.92,2.13,1.51,1.61,0.47,0.53,0.24,9.43,10.05,11.56,0.77,3.64,2.28,1.18,3.58,0.8,0.73,5.86,2.79,14.58,14.58,14.96,3.56,0.94%,152,145,SAT,38279,122,37814,9.25,21.49,4.93,4.93,0.88,9.13,12.42,14.96,17.75,21.81,23.58,31.69,
408971,"Luka Doncic",12400,PG,LAL,DEN,164733,1121277,,37,33,8.1,7.93,4.15,3.6,1.51,0.75,40.93,41.1,49.03,2.26,16.03,12.55,5.91,11.24,11.14,8.74,23.79,10.06,57.8,57.8,60.44,4.87,14.54%,152,145,SAT,75290,124,408971,49.29,72.44,13.55,13.55,15.9,49.33,55.53,60.44,65.09,72.06,74.9,88.08,
