PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
6412725,"Zaccharie Risacher",4000,SF,ATL,DAL,165820,1432544,,17,6.2,3.43,0.81,0.92,0.56,0.63,0.4,7.01,9.63,10.44,1.03,4.24,3.1,1.36,2.62,1.1,0.73,5.72,2.28,14.06,14.06,13.94,3.49,0.17%,135,140,WED,368366,16,6412725,8.68,25.09,0.35,0.35,3.8,8.52,11.62,13.94,16.26,19.88,21.43,28.65,
409154,"Michael Porter Jr.",8300,SF,BKN,OKC,165814,1061724,Q,27,18.9,5.61,1.41,2.91,1.73,0.76,0.31,20.31,24.51,25.92,1.07,7.02,8.01,3.7,7.71,3.36,2.78,15.72,6.61,29.23,29.23,30.83,3.71,0.29%,126,148,WED,75295,21,409154,22.67,39.88,0.14,0.14,0.82,23.06,27.07,30.83,34.09,39.85,42.11,52.14,
1115132,"Nic Claxton",6000,C,BKN,OKC,165814,1061682,,20,8.12,5.22,2.11,0.04,1.19,0.59,0.74,10.23,13.34,15.45,1.33,7.33,5.86,3.28,0.2,2.54,1.44,6.06,3.32,20.35,20.35,19.91,3.32,0.36%,126,148,WED,71024,22,1115132,14.17,26.23,0.01,0.01,0.1,14.29,17.36,19.91,22.21,26.04,27.57,35.23,
1115590,"Terance Mann",3700,SG,BKN,OKC,165814,879504,,12,3.46,1.65,1.54,0.41,0.75,0.14,0.15,5,5.11,6.65,0.29,3.19,1.72,0.86,1.1,0.62,0.49,2.82,1.27,7.87,7.87,8.24,2.23,0.26%,126,148,WED,74628,23,1115590,4.35,12.87,0,0,0,4.38,6.44,8.24,10.04,13.13,14.16,20.09,
3005396,"Ziaire Williams",4200,SF,BKN,OKC,165814,1231313,,17.5,6.81,2.53,1.04,1.16,0.9,0.91,0.11,7.85,9.34,10.38,1.02,3.57,2.24,0.96,3.44,1.66,1.42,5.68,2.12,13.57,13.57,13.7,3.26,0.51%,126,148,WED,149033,25,3005396,8.34,20,0.19,0.19,0.34,8.27,11.37,13.7,16.03,19.65,21.45,28.43,
3587751,"Ochai Agbaji",3500,SG/SF,BKN,OKC,165814,1132831,,10,2.98,1.79,0.8,0.4,0.52,0.36,0.27,3.78,4.77,5.57,0.63,2.59,1.55,0.76,1.24,0.36,0.26,2.79,1.16,7.7,7.7,7.62,2.18,0.29%,126,148,WED,72696,27,3587751,3.82,12.17,0,0,0,3.94,6.04,7.62,9.46,12.35,13.66,19.45,
3587995,"E.J. Liddell",4100,C,BKN,OKC,165814,1176246,,10,3.51,2.89,0.79,0.62,0.56,0.21,0.17,4.3,6.4,7.19,0.38,3.68,1.38,0.69,2.07,0.37,0.28,3.45,1.31,8.74,8.74,9.1,2.22,0.34%,126,148,WED,89615,28,3587995,4.92,14.04,0,0,0,4.94,7.28,9.1,10.92,14.04,15.34,21.58,
3588057,"Josh Minott",3800,PF/C,BKN,OKC,165814,1324299,,10,5.03,1.97,0.44,0.85,1.11,0.52,0.22,5.47,7,7.44,0.74,2.41,1.81,0.86,2.15,0.93,0.75,3.96,1.71,9.16,9.16,9.5,2.5,0.41%,126,148,WED,179736,29,3588057,4.96,15.02,0,0,0.02,4.88,7.45,9.5,11.55,14.89,16.43,22.08,
3597454,"Tyson Etienne",4000,PG/SG,BKN,OKC,165814,1175318,,20.5,8.73,1.6,2.24,2.21,1.2,0.05,0.02,10.97,10.33,12.57,0.07,3.84,0.75,0.25,6.72,1.87,1.61,7.47,2.46,13.02,13.02,14.74,3.69,0.05%,126,148,WED,90201,30,3597454,8.78,21.69,0.82,0.82,1.65,8.79,12.15,14.74,17.33,21.72,23.27,31.55,
4878197,"Noah Clowney",5200,PF,BKN,OKC,165814,1401380,,20,8.54,3.38,1.58,1.5,1.18,0.68,0.32,10.12,11.92,13.5,1,4.96,2.55,1.03,4.46,2.48,1.99,7.01,2.53,16.79,16.79,17.3,3.33,0.31%,126,148,WED,244975,31,4878197,11.36,24.18,0.16,0.16,0.36,11.19,14.5,17.3,19.84,24.17,25.95,34.09,
8985497,"Drake Powell",3600,SG,BKN,OKC,165814,1542179,,18,5.06,2.12,1.57,0.7,1.33,0.31,0.11,6.63,7.18,8.75,0.42,3.69,2.26,0.89,2.44,1.29,1.16,4.7,1.59,9.89,9.89,10.59,2.94,0.05%,126,148,WED,503267,34,8985497,6,15.99,0.12,0.12,0.07,5.94,8.78,10.59,12.66,16.01,17.56,24.28,
8985499,"Danny Wolf",6200,PF/C,BKN,OKC,165814,1415928,,23,9.93,6.13,2.03,1.39,1.65,0.56,0.95,11.96,16.06,18.09,1.51,8.16,4.61,1.87,4.3,2.57,2.01,8.91,3.26,23.21,23.21,23.59,3.8,0.22%,126,148,WED,247158,36,8985499,16.83,31.25,0.56,0.56,1.37,16.74,20.55,23.59,26.63,31.2,33.23,42.87,
8998169,"Ben Saraf",4500,PG,BKN,OKC,165814,1590554,Q,23,5.83,2.47,3.93,0.42,1.91,0.68,0.18,9.76,8.3,12.23,0.86,6.4,3.63,1.46,1.91,2.07,1.65,5.54,1.88,15.36,15.36,15.79,3.51,0.46%,126,148,WED,622358,37,8998169,10.54,21.72,0.21,0.21,0.33,10.53,13.53,15.79,18.05,21.55,23.06,29.07,
8998170,"Nolan Traore",4300,PG,BKN,OKC,165814,1590550,,17,6.71,1.54,2.5,0.83,1.71,0.43,0.33,9.21,8.25,10.75,0.76,4.04,4.14,1.58,2.51,1.4,1.06,6.65,2.41,12.88,12.88,13.47,3.13,0.48%,126,148,WED,622357,38,8998170,8.29,19.43,0.18,0.18,0.15,8.23,10.98,13.47,15.71,18.96,20.7,27.69,
5417790,"Malachi Smith",3300,PG,BKN,OKC,165814,1136856,,2,0.62,0.36,0.1,0.05,0.09,0.07,0.01,0.72,0.98,1.08,0.08,0.46,0.34,0.15,0.15,0.2,0.15,0.49,0.2,1.35,1.35,1.36,0.41,0.05%,126,148,WED,291420,39,5417790,0.45,2.75,0,0,0,0,0,1.36,2.18,3.54,3.81,7.07,
11247108,"Chaney Johnson",4400,PF,BKN,OKC,165814,1475170,,10,3.09,1.81,0.48,0.27,0.44,0.35,0.05,3.57,4.9,5.38,0.4,2.29,1.68,0.75,0.78,1.02,0.76,2.46,1.02,6.74,6.74,6.79,1.54,0.48%,126,148,WED,263712,40,11247108,3.39,11.02,0,0,0,3.4,5.22,6.79,8.36,10.97,12.01,17.24,
35181,"Jaylen Brown",9200,SG/SF,BOS,GSW,165813,883436,,33.5,21.78,6.87,5.13,1.77,3.51,1.27,0.36,26.91,28.65,33.78,1.63,12,12.47,5.82,5.22,6.24,4.84,17.69,7.59,39.1,39.1,40.73,4.43,2.09%,125,150,WED,28025,42,35181,31.92,50.3,3.01,3.01,4.83,31.88,36.94,40.73,44.27,50.34,53.13,64.26,
37782,"Jayson Tatum",8700,PF,BOS,GSW,165813,937647,,31.5,23.38,7.81,4.64,3.04,2.46,1.31,0.37,28.02,31.19,35.83,1.68,12.45,9.88,4.34,9.06,6.58,5.59,18.94,7.38,42.29,42.29,44.18,5.08,19.06%,125,150,WED,38272,43,37782,34.71,54.29,22.24,22.24,17.06,34.89,40.16,44.18,47.95,53.72,55.98,67.28,
37858,"Derrick White",7700,PG,BOS,GSW,165813,796009,,33.5,16.03,4.49,5.42,2.7,1.66,1,1.14,21.45,20.52,25.94,2.14,9.91,6.5,2.74,7.59,2.79,2.46,14.09,5.44,34.31,34.31,34.65,4.5,2.33%,125,150,WED,38299,44,37858,26.25,43.9,4.52,4.52,5.83,26.17,30.91,34.65,38.14,43.87,45.87,56.09,
2439093,"Payton Pritchard",6400,PG/SG,BOS,GSW,165813,945610,,32,15.36,3.92,4.86,2.7,1.73,0.8,0.21,20.22,19.28,24.14,1.01,8.78,6.52,2.95,7.06,1.59,1.37,13.58,5.65,28.65,28.65,30.09,4.7,5.17%,125,150,WED,73477,45,2439093,22.11,38.82,7.75,7.75,7.7,22.19,26.52,30.09,33.66,39.01,41.31,51.26,
3005208,"Luka Garza",3400,C,BOS,GSW,165813,1061057,,13.5,5.5,3.58,0.68,0.57,0.57,0.32,0.28,6.18,9.08,9.76,0.6,4.26,2.47,1.3,1.46,1.59,1.19,3.93,1.87,12.05,12.05,12.2,3.59,0.05%,125,150,WED,72919,46,3005208,7.6,17.58,0.46,0.46,0.38,7.47,10.21,12.2,14.19,17.68,18.92,25.4,
3005606,"Neemias Queta",6200,C,BOS,GSW,165813,1142902,,28,9.89,9.22,1.52,0,1.46,0.8,1.12,11.41,19.11,20.63,1.92,10.74,6.31,4.05,0,2.54,1.78,6.31,4.05,27.53,27.53,27.17,4.38,0.48%,125,150,WED,86307,47,3005606,20.59,34.8,3.86,3.86,4.13,20.75,24.45,27.17,30.38,35.07,36.8,44.95,
3022247,"Sam Hauser",4500,SF/PF,BOS,GSW,165813,922378,,24.5,9.84,4.18,1.34,2.83,0.48,0.41,0.38,11.18,14.02,15.36,0.79,5.52,1.39,0.58,7.07,0.2,0.19,8.46,3.41,18.76,18.76,19.84,4.41,3.20%,125,150,WED,72761,48,3022247,13.05,27.63,6.21,6.21,6.29,13.02,16.83,19.84,22.85,27.63,29.89,39.68,
4878181,"Jordan Walsh",3000,SF/PF,BOS,GSW,165813,1401388,,2,0.57,0.54,0.04,0.09,0.09,0.03,0.03,0.61,1.11,1.15,0.06,0.58,0.22,0.11,0.24,0.11,0.08,0.46,0.2,1.37,1.37,1.43,0.48,0.39%,125,150,WED,245001,49,4878181,0.22,2.92,0,0,0,0,0,1.43,1.72,3.72,4.29,8.01,
6412744,"Baylor Scheierman",4000,SG,BOS,GSW,165813,1177129,,25,6.94,4.97,1.93,1.67,1,0.53,0.18,8.87,11.91,13.84,0.71,6.9,1.69,0.75,4.52,0.53,0.45,6.21,2.42,16.93,16.93,17.82,4.46,2.24%,125,150,WED,90655,50,6412744,11.93,24.6,5.6,5.6,4.59,11.72,15.13,17.82,20.51,24.41,26.12,34.91,
8998149,"Hugo Gonzalez",3000,SG/SF,BOS,GSW,165813,1590553,,10.5,2.57,3.02,0.68,0.39,0.36,0.28,0.46,3.25,5.59,6.27,0.74,3.7,1.31,0.62,1.16,0.31,0.15,2.47,1.01,9.07,9.07,8.86,2.95,0.53%,125,150,WED,622359,51,8998149,4.96,13.46,0,0,0.03,5.06,7.09,8.86,10.63,13.67,14.94,20,
8998150,"Max Shulga",3000,PG,BOS,GSW,165813,1231970,,2,0.73,0.26,0.14,0.11,0.09,0.06,0.03,0.87,0.99,1.13,0.09,0.4,0.33,0.15,0.32,0.14,0.1,0.65,0.26,1.43,1.43,1.46,0.49,0.14%,125,150,WED,149588,52,8998150,0.23,2.98,0,0,0,0,0,1.46,2.34,4.09,4.67,8.18,
8998151,"Amari Williams",3000,C,BOS,GSW,165813,1232028,,2,0.85,0.55,0.13,0,0.11,0.04,0.07,0.98,1.4,1.53,0.11,0.68,0.6,0.34,0,0.25,0.17,0.6,0.34,1.93,1.93,1.9,0.63,0.05%,125,150,WED,148717,53,8998151,0.5,4.03,0,0,0,0,1.58,1.9,3.17,5.07,5.7,9.18,
3583585,"Ron Harper",3000,SF/PF,BOS,GSW,165813,1133934,,2,0.64,0.27,0.09,0.17,0.05,0.02,0.04,0.73,0.91,1,0.06,0.36,0.13,0.05,0.53,0.03,0.02,0.66,0.22,1.23,1.23,1.29,0.43,0.48%,125,150,WED,69896,57,3583585,0.87,2.63,0,0,0,0.55,0.92,1.29,1.66,2.21,2.35,2.46,
35176,"Guerschon Yabusele",4700,PF/C,CHI,TOR,165818,920087,,18,6.19,3.54,1.34,1.01,0.78,0.49,0.21,7.53,9.73,11.07,0.7,4.88,2.43,1.1,2.7,1.33,0.95,5.13,2.11,13.77,13.77,14.14,3.01,0.05%,130,129,WED,28058,60,35176,8.77,20.27,0.05,0.05,0.09,8.74,11.83,14.14,16.45,19.8,21.34,28.54,
408896,"Collin Sexton",5500,SG/SF,CHI,TOR,165818,1061642,Q,18,10.55,1.63,1.71,1.02,1.5,0.79,0.1,12.26,12.18,13.89,0.89,3.34,5.24,2.59,2.58,2.67,2.31,7.82,3.61,16.24,16.24,16.69,3.03,0.05%,130,129,WED,75326,62,408896,10.83,23.36,0.1,0.1,0.1,10.78,14.12,16.69,19.26,23.62,25.16,33.12,
2439190,"Patrick Williams",3400,PF,CHI,TOR,165818,1174904,,20,6.17,2.35,1.63,1.15,0.86,0.5,0.39,7.8,8.52,10.15,0.89,3.98,2.66,1.03,3.16,0.93,0.67,5.82,2.18,13.25,13.25,13.48,3.96,1.40%,130,129,WED,91367,64,2439190,8.18,19.66,1.93,1.93,1.81,8.14,11.19,13.48,16.02,20.09,21.64,28.74,
2439422,"Nick Richards",4200,C,CHI,TOR,165818,1067853,,16,7.01,4.66,0.41,0.02,1.27,0.22,0.63,7.42,11.67,12.08,0.85,5.07,4.48,2.55,0.1,2.6,1.84,4.58,2.57,14.5,14.5,14.53,3.46,0.39%,130,129,WED,69992,66,2439422,9.57,20.14,0.07,0.07,0.23,9.34,12.19,14.53,16.61,20.24,21.54,27.24,
2439441,"Tre Jones",6100,PG/SG,CHI,TOR,165818,1132030,,28.5,15.34,2.47,4.77,0.92,1.38,1.09,0.14,20.11,17.81,22.58,1.23,7.24,8.61,4.69,2.72,3.88,3.21,11.33,5.61,27.77,27.77,27.84,4.56,1.59%,130,129,WED,161288,67,2439441,20.69,35.75,1.26,1.26,6.92,20.43,24.52,27.84,30.9,35.76,37.8,45.98,
2439601,"Jalen Smith",5400,C,CHI,TOR,165818,1133792,,26.5,12.33,7.13,1.28,1.86,1.16,0.51,0.66,13.61,19.46,20.74,1.17,8.41,4.92,2.36,5.31,2.69,2.02,10.23,4.22,25.16,25.16,25.97,4.81,5.03%,130,129,WED,70255,68,2439601,18.7,34.36,5.76,5.76,11.18,18.89,22.82,25.97,29.38,34.63,36.73,46.17,
3007077,"Josh Giddey",9900,PG,CHI,TOR,165818,1323503,,35,18.73,8.25,9.45,1.56,3.83,1.15,0.4,28.18,26.98,36.43,1.55,17.7,11.1,5.19,4.09,4.77,3.68,15.19,6.75,43.63,43.63,46,4.65,5.05%,130,129,WED,165223,69,3007077,36.32,56.39,1.98,1.98,8.93,36.01,41.79,46,49.68,55.99,58.35,69.66,
4874401,"Leonard Miller",4800,SF/PF,CHI,TOR,165818,1376841,,27.5,10.55,5.87,1.21,0.8,1.54,0.53,0.61,11.76,16.42,17.63,1.14,7.08,5.67,3.13,3.07,2.31,1.89,8.74,3.93,21.29,21.29,21.65,4.51,2.31%,130,129,WED,260189,71,4874401,15.29,28.8,4.25,4.25,5.41,15.21,18.81,21.65,24.49,28.61,30.41,38.66,
6412799,"Matas Buzelis",7500,SF/PF,CHI,TOR,165818,1501940,,32.5,19.56,5.81,2.3,2.11,2.41,0.61,1.52,21.86,25.37,27.67,2.13,8.11,10.86,4.98,5.85,4.15,3.28,16.71,7.09,33.96,33.96,34.44,4.59,4.57%,130,129,WED,368367,72,6412799,25.98,43.69,5.72,5.72,7.01,26.28,30.87,34.44,38.01,43.62,45.92,56.13,
6413060,"Robert Dillingham",4400,PG/SG,CHI,TOR,165818,1429354,,18,6.33,2.15,1.9,0.7,1.49,0.83,0.02,8.23,8.48,10.38,0.85,4.05,4.76,1.85,2.16,0.77,0.54,6.92,2.55,12.82,12.82,13.17,2.99,0.39%,130,129,WED,288775,73,6413060,7.97,19.12,0.05,0.05,0.09,8.26,11.1,13.17,15.75,19.37,21.18,28.15,
13315,"Klay Thompson",4000,SG/SF,DAL,ATL,165820,457611,,18,10.71,1.69,1.05,2.44,0.9,0.44,0.23,11.76,12.4,13.45,0.67,2.74,3.23,1.34,6.27,0.82,0.69,9.5,3.78,15.42,15.42,16.51,4.13,0.43%,140,135,WED,12329,80,13315,10.12,30.54,3.35,3.35,12.01,10.16,13.72,16.51,19.3,23.88,25.91,34.04,
13990,"Khris Middleton",4500,SF/PF,DAL,ATL,165820,512053,,19,9.57,3.31,2.12,1.04,1.53,0.49,0.15,11.69,12.88,15,0.64,5.43,5.1,2.28,2.9,2.2,1.9,8,3.32,17.11,17.11,17.92,3.98,0.26%,140,135,WED,12405,82,13990,11.97,24.65,1.21,1.21,1.96,11.95,15.32,17.92,20.52,24.93,26.49,34.54,
18566,"Dwight Powell",3200,C,DAL,ATL,165820,552309,,0.5,0.12,0.15,0.02,0,0.02,0.02,0.02,0.14,0.27,0.29,0.04,0.17,0.05,0.03,0,0.08,0.05,0.05,0.03,0.43,0.43,0.41,0.13,0.26%,140,135,WED,12550,83,18566,0.41,0.41,0,0,0,0.18,0.29,0.41,0.53,0.7,0.75,0.78,
409321,"Marvin Bagley",4700,C,DAL,ATL,165820,1076209,,15.5,7.09,5.81,0.9,0.2,0.78,0.26,0.63,7.99,12.9,13.8,0.89,6.71,4.39,2.59,0.53,1.89,1.3,4.92,2.79,17.3,17.3,17.21,3.66,0.48%,140,135,WED,75292,84,409321,11.81,23.26,0.19,0.19,0.49,11.73,14.86,17.21,19.56,23.21,24.77,31.81,
1115204,"Daniel Gafford",5000,C,DAL,ATL,165820,1061647,Q,24,10.25,8.19,1.52,0,1.82,0.73,1.22,11.77,18.44,19.96,1.95,9.71,5.71,4.01,0,3.22,2.24,5.71,4.01,26.39,26.39,25.93,5.19,17.45%,140,135,WED,71699,85,1115204,19.27,33.51,11.54,11.54,14.38,19,22.85,25.93,28.75,33.38,34.92,43.64,
1115314,"PJ Washington",6100,PF,DAL,ATL,165820,1067857,,29.5,12.81,6.22,1.65,1.33,1.59,0.85,0.82,14.46,19.03,20.68,1.67,7.87,7.3,3.18,3.94,3.54,2.47,11.24,4.51,26.17,26.17,26.34,4.32,0.48%,140,135,WED,69997,86,1115314,19.21,34.43,2.42,2.42,4.81,19.11,22.98,26.34,29.44,34.86,36.67,46.74,
1203483,"Caleb Martin",3300,SF/PF,DAL,ATL,165820,842969,Q,4,0.81,0.65,0.13,0.09,0.16,0.17,0.07,0.94,1.46,1.59,0.24,0.78,0.44,0.19,0.26,0.23,0.15,0.7,0.28,2.35,2.35,2.26,0.68,0.29%,140,135,WED,73187,87,1203483,0.35,4.61,0,0,0,0,1.41,2.26,3.11,5.09,5.93,9.61,
2484012,"Naji Marshall",6400,SG/SF,DAL,ATL,165820,1060704,,29,16.76,4.57,3.67,1.19,1.89,1.03,0.2,20.43,21.33,25,1.23,8.24,9.39,4.86,3.91,4.46,3.47,13.3,6.05,29.55,29.55,30.1,4.7,5.85%,140,135,WED,70165,88,2484012,22.54,38.44,5.94,5.94,6.72,22.32,26.73,30.1,33.21,38.4,40.48,50.34,
3588176,"Max Christie",4800,SG,DAL,ATL,165820,1340703,,30,11.83,3.21,1.77,2.11,1.23,0.54,0.19,13.6,15.04,16.81,0.73,4.98,4.12,1.77,5.34,2.25,1.95,9.46,3.88,19.3,19.3,20.4,4.25,0.05%,140,135,WED,179747,90,3588176,13.64,28.09,2.53,2.53,4.7,13.77,17.6,20.4,23.46,27.8,29.58,38,
6413040,"AJ Johnson",3100,PG/SG,DAL,ATL,165820,1502175,,10.5,2.5,1.23,0.81,0.26,0.45,0.1,0,3.31,3.73,4.54,0.1,2.04,1.75,0.63,1.1,0.54,0.46,2.85,0.89,5.04,5.04,5.36,1.73,0.05%,140,135,WED,449000,92,6413040,2.2,9.11,0,0,0,2.14,4.02,5.36,6.7,9.38,10.45,15.28,
6544651,"Tyler Smith",3000,C,DAL,ATL,165820,1429357,,0.5,0.26,0.09,0,0.05,0.02,0,0.01,0.26,0.35,0.35,0.01,0.09,0.07,0.04,0.16,0.05,0.04,0.23,0.09,0.38,0.38,0.41,0.14,0.05%,140,135,WED,449002,93,6544651,0.41,0.41,0,0,0,0.18,0.29,0.41,0.53,0.7,0.75,0.78,
8985575,"Cooper Flagg",8900,PG,DAL,ATL,165820,1519128,,32,23.55,6.57,5.58,1.38,2.52,1.14,0.84,29.13,30.12,35.7,1.98,12.15,15.4,7.12,4.75,6.44,5.18,20.15,8.5,43.22,43.22,43.68,4.91,13.60%,140,135,WED,458047,94,8985575,34.59,53.47,7.69,7.69,12.59,34.32,39.78,43.68,47.58,53.3,55.67,65.78,
9147605,"Ryan Nembhard",3600,PG,DAL,ATL,165820,1323621,,24.5,7.23,2.34,5.41,1.05,1.89,0.58,0.06,12.64,9.57,14.98,0.64,7.75,4.75,1.85,2.79,0.51,0.4,7.54,2.9,18.18,18.18,19.15,5.32,26.35%,140,135,WED,179441,96,9147605,13.06,25.88,15.71,15.71,12.58,12.85,16.63,19.15,21.67,25.7,27.72,36.03,
11806507,"John Poulakidas",3100,SG/SF,DAL,ATL,165820,1343052,,3,0.5,0.91,0.51,0.13,0.12,0,0.02,1.01,1.41,1.92,0.02,1.42,0.13,0.05,0.43,0,0,0.56,0.18,2.3,2.3,2.45,0.79,0.51%,140,135,WED,180237,100,11806507,0.9,5,0,0,0,0,1.53,2.45,3.37,5.51,6.43,10.72,
13301,"Jonas Valanciunas",3500,C,DEN,MEM,165819,599780,,10.5,7.26,4.3,0.84,0.1,1.56,0.17,0.14,8.1,11.56,12.4,0.31,5.14,4.95,2.76,0.42,1.8,1.46,5.37,2.86,13.05,13.05,13.79,3.94,0.46%,145,142,WED,12323,101,13301,8.98,19.25,0.73,0.73,0.87,8.94,11.75,13.79,16.09,19.41,20.69,27.32,
16879,"Tim Hardaway Jr.",4800,SG/SF,DEN,MEM,165819,551771,,24,12.59,2.7,1.23,2.6,0.79,0.41,0.07,13.82,15.29,16.52,0.48,3.93,3.2,1.38,6.77,2.46,2.01,9.97,3.98,18.33,18.33,19.68,4.1,0.51%,145,142,WED,12479,102,16879,12.9,27.36,2.97,2.97,3.81,12.87,16.65,19.68,22.54,27.25,29.27,38.6,
18938,"Tyus Jones",3000,PG,DEN,MEM,165819,842297,,5,1.26,0.41,0.74,0.26,0.19,0.07,0,2,1.67,2.41,0.07,1.15,0.5,0.2,0.73,0.09,0.08,1.23,0.46,2.88,2.88,3.06,1.02,0.34%,145,142,WED,12049,104,18938,0.51,6.18,0,0,0,0,1.53,3.06,4.08,6.12,6.89,11.48,
31812,"Nikola Jokic",12500,C,DEN,MEM,165819,830650,Q,34,29.14,13.22,9.99,2.13,4.67,2,1.22,39.13,42.36,52.35,3.22,23.21,14.07,7.9,5.35,8.52,6.98,19.42,10.03,64.98,64.98,67.59,5.41,23.56%,145,142,WED,12576,105,31812,56.29,79.38,35.12,35.12,33.53,56.15,62.65,67.59,72.01,79.03,81.89,94.63,
35211,"Jamal Murray",9000,PG,DEN,MEM,165819,891352,Q,34,27.03,4.28,6.16,3.19,2.48,0.81,0.4,33.19,31.31,37.47,1.21,10.44,13.15,6.14,7.78,5.89,5.16,20.93,9.33,42.56,42.56,44.5,4.94,15.11%,145,142,WED,28062,106,35211,34.94,54.86,12.29,12.29,14.59,34.84,40.18,44.5,48.31,54.16,56.71,67.39,
