PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
18938,Tyus Jones,4200,PG,DEN,OKC,163420,842297,,2,0.45,0.17,0.31,0.09,0.06,0.05,0,0.76,0.62,0.93,0.05,0.48,0.18,0.07,0.25,0.03,0.03,0.43,0.16,1.21,1.21,1.24,0.3,0.27%,145,148,MON,12049,40,18938,0.41,2.5,0,0,0,0,0,1.24,1.49,3.22,3.47,6.45,
31812,Nikola Jokic,12400,C,DEN,OKC,163420,830650,,36,26.8,13.25,9.02,1.99,4.33,1.24,0.77,35.82,40.05,49.07,2.01,22.27,13.13,7.25,4.98,7.76,6.34,18.11,9.24,57.93,57.93,61.36,4.95,22.77%,145,148,MON,12576,41,31812,50.66,72.55,23.48,23.48,16.55,50.44,56.42,61.36,65.52,72.28,75.4,87.36,
35211,Jamal Murray,8900,PG,DEN,OKC,163420,891352,,35.5,24.41,4.19,5.64,2.92,2.58,0.85,0.47,30.05,28.6,34.24,1.32,9.83,11.76,5.61,7.02,5.04,4.43,18.78,8.53,39.28,39.28,40.99,4.61,10.23%,145,148,MON,28062,42,35211,31.77,50.99,7.98,7.98,7.99,31.77,36.89,40.99,44.83,51.24,53.54,64.05,
408913,Bruce Brown,4600,PG/SG,DEN,OKC,163420,941834,,26.5,7.01,3.77,2.12,0.56,1.41,1.37,0.27,9.13,10.78,12.9,1.64,5.89,4.58,2.09,1.6,1.46,1.14,6.18,2.65,18.22,18.22,17.76,3.86,0.05%,145,148,MON,75331,43,408913,12.13,24.07,0.22,0.22,1.07,12.09,15.29,17.76,20.23,24.17,25.9,32.32,
1115625,Cameron Johnson,5600,SF/PF,DEN,OKC,163420,843005,,29.5,9.67,3.7,1.67,1.57,0.86,0.46,0.57,11.34,13.37,15.04,1.03,5.37,3.28,1.45,3.99,2.36,2.05,7.27,3.02,18.85,18.85,19.22,3.43,0.05%,145,148,MON,70669,44,1115625,13.07,26.19,0.1,0.1,0.42,12.98,16.47,19.22,21.97,26.21,27.96,36.2,
2439457,Zeke Nnaji,3100,C,DEN,OKC,163420,1193676,,1,0.28,0.28,0.03,0.02,0.04,0.02,0.05,0.31,0.56,0.59,0.07,0.31,0.16,0.07,0.07,0.09,0.07,0.23,0.09,0.83,0.83,0.81,0.26,0.05%,145,148,MON,92620,45,2439457,0.81,0.81,0,0,0,0.35,0.58,0.81,1.04,1.39,1.48,1.54,
3588037,Christian Braun,5300,SG,DEN,OKC,163420,1174878,,33,10.48,5.33,2.32,0.92,1.27,0.55,0.49,12.8,15.81,18.13,1.04,7.65,5.58,2.94,2.67,2.38,1.84,8.25,3.86,22.21,22.21,22.56,4.26,0.62%,145,148,MON,90542,47,3588037,16.2,29.73,1.15,1.15,3.3,16.44,20.03,22.56,25.35,29.91,31.71,40.05,
4878294,Jalen Pickett,3500,PG/SG,DEN,OKC,163420,1136567,,0.5,0.15,0.06,0.04,0.03,0.02,0.01,0,0.19,0.21,0.25,0.01,0.1,0.06,0.03,0.08,0.01,0.01,0.14,0.06,0.29,0.29,0.31,0.09,0.05%,145,148,MON,87084,48,4878294,0.31,0.31,0,0,0,0.13,0.22,0.31,0.4,0.53,0.56,0.59,
4878295,Julian Strawther,4200,SG/SF,DEN,OKC,163420,1241584,,13.5,4.71,1.57,0.86,0.56,0.6,0.49,0.22,5.57,6.28,7.14,0.71,2.43,2.47,1.12,1.65,0.96,0.78,4.12,1.68,9.41,9.41,9.36,2.23,0.42%,145,148,MON,149531,49,4878295,5.1,14.38,0,0,0,5.06,7.59,9.36,11.38,14.42,15.68,22.26,
6863241,Spencer Jones,3700,PF,DEN,OKC,163420,1176586,,5,1.34,0.73,0.27,0.2,0.2,0.13,0.11,1.61,2.07,2.34,0.24,1,0.62,0.27,0.58,0.26,0.19,1.2,0.47,3.14,3.14,3.14,0.85,0.05%,145,148,MON,89746,52,6863241,0.62,6.41,0,0,0,0.57,1.71,3.14,4.57,6.85,7.71,12.56,
13976,Draymond Green,5600,PF/C,GSW,UTA,163422,468895,,30,11.14,5.85,5.73,1.76,2.27,0.83,0.44,16.87,16.99,22.72,1.27,11.58,5.21,2.18,5.45,2.16,1.5,10.66,3.94,28.3,28.3,29.48,5.26,16.52%,150,149,MON,12401,60,13976,22.07,38.05,13.63,13.63,18.98,22.23,26.48,29.48,32.73,37.97,40.22,49.47,
3588138,Gui Santos,6500,PF,GSW,UTA,163422,1391940,,32,16.46,6.07,3.83,2.6,2.12,1.58,0.66,20.29,22.53,26.36,2.24,9.9,6.19,3.15,7.32,3.48,2.37,13.51,5.75,34.09,34.09,34.67,5.33,22.63%,150,149,MON,195274,63,3588138,26.18,43.91,22.39,22.39,18.86,26.38,30.9,34.67,38.19,44.22,46.48,57.03,
4878334,Brandin Podziemski,7400,PG/SG,GSW,UTA,163422,1324108,,32.5,18.49,6.17,4.8,2.83,2.16,1.29,0.31,23.29,24.66,29.46,1.6,10.97,8.67,3.75,7.75,3.27,2.49,16.42,6.58,35.73,35.73,37.13,5.02,22.30%,150,149,MON,179628,64,4878334,28.33,46.77,21.03,21.03,14.22,28.29,33.09,37.13,40.92,46.98,49.25,60.12,
6412896,Quinten Post,3500,C,GSW,UTA,163422,1193672,,23.5,9.24,6.33,2.39,2.04,1.15,1.01,0.6,11.63,15.57,17.96,1.61,8.72,2.79,1.21,5.67,0.89,0.7,8.46,3.25,24.1,24.1,24.45,6.99,14.62%,150,149,MON,92403,65,6412896,17.24,32.72,14.03,14.03,42.06,17.39,21.19,24.45,27.98,33.14,35.32,45.1,
16825,Seth Curry,3100,PG/SG,GSW,UTA,163422,463135,,9,4.23,0.86,0.61,0.76,0.37,0.22,0,4.84,5.09,5.7,0.22,1.47,1.57,0.78,1.7,0.46,0.38,3.27,1.54,6.47,6.47,6.86,2.21,0.20%,150,149,MON,12505,70,16825,3.01,11.71,0,0,0,2.9,5.01,6.86,8.71,11.61,12.93,19.79,
36041,Gary Payton II,4400,SG/SF,GSW,UTA,163422,846407,,21,10.97,3.98,1.85,1.08,1.88,1.2,0.29,12.82,14.95,16.8,1.49,5.83,6.58,3.57,3.29,0.98,0.58,9.87,4.65,21.11,21.11,21.31,4.84,2.06%,150,149,MON,31188,71,36041,14.84,28.54,3.91,3.91,8.99,15.12,18.58,21.31,24.28,28.5,30.23,38.41,
409081,De'Anthony Melton,5900,SG/SF,GSW,UTA,163422,946801,,28,17.73,3.82,2.79,2.54,2.3,1.55,0.32,20.52,21.55,24.34,1.87,6.61,8.37,3.39,8.4,4.21,3.35,16.77,5.93,29.81,29.81,30.56,5.18,15.14%,150,149,MON,75321,72,409081,22.51,39.45,17.42,17.42,18.99,22.73,27.28,30.56,34.1,39.65,42.18,52.53,
3888921,Pat Spencer,4700,PG,GSW,UTA,163422,1176145,,25,9.86,3.01,5.35,1.02,1.64,1.28,0.26,15.21,12.87,18.22,1.54,8.36,6.4,2.8,2.93,1.53,1.19,9.33,3.82,24.48,24.48,24.46,5.2,13.12%,150,149,MON,90408,74,3888921,17.99,31.79,12.31,12.31,13.73,17.99,21.82,24.46,27.34,32.13,34.05,42.92,
4579356,Jeenathan Williams,3400,SF,GSW,UTA,163422,1138994,,15,6.15,1.93,0.97,0.63,1.04,0.48,0.24,7.12,8.08,9.05,0.72,2.9,3.61,1.65,1.9,1.31,0.95,5.51,2.28,11.04,11.04,11.25,3.31,0.29%,150,149,MON,90892,75,4579356,6.61,16.77,0.04,0.04,0.25,6.75,9.25,11.25,13.5,16.75,18.25,24.75,
6998145,Malevy Leons,3000,PF,GSW,UTA,163422,1345014,,9,2.81,2.12,0.41,0.23,0.52,0.35,0.08,3.22,4.93,5.34,0.43,2.53,1.37,0.69,0.69,1.18,0.75,2.06,0.92,6.74,6.74,6.79,2.26,0.44%,150,149,MON,179350,77,6998145,3.42,10.8,0,0,0,3.52,5.28,6.79,8.3,10.81,11.82,16.6,
11054241,L.J. Cryer,3300,PG,GSW,UTA,163422,1249996,,15,8.91,1.94,0.74,2.74,1.07,0.23,0.09,9.65,10.85,11.59,0.32,2.68,0.76,0.34,6.09,0,0,6.85,3.08,12.24,12.24,13.92,4.22,0.05%,150,149,MON,148597,78,11054241,7.76,21.12,0.58,0.58,4.86,7.99,11.34,13.92,16.76,21.4,23.2,30.93,
1315,Nicolas Batum,3000,PF,LAC,NYK,163423,456451,,10,2.13,1.41,0.73,0.62,0.32,0.29,0.13,2.86,3.54,4.27,0.42,2.14,0.23,0.09,1.56,0.12,0.1,1.79,0.71,5.86,5.86,5.98,1.99,0.05%,151,127,MON,12208,79,1315,2.53,10.23,0,0,0,2.49,4.24,5.98,7.48,10.22,11.46,16.45,
1498,Brook Lopez,4800,C,LAC,NYK,163423,330047,,24,8.84,4.3,1.36,1.74,1.16,0.62,0.92,10.2,13.14,14.5,1.54,5.66,2.68,1.28,4.77,1.29,1.07,7.45,3.02,19.5,19.5,19.64,4.09,0.05%,151,127,MON,12193,80,1498,13.35,26.76,0.54,0.54,2.76,13.26,16.94,19.64,22.34,26.76,28.48,36.58,
13310,Kawhi Leonard,9800,SF,LAC,NYK,163423,512591,,31,26.19,6.51,3.16,2.4,2.16,1.61,0.38,29.35,32.7,35.86,1.99,9.67,13.46,6.81,6.37,6.1,5.36,19.83,9.21,42.55,42.55,43.43,4.43,8.34%,151,127,MON,12333,81,13310,34.23,53.52,7.82,7.82,5.32,34.34,39.64,43.43,47.47,53.53,56.05,66.15,
35215,Kris Dunn,4900,PG/SG,LAC,NYK,163423,698968,,25,6.08,3.91,4.04,0.93,1.16,1.25,0.13,10.12,9.99,14.03,1.38,7.95,2.85,1.42,2.64,0.62,0.47,5.49,2.35,19.81,19.81,19.68,4.02,0.44%,151,127,MON,28005,83,35215,13.82,26.24,0.52,0.52,1.6,13.78,16.97,19.68,22.14,26.32,27.8,35.42,
36064,Derrick Jones Jr.,5000,SF/PF,LAC,NYK,163423,892925,,30,11.33,3.46,1.62,1.27,1.01,0.75,1.04,12.95,14.79,16.41,1.79,5.08,5.7,2.89,3.72,2.43,1.75,9.42,4.16,22.27,22.27,21.8,4.36,0.44%,151,127,MON,31198,84,36064,15.31,28.99,1.8,1.8,4.36,15.11,18.83,21.8,24.53,28.98,30.97,39.14,
1115224,Darius Garland,6500,PG,LAC,NYK,163423,1134262,,26.5,15.08,2.44,4.92,2.15,2.42,0.58,0.19,20,17.52,22.44,0.77,7.36,6.61,3.13,5.62,2.73,2.35,12.23,5.28,25.28,25.28,26.94,4.14,0.05%,151,127,MON,86449,87,1115224,19.46,35.32,1.31,1.31,2.49,19.24,23.86,26.94,30.28,35.41,37.46,46.7,
3005227,Isaiah Jackson,3900,C,LAC,NYK,163423,1245934,,20,7.97,5.49,1.01,0,1.61,0.71,1.18,8.98,13.46,14.47,1.89,6.5,4.86,3.05,0,2.86,1.87,4.86,3.05,20.13,20.13,19.36,4.96,0.64%,151,127,MON,70338,88,3005227,13.84,25.43,1.66,1.66,6.8,13.86,16.73,19.36,21.51,25.34,26.77,33.46,
3587794,Bennedict Mathurin,6200,SG/SF,LAC,NYK,163423,1239596,,26.5,15.94,5.33,1.71,1.48,1.94,0.82,0.29,17.65,21.27,22.98,1.11,7.04,7.8,3.43,4.41,5.45,4.64,12.21,4.91,26.29,26.29,27.24,4.39,1.53%,151,127,MON,149200,89,3587794,20.14,35.21,3.81,3.81,5.19,19.99,23.99,27.24,30.49,35.24,37.49,46.73,
4878391,Jordan Miller,4100,PG/SG,LAC,NYK,163423,1134092,,25,9.28,3.1,2.17,0.61,1.18,0.68,0.26,11.45,12.38,14.55,0.94,5.27,4.71,2.42,1.95,3.27,2.61,6.66,3.03,17.9,17.9,18.01,4.39,0.22%,151,127,MON,89573,91,4878391,12.4,24.19,0.73,0.73,3.11,12.34,15.54,18.01,20.23,23.93,25.66,32.32,
6412955,Cam Christie,3000,SG,LAC,NYK,163423,1460155,,1,0.26,0.11,0.04,0.03,0.04,0.05,0,0.3,0.37,0.41,0.05,0.15,0.15,0.05,0.12,0.1,0.07,0.27,0.08,0.56,0.56,0.55,0.18,0.15%,151,127,MON,289019,92,6412955,0.55,0.55,0,0,0,0.24,0.39,0.55,0.71,0.94,1,1.05,
8998366,Kobe Sanders,3500,SG/SF,LAC,NYK,163423,1231938,,21,6.92,3.02,2.17,1.11,1.23,0.44,0.17,9.09,9.94,12.11,0.61,5.19,2.91,1.36,2.76,1.07,0.87,5.67,2.47,14.4,14.4,15.11,4.32,0.05%,151,127,MON,149027,95,8998366,9.76,21.4,0.75,0.75,3.07,9.82,12.84,15.11,17.88,21.66,23.17,30.72,
4874521,Rayan Rupert,4000,SF,MEM,BKN,163421,1433295,,31.5,8.64,5.05,1.54,1.29,1.41,1.94,0.02,10.18,13.69,15.23,1.96,6.59,4.73,1.84,4.11,1.51,1.09,8.84,3.13,21.48,21.48,21.14,5.29,5.63%,142,126,MON,267057,104,4874521,14.71,28.41,5.43,5.43,14.13,14.6,18.37,21.14,23.91,28.19,29.97,37.75,
4878275,Olivier-Maxence Prosper,5000,PF/C,MEM,BKN,163421,1232483,,32,16.64,7.89,1.72,1.56,1.4,1.56,0.62,18.36,24.53,26.25,2.18,9.61,7.87,4.02,4.33,5.25,3.9,12.2,5.58,33.83,33.83,33.91,6.78,53.80%,142,126,MON,148847,105,4878275,25.82,42.76,60.4,60.4,51.93,25.87,30.39,33.91,37.43,42.95,44.96,54.51,
4878429,Gregory Jackson,6400,PF,MEM,BKN,163421,1405584,,32,21,6.8,1.81,1.94,2.73,0.8,1.04,22.81,27.8,29.61,1.84,8.61,11.94,5.67,5.66,5.17,3.85,17.6,7.61,34.67,34.67,35.73,5.58,28.74%,142,126,MON,245013,106,4878429,27.25,44.92,30.71,30.71,23.9,27.17,32.21,35.73,39.5,44.79,47.3,57.87,
6412994,Cam Spencer,4800,SG/SF,MEM,BKN,163421,1177001,,28,13.59,3.61,6.12,2.65,1.64,0.87,0.26,19.71,17.2,23.32,1.13,9.73,3.45,1.62,6.15,2.56,2.4,9.6,4.27,28.85,28.85,30.14,6.28,40.33%,142,126,MON,90391,108,6412994,22.29,39,42.25,42.25,38.88,22.29,26.85,30.14,33.43,38.75,41.28,51.16,
6412995,Jaylen Wells,4800,SF,MEM,BKN,163421,1423140,,30.5,17.48,3.64,1.9,2.85,1.57,1.36,0.37,19.38,21.12,23.02,1.73,5.54,6.62,3.04,8.09,3.6,2.84,14.71,5.89,28.32,28.32,28.99,6.04,35.89%,142,126,MON,252511,109,6412995,21.08,37.86,31.53,31.53,33.78,20.92,25.46,28.99,32.27,37.31,39.33,49.91,
8985981,Walter Clayton,4600,SG,MEM,BKN,163421,1338969,,28,11.36,2.79,7.01,1.62,2.39,0.96,0.35,18.37,14.15,21.16,1.31,9.8,5.02,1.85,5.62,3.09,2.8,10.64,3.47,26.76,26.76,27.75,6.03,27.23%,142,126,MON,179646,112,8985981,20.55,36.1,27.03,27.03,31.48,20.69,24.72,27.75,31.03,36.08,38.09,47.43,
8998404,Jahmai Mashack,4000,SG/SF,MEM,BKN,163421,1328248,,26,8.5,2.58,1.55,1.24,1.26,1.51,0.54,10.05,11.08,12.63,2.05,4.13,5.57,2.24,4.13,0.63,0.31,9.7,3.48,18.81,18.81,18.14,4.54,0.38%,142,126,MON,180064,113,8998404,11.97,25.04,1.48,1.48,5.64,12.09,15.37,18.14,21.16,25.19,26.96,34.77,
8998405,Javon Small,5400,PG,MEM,BKN,163421,1324003,,32,14.45,5.81,4.82,2.13,2.1,1.51,0.22,19.27,20.26,25.08,1.73,10.63,5.5,2.43,5.33,3.89,3.2,10.83,4.56,31.74,31.74,32.54,6.03,35.57%,142,126,MON,179512,114,8998405,24.62,41.46,38.59,38.59,36.26,24.66,28.98,32.54,35.84,41.44,43.98,54.15,
