PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
3583672,AJ Green,3900,PG/SG,MIL,UTA,166062,1141111,,24,10.9,2.11,1.66,3.16,0.97,0.15,0.11,12.56,13.01,14.67,0.26,3.77,1.04,0.41,7.59,0.74,0.6,8.63,3.57,15.73,15.73,17.64,4.52,0.00%,134,149,THURS,89684,152,3583672,10.83,25.5,0,0,0,10.99,14.83,17.64,20.71,25.57,27.35,36.3,
3588099,Ousmane Dieng,4900,SG,MIL,UTA,166062,1375876,,26,9.88,3.87,2.59,1.91,1.04,0.84,0.28,12.47,13.75,16.34,1.12,6.46,4.02,1.72,5.09,0.97,0.7,9.11,3.63,20.73,20.73,21.28,4.34,0.00%,134,149,THURS,195262,153,3588099,14.61,28.81,0,0,0,14.44,18.49,21.28,24.32,28.88,30.65,39.52,
3588137,Ryan Rollins,8400,PG,MIL,UTA,166062,1232221,,32.5,16.66,3.94,5.83,2.38,2.61,1.63,0.5,22.49,20.6,26.43,2.13,9.77,8,3.85,5.79,2.3,1.8,13.79,6.23,33.91,33.91,34.55,4.11,0.00%,134,149,THURS,149956,154,3588137,26.05,43.9,0,0,0,26.1,30.97,34.55,38.39,43.76,46.58,56.56,
5244831,Pete Nance,3600,SF/PF,MIL,UTA,166062,1133861,,11.5,4.51,1.92,0.91,1.04,0.74,0.11,0.19,5.42,6.43,7.34,0.3,2.83,1.26,0.69,2.31,0.16,0.02,3.57,1.73,8.34,8.34,9.03,2.51,0.00%,134,149,THURS,72363,156,5244831,4.51,14.57,0,0,0,4.64,6.97,9.03,11.09,14.45,15.74,22.19,
1115444,Zion Williamson,7900,PF,NOP,LAC,166060,1132025,,32,24.09,5.96,3.34,0.05,1.89,0.92,0.45,27.43,30.05,33.39,1.37,9.3,14.39,8.61,0.22,9.57,6.73,14.61,8.66,38.47,38.47,38.52,4.88,12.77%,143,151,THURS,70598,164,1115444,30.59,47.09,11.36,11.36,9.16,30.21,35,38.52,41.79,46.83,49.09,58.41,
1115568,Jordan Poole,3200,PG/SG,NOP,LAC,166060,1067671,,15,7.43,2.18,2.07,1.31,1.21,0.19,0.15,9.5,9.61,11.68,0.34,4.25,2.6,1.05,3.67,1.6,1.42,6.27,2.36,12.96,12.96,13.99,4.37,2.13%,143,151,THURS,74092,165,1115568,8.65,20.12,3.98,3.98,3.34,8.74,11.74,13.99,16.49,20.24,21.98,28.73,
2439113,Saddiq Bey,6600,SF/PF,NOP,LAC,166060,1138653,,34,18.69,5.9,2.66,2.19,1.2,0.7,0.15,21.35,24.59,27.25,0.85,8.56,8.59,3.79,6.47,5.39,4.54,15.06,5.98,31.11,31.11,32.39,4.91,12.77%,143,151,THURS,90421,166,2439113,24.49,41.14,15.76,15.76,10.12,24.36,28.87,32.39,35.65,41.18,43.69,53.23,
3005416,Trey Murphy,8100,PG/SG,NOP,LAC,166060,1134570,,34.5,20.9,4.89,4.09,3.09,1.89,1.13,0.21,24.99,25.79,29.88,1.34,8.98,8.1,3.77,8.1,4.66,4.1,16.2,6.86,35.03,35.03,36.49,4.5,4.59%,143,151,THURS,90375,167,3005416,27.8,45.97,3.99,3.99,6.15,27.68,32.46,36.49,40.01,45.55,47.81,58.38,
3005417,Herbert Jones,4900,SF/PF,NOP,LAC,166060,1061638,,32,10.15,3.58,3.24,1.56,1.51,1.46,0.38,13.39,13.73,16.97,1.84,6.82,5.01,2.01,4.99,1.76,1.47,10,3.57,23.32,23.32,23.2,4.73,5.97%,143,151,THURS,165219,168,3005417,16.5,30.79,8.59,8.59,8.51,16.46,20.46,23.2,26.19,31.18,32.93,41.91,
3587996,Karlo Matkovic,3900,PF/C,NOP,LAC,166060,1349638,,22.5,7.33,5.39,1.84,0.71,0.95,0.43,1.26,9.17,12.72,14.56,1.69,7.23,3.57,2.21,1.72,1.02,0.79,5.29,2.92,20.68,20.68,20.11,5.16,22.71%,143,151,THURS,195273,170,3587996,14.18,26.74,17.75,17.75,10.45,14.3,17.44,20.11,22.53,26.41,28.11,35.86,
4878506,Jordan Hawkins,3000,SG/SF,NOP,LAC,166060,1327798,,2,0.94,0.14,0.1,0.18,0.13,0.03,0.01,1.04,1.08,1.18,0.04,0.24,0.39,0.13,0.56,0.16,0.13,0.95,0.31,1.25,1.25,1.37,0.46,0.37%,143,151,THURS,179431,171,4878506,0.21,2.6,0,0,0,0,0,1.37,2.06,4.8,5.14,10.28,
6413079,Yves Missi,4200,C,NOP,LAC,166060,1458495,,24,7.3,6.22,1.17,0,0.93,0.29,1.41,8.47,13.52,14.69,1.7,7.39,5.4,2.9,0,2.5,1.49,5.4,2.9,20.69,20.69,19.81,4.72,3.76%,143,151,THURS,281799,172,6413079,14.31,25.94,4.95,4.95,4.78,14.5,17.39,19.81,22.23,26.09,27.54,35.27,
8985792,Jeremiah Fears,4700,PG/SG,NOP,LAC,166060,1547691,,24,11.73,3.24,3.46,1.16,2.62,0.71,0.57,15.19,14.97,18.43,1.28,6.7,7.25,3.08,3.41,2.62,2.08,10.66,4.24,22.03,22.03,22.81,4.85,12.06%,143,151,THURS,505204,174,8985792,16.18,30.21,7.42,7.42,9.51,16.36,20.08,22.81,25.54,30,31.98,39.92,
8985793,Derik Queen,4400,PF,NOP,LAC,166060,1520787,,20,8.61,5.03,3.05,0.2,2.1,0.48,0.56,11.66,13.64,16.69,1.04,8.08,6.18,2.83,0.69,2.94,2.35,6.87,3.03,20.24,20.24,20.63,4.69,5.54%,143,151,THURS,455397,175,8985793,14.91,27.07,5.3,5.3,5.23,14.98,18.17,20.63,23.33,27.26,28.98,35.37,
408878,Wendell Carter Jr.,5300,C,ORL,CHA,166057,1060912,,29.5,10.84,7.03,2.07,0.91,0.96,0.83,0.55,12.91,17.87,19.94,1.38,9.1,5.38,2.75,3.06,3.45,2.61,8.44,3.66,25.56,25.56,25.6,4.83,4.57%,138,136,THURS,75319,181,408878,18.92,33.3,6.11,6.11,9.55,18.57,22.59,25.6,28.36,33.13,34.64,42.67,
409100,Jevon Carter,3900,PG/SG,ORL,CHA,166057,843794,,18.5,7.45,1.89,2.01,1.81,0.79,0.57,0.3,9.46,9.34,11.35,0.87,3.9,2.06,0.81,5.1,0.53,0.42,7.16,2.62,14.55,14.55,15.08,3.87,0.42%,138,136,THURS,69672,182,409100,9.25,21.92,1.14,1.14,2.07,9.05,12.32,15.08,17.59,21.87,23.37,30.66,
409281,Moe Wagner,3400,C,ORL,CHA,166057,882387,,13.5,7.72,3.61,0.6,0.7,0.77,0.25,0.03,8.32,11.33,11.93,0.28,4.21,3.75,1.74,2,2.71,2.15,5.75,2.44,13.02,13.02,13.66,4.02,0.57%,138,136,THURS,75298,183,409281,8.65,19.41,0.8,0.8,1.39,8.35,11.38,13.66,15.68,19.23,20.74,27.83,
1115261,Goga Bitadze,3600,C,ORL,CHA,166057,1172132,,4,1.89,1.57,0.34,0.01,0.13,0.03,0.13,2.23,3.46,3.8,0.16,1.91,1.11,0.73,0.07,0.61,0.4,1.18,0.74,4.63,4.63,4.62,1.28,0.05%,138,136,THURS,88380,184,1115261,2.06,7.75,0,0,0,2.05,3.34,4.62,5.65,7.7,8.47,12.32,
2439095,Desmond Bane,7600,SG/SF,ORL,CHA,166057,944263,,36,19.83,3.63,3.82,2.19,1.57,1.13,0.29,23.65,23.46,27.28,1.42,7.45,9.61,4.79,5.66,4.02,3.68,15.27,6.98,32.61,32.61,33.26,4.38,1.09%,138,136,THURS,72613,185,2439095,25.02,42.29,2.2,2.2,4.39,25.07,29.42,33.26,36.59,42.21,44.26,54.75,
3005320,Jalen Suggs,7000,PG,ORL,CHA,166057,1241585,,32,14.54,4.09,5.43,2.2,2.58,1.66,1.06,19.97,18.63,24.06,2.72,9.52,5.99,2.61,6.59,3.24,2.72,12.58,4.81,33.17,33.17,33.11,4.73,9.11%,138,136,THURS,149532,187,3005320,24.89,42.22,10.23,10.23,8.5,24.77,29.57,33.11,36.9,42.46,44.99,54.85,
3587894,Paolo Banchero,9400,PF,ORL,CHA,166057,1323993,,36,22.81,8.55,4.94,1.42,2.9,0.4,0.59,27.75,31.36,36.3,0.99,13.49,12.26,5.71,4.49,9.4,7.14,16.75,7.13,40.55,40.55,42.65,4.54,4.46%,138,136,THURS,179070,189,3587894,33.68,52.25,2.39,2.39,6.11,33.86,38.77,42.65,46.53,52.25,54.8,64.88,
3889043,Jamal Cain,3200,SF,ORL,CHA,166057,1060409,,8,3.05,1.24,0.51,0.45,0.32,0.22,0.06,3.56,4.29,4.8,0.28,1.75,1.22,0.54,1.21,0.84,0.62,2.43,0.99,5.82,5.82,5.99,1.87,0.05%,138,136,THURS,247243,190,3889043,2.61,10.25,0,0,0,2.72,4.63,5.99,7.9,10.35,11.71,17.7,
4878563,Jett Howard,3700,SG,ORL,CHA,166057,1408232,,18.5,7.37,2.25,1.11,1.55,0.35,0.44,0.27,8.48,9.62,10.73,0.71,3.36,2.43,0.95,4.76,0.94,0.82,7.19,2.5,13.52,13.52,13.87,3.75,0.49%,138,136,THURS,244793,191,4878563,8.41,20.33,0.56,0.56,1.38,8.32,11.35,13.87,16.39,19.92,21.69,28.75,
6413142,Tristan da Silva,5000,SF/PF,ORL,CHA,166057,1232528,,32,11.74,4.64,1.94,1.96,0.94,1.23,0.56,13.68,16.38,18.32,1.79,6.58,5.14,2.31,5.39,1.42,1.25,10.53,4.27,24.65,24.65,24.56,4.91,11.70%,138,136,THURS,149222,193,6413142,17.47,32.6,13.09,13.09,11.87,17.31,21.38,24.56,27.74,32.58,34.61,43.01,
8985849,Jase Richardson,3000,PG/SG,ORL,CHA,166057,1528467,,1,0.45,0.12,0.11,0.06,0.06,0.03,0.01,0.56,0.57,0.68,0.04,0.23,0.22,0.1,0.17,0.1,0.08,0.39,0.16,0.82,0.82,0.85,0.28,0.05%,138,136,THURS,505288,194,8985849,0.85,0.85,0,0,0,0.36,0.61,0.85,1.09,1.46,1.55,1.62,
8998544,Noah Penda,3500,SF/PF,ORL,CHA,166057,1590551,,11,2.15,2.19,0.93,0.28,0.47,0.59,0.15,3.08,4.34,5.27,0.74,3.12,1.08,0.45,0.81,0.58,0.4,1.89,0.73,7.92,7.92,7.67,2.19,0.05%,138,136,THURS,622554,195,8998544,4.05,12.01,0,0,0,4.09,6.14,7.67,9.46,12.02,13.29,18.66,
1057,Kyle Lowry,3200,PG,PHI,SAC,166063,266394,,4,0.59,0.47,0.86,0.12,0.08,0.14,0.06,1.45,1.06,1.92,0.2,1.33,0.14,0.04,0.38,0.16,0.14,0.52,0.16,2.96,2.96,2.89,0.9,0.00%,128,154,THURS,12144,201,1057,0.68,5.7,0,0,0,0.53,1.58,2.89,3.94,5.78,6.57,10.25,
13904,Andre Drummond,4900,C,PHI,SAC,166063,614746,,26,9.16,9.36,1.75,0.33,1.17,1,0.82,10.91,18.52,20.27,1.82,11.11,6.54,3.03,1.14,3.36,2.11,7.68,3.36,27.31,27.31,26.96,5.5,0.00%,128,154,THURS,12376,203,13904,20.24,34.87,0,0,0,20.28,23.88,26.96,30.04,34.92,36.97,44.42,
3005116,Quentin Grimes,7700,PG/SG,PHI,SAC,166063,1132827,,34.5,23.64,3.97,4.21,3.42,2.57,0.94,0.43,27.85,27.61,31.82,1.37,8.18,9.02,4.13,9.85,6.35,5.12,18.87,7.55,36.26,36.26,38.1,4.95,0.00%,128,154,THURS,72687,207,3005116,29.08,48.06,0,0,0,29.09,34.24,38.1,41.79,48.14,50.46,62.3,
3022632,Trendon Watford,4500,PF,PHI,SAC,166063,1176529,,22,10.44,3.75,3.59,0.57,1.65,0.24,0.78,14.03,14.19,17.78,1.02,7.34,6.42,3.16,1.91,3.23,2.41,8.33,3.73,21.74,21.74,22.02,4.89,0.00%,128,154,THURS,90273,208,3022632,15.83,28.91,0,0,0,15.69,19.24,22.02,24.55,29.11,30.63,38.72,
3587732,Dalen Terry,3700,SF,PHI,SAC,166063,1239611,,17,5.4,2.22,1.43,0.67,0.52,0.99,0.29,6.83,7.62,9.05,1.28,3.65,2.91,1.3,1.91,1.3,0.79,4.82,1.97,13.53,13.53,12.96,3.5,0.00%,128,154,THURS,149208,209,3587732,8,18.73,0,0,0,8.13,10.67,12.96,15.25,18.8,20.33,26.17,
3587834,Tyrese Martin,3000,PG/SG,PHI,SAC,166063,1134107,,1,0.34,0.1,0.05,0.07,0.03,0.01,0,0.39,0.44,0.49,0.01,0.15,0.13,0.05,0.21,0.04,0.03,0.34,0.12,0.54,0.54,0.58,0.19,0.00%,128,154,THURS,89873,210,3587834,0.58,0.58,0,0,0,0.25,0.41,0.58,0.75,0.99,1.06,1.1,
3591251,Dominick Barlow,4600,PF/C,PHI,SAC,166063,1419291,,27,11.04,4.92,1.52,0.5,0.88,1.22,0.77,12.56,15.96,17.48,1.99,6.44,6.9,3.61,1.91,3.25,2.32,8.81,4.11,24.31,24.31,23.28,5.06,0.00%,128,154,THURS,195468,212,3591251,16.91,30.4,0,0,0,16.88,20.72,23.28,26.09,30.19,32.23,40.68,
6413161,Adem Bona,4200,C,PHI,SAC,166063,1350567,,18,7.16,5.42,0.45,0.02,0.9,0.61,1.06,7.61,12.58,13.03,1.67,5.87,4.17,2.58,0.07,2.83,1.94,4.24,2.6,18.45,18.45,17.52,4.17,0.00%,128,154,THURS,245359,213,6413161,12.18,23.47,0,0,0,11.93,15.23,17.52,19.81,23.61,25.14,32.75,
6448297,Justin Edwards,5000,SF,PHI,SAC,166063,1465002,,25.5,12.95,3.08,2.44,2.2,1.24,1.29,0.12,15.39,16.03,18.47,1.41,5.52,5.4,2.59,6.14,1.53,1.18,11.54,4.79,23.3,23.3,23.76,4.75,0.00%,128,154,THURS,288782,214,6448297,16.53,31.85,0,0,0,16.61,20.44,23.76,26.57,31.68,33.47,42.67,
8985867,VJ Edgecombe,7900,SG,PHI,SAC,166063,1519361,,34.5,20.35,5.13,4.45,2.71,1.85,1.39,0.41,24.8,25.48,29.93,1.8,9.58,10.87,4.52,7.86,3.84,3.17,18.73,7.23,36.73,36.73,37.52,4.75,0.00%,128,154,THURS,455370,215,8985867,28.73,47.21,0,0,0,28.46,33.64,37.52,41.14,47.09,49.16,59.51,
18941,Cameron Payne,5400,PG/SG,PHI,SAC,166063,792338,,18.5,9.66,1.38,3.38,1.87,1.12,1.08,0.37,13.04,11.04,14.42,1.45,4.76,4.03,1.56,5.41,1.06,0.93,9.44,3.43,19.62,19.62,19.73,3.65,0.00%,128,154,THURS,12070,217,18941,13.19,27.2,0,0,0,13.15,17.2,19.73,22.77,27.07,28.84,37.44,
3587813,MarJon Beauchamp,3800,SG/SF,PHI,SAC,166063,1357744,,12,5.58,2.12,0.5,0.86,0.48,0.33,0.08,6.08,7.7,8.2,0.41,2.62,2.21,1.04,2.27,1.16,0.93,4.48,1.9,9.62,9.62,9.99,2.63,0.00%,128,154,THURS,195267,219,3587813,5.45,15.55,0,0,0,5.52,7.89,9.99,12.09,15.51,16.83,23.4,
18949,Devin Booker,8900,PG/SG,PHO,SAS,166059,845564,,34,28.02,4.69,4.47,2.49,2.98,0.52,0.45,32.49,32.71,37.18,0.97,9.16,13.56,6.26,7.59,9.11,8.02,21.15,8.75,40.28,40.28,42.34,4.76,10.49%,153,144,THURS,12068,220,18949,33.25,52.2,7.1,7.1,9.97,33.21,38.28,42.34,45.89,51.72,54,64.14,
37872,Royce O'Neale,4900,PF,PHO,SAS,166059,604479,Q,28,7.83,4.69,2.35,2.14,0.79,0.8,0.78,10.18,12.52,14.87,1.58,7.04,1.43,0.59,5.31,0.32,0.23,6.74,2.73,20.93,20.93,21.07,4.3,0.45%,153,144,THURS,38247,222,37872,14.5,28.48,5.2,5.2,4.39,14.53,18.16,21.07,23.98,28.37,30.27,38.75,
409227,Grayson Allen,6700,SG/SF,PHO,SAS,166059,842296,Q,28,16.25,2.64,3.63,3.43,1.28,0.91,0.16,19.88,18.89,22.52,1.07,6.27,3.86,1.62,8.88,3.22,2.72,12.74,5.05,26.79,26.79,28.21,4.21,1.08%,153,144,THURS,70596,223,409227,20.24,37.11,3.67,3.67,3.49,20.33,24.91,28.21,31.51,37.36,39.65,50.32,
750372,Haywood Highsmith,3100,SF,PHO,SAS,166059,1083019,,10,2.86,1.93,0.68,0.59,0.22,0.39,0.11,3.54,4.79,5.47,0.5,2.61,0.95,0.46,1.42,0.26,0.18,2.37,1.05,7.48,7.48,7.48,2.41,0.20%,153,144,THURS,87080,224,750372,3.78,12.12,0,0,0,3.74,5.73,7.48,8.98,11.97,13.21,18.45,
3006968,Jalen Green,7300,SG/SF,PHO,SAS,166059,1271706,,33,22.09,4.8,3.11,3.16,2.18,1.23,0.18,25.2,26.89,30,1.41,7.91,10.58,4.41,9.37,4.8,3.79,19.95,7.57,34.57,34.57,36.13,4.95,14.44%,153,144,THURS,165222,229,3006968,27.39,45.7,19.12,19.12,12.87,27.35,32.37,36.13,39.64,45.41,47.67,57.46,
3045288,Jordan Goodwin,4500,PG/SG,PHO,SAS,166059,1062104,,18,4.91,4.13,1.45,0.81,0.32,0.95,0.09,6.36,9.04,10.49,1.04,5.58,2.51,1.05,2.3,0.54,0.38,4.81,1.86,14.84,14.84,14.58,3.24,0.24%,153,144,THURS,71756,230,3045288,9.59,20.38,0.08,0.08,0.12,9.48,12.39,14.58,16.77,20.17,21.63,27.7,
3583871,Collin Gillespie,6000,PG,PHO,SAS,166059,1070352,,28.5,10.66,4.52,4.03,2.42,1.03,1.01,0.22,14.69,15.18,19.21,1.23,8.55,3.08,1.26,5.8,1.05,0.89,8.88,3.68,24.79,24.79,25.54,4.26,0.44%,153,144,THURS,72400,232,3583871,18.36,33.6,1.57,1.57,4.45,18.44,22.43,25.54,28.65,33.64,35.88,44.85,
6413180,Oso Ighodaro,5000,C,PHO,SAS,166059,1232477,,24.5,6.31,6.13,2.85,0,0.93,0.76,0.57,9.16,12.44,15.29,1.33,8.98,4.34,2.79,0,1.44,0.73,4.34,2.79,21,21,20.48,4.1,0.05%,153,144,THURS,149579,234,6413180,14.97,26.52,1.45,1.45,1.21,15.18,18.31,20.48,22.89,26.26,27.71,34.7,
6413181,Ryan Dunn,3200,PF,PHO,SAS,166059,1406029,,8,1.43,1.33,0.31,0.24,0.13,0.39,0.12,1.74,2.76,3.07,0.51,1.64,0.69,0.31,0.75,0.15,0.07,1.44,0.55,4.89,4.89,4.63,1.45,0.29%,153,144,THURS,245483,235,6413181,1.64,8.23,0,0,0,1.54,3.34,4.63,5.92,8.23,9.26,13.89,
8985886,Khaman Maluach,3300,C,PHO,SAS,166059,1465506,,12,4.04,3.92,0.62,0.02,0.47,0.23,0.42,4.66,7.96,8.58,0.65,4.54,2.87,1.61,0.06,1.16,0.76,2.93,1.63,11.15,11.15,10.95,3.32,0.44%,153,144,THURS,458114,236,8985886,6.94,15.5,0.08,0.08,0.05,7.06,9.25,10.95,12.9,15.82,16.79,21.9,
8998583,Rasheer Fleming,3400,PF/C,PHO,SAS,166059,1405622,,16,4.38,3.66,0.2,0.88,0.33,0.35,0.82,4.58,8.04,8.24,1.17,3.86,1.6,0.69,2.43,0.64,0.37,4.03,1.57,12.25,12.25,11.87,3.49,0.05%,153,144,THURS,245624,237,8998583,7.12,17.36,1.42,1.42,0.39,7.17,9.89,11.87,14.1,17.56,19.04,24.73,
1053,DeMar DeRozan,7300,SF,SAC,PHI,166063,457594,,28,18.21,2.81,3.79,0.64,1.23,0.69,0.5,22,21.02,24.81,1.19,6.6,11.11,5.45,1.98,6.26,5.38,13.09,6.09,29.61,29.61,29.5,4.04,0.00%,154,128,THURS,12233,243,1053,22.36,37.32,0,0,0,22.13,26.19,29.5,32.55,37.13,38.91,47.56,
18583,Doug McDermott,3700,SF/PF,SAC,PHI,166063,554804,,8.5,4.07,0.75,0.42,1.22,0.38,0.27,0.05,4.49,4.82,5.24,0.32,1.17,0.4,0.16,3.05,0.1,0.08,3.45,1.38,6.18,6.18,6.7,1.81,0.00%,154,128,THURS,12541,244,18583,2.38,12.07,0,0,0,2.41,4.82,6.7,8.84,12.06,13.4,20.1,
37827,Malik Monk,4900,PG/SG,SAC,PHI,166063,957492,Q,20,11.06,1.85,2.31,1.59,1.37,0.23,0.2,13.37,12.91,15.22,0.43,4.16,5.28,2.28,4.47,1.98,1.73,9.75,3.87,16.67,16.67,17.81,3.63,0.00%,154,128,THURS,38273,247,37827,11.59,24.8,0,0,0,11.45,15.01,17.81,20.35,24.68,26.46,34.86,
3889102,Daeqwon Plowden,5000,SF/PF,SAC,PHI,166063,1063236,,27.5,9.93,3.87,2.13,1.51,1.32,0.87,0.57,12.06,13.8,15.93,1.44,6,4.56,1.99,4.39,1.93,1.42,8.95,3.5,20.77,20.77,20.94,4.19,0.00%,154,128,THURS,69861,251,3889102,14.44,28.35,0,0,0,14.38,17.91,20.94,23.72,28.26,29.8,38.1,
8985924,Nique Clifford,6700,SG/SF,SAC,PHI,166063,1232529,Q,34,12.64,5.01,3.66,1.85,2.83,1.72,0.4,16.3,17.65,21.31,2.12,8.67,6.87,2.81,5.64,2.13,1.48,12.51,4.66,27.67,27.67,28.17,4.2,0.00%,154,128,THURS,149220,254,8985924,20.52,36.72,0,0,0,20.56,24.87,28.17,31.22,36.29,38.32,47.21,
8998624,Maxime Raynaud,6500,C,SAC,PHI,166063,1326453,,31.5,16.25,9.15,1.95,0.48,1.63,0.54,0.67,18.2,25.4,27.35,1.21,11.1,10.83,6.21,1.92,3.04,2.4,12.75,6.69,32.16,32.16,32.95,5.07,0.00%,154,128,THURS,180050,255,8998624,25.03,41.44,0,0,0,25.03,29.63,32.95,36.27,41.38,43.68,53.38,
9095884,Dylan Cardwell,5100,PF/C,SAC,PHI,166063,1251665,,17,5.03,5.81,1.19,0.03,0.57,0.3,0.8,6.22,10.84,12.03,1.1,7,3.82,2.15,0.1,1.43,0.65,3.92,2.18,16.52,16.52,16.01,3.14,0.00%,154,128,THURS,158377,256,9095884,10.97,21.6,0,0,0,10.93,13.72,16.01,18.3,21.85,23.38,29.73,
2439230,Killian Hayes,5200,PG/SG,SAC,PHI,166063,1257421,,15.5,5.62,1.84,3.39,0.88,0.47,0.48,0.09,9.01,7.46,10.85,0.57,5.23,2.82,1.03,2.75,1.09,0.93,5.57,1.91,14.15,14.15,14.35,2.76,0.00%,154,128,THURS,161294,258,2439230,9.21,20.26,0,0,0,9.31,12.34,14.35,16.62,20.39,21.9,28.7,
2439312,Precious Achiuwa,7200,PF/C,SAC,PHI,166063,1175124,,29,13.01,8.38,1.72,0.5,1.09,0.79,1.13,14.73,21.39,23.11,1.92,10.1,9.25,5,1.58,2.57,1.5,10.83,5.5,30.32,30.32,29.92,4.16,0.00%,154,128,THURS,89036,259,2439312,22.5,38.28,0,0,0,22.5,26.6,29.92,33.24,38.1,39.89,48.33,
1083,Russell Westbrook,7800,PG,SAC,PHI,166063,329830,,29,17.08,4.95,6.61,2,3.21,0.84,0.2,23.69,22.03,28.64,1.04,11.56,9.33,4.01,6.03,4.44,3.07,15.36,6.01,32.85,32.85,34.81,4.46,0.00%,154,128,THURS,12188,262,1083,26.42,44.09,0,0,0,26.24,30.91,34.81,38.45,43.9,46.5,56.11,
13901,Harrison Barnes,3800,PF,SAS,PHO,166059,552336,,20,7.16,2.72,1.49,1.18,0.58,0.46,0.09,8.65,9.88,11.37,0.55,4.21,2.42,1.17,2.99,1.57,1.29,5.41,2.35,13.73,13.73,14.2,3.74,0.05%,144,153,THURS,12377,264,13901,8.96,20.28,0.69,0.69,0.94,8.97,11.96,14.2,16.69,20.18,21.92,28.65,
37800,Luke Kornet,3400,C,SAS,PHO,166059,745923,,15,4.76,5.04,1.24,0,0.34,0.47,0.61,6,9.8,11.04,1.08,6.28,2.88,1.9,0,1.18,0.94,2.88,1.9,15.57,15.57,14.91,4.39,1.53%,144,153,THURS,38323,267,37800,10.3,20.08,1.25,1.25,1.52,10.55,12.99,14.91,16.83,20.2,21.4,27.17,
37900,De'Aaron Fox,7400,PG,SAS,PHO,166059,957489,,32,19.15,3.68,5.83,1.92,2.02,0.86,0.47,24.98,22.83,28.66,1.33,9.51,10.19,4.96,5.7,4.39,3.48,15.89,6.88,34.28,34.28,35.18,4.75,10.48%,144,153,THURS,38271,268,37900,26.95,44.27,12.29,12.29,8.61,26.64,31.41,35.18,38.45,43.72,45.99,56.29,
1115463,Keldon Johnson,4300,SG/SF,SAS,PHO,166059,1134174,,20,9.86,4.24,0.6,1.05,0.7,0.14,0.09,10.46,14.1,14.7,0.23,4.84,5.1,2.5,2.94,2.18,1.71,8.04,3.55,15.84,15.84,16.71,3.89,0.39%,144,153,THURS,69995,270,1115463,11.16,23.05,0.93,0.93,1.27,11.22,14.22,16.71,18.95,22.95,24.44,31.93,
2439442,Devin Vassell,5100,SF,SAS,PHO,166059,1132051,,32,12.48,3.96,2.61,2.05,0.76,0.7,0.39,15.09,16.44,19.05,1.09,6.57,5.47,2.45,5.46,1.75,1.42,10.93,4.5,23.66,23.66,24.18,4.74,9.26%,144,153,THURS,91366,271,2439442,17.25,32.02,11.07,11.07,9.18,17.38,21.41,24.18,27.2,32.49,34.51,43.83,
3597312,Julian Champagnie,4900,SF/PF,SAS,PHO,166059,1176070,,26,9.76,5.21,1.3,2.48,0.81,0.66,0.46,11.06,14.97,16.27,1.12,6.51,1.15,0.51,6.53,1.5,1.28,7.68,2.99,20.51,20.51,21.34,4.36,0.05%,144,153,THURS,89784,273,3597312,14.59,29.06,4.48,4.48,5.35,14.64,18.36,21.34,24.32,29.03,31.02,39.7,
4874559,Victor Wembanyama,11200,C,SAS,PHO,166059,1373356,,31,25.26,11.46,2.86,1.71,2.47,1.13,2.81,28.12,36.72,39.58,3.94,14.32,14.55,7.15,4.86,7.23,5.83,19.41,8.86,52.65,52.65,52.59,4.7,8.57%,144,153,THURS,264146,274,4874559,42.8,62.81,14.37,14.37,9.01,42.81,48.43,52.59,56.26,62.13,64.58,75.34,
6413239,Stephon Castle,7700,SG,SAS,PHO,166059,1461118,,31.5,16.13,5.23,7.64,1.24,3.02,0.69,0.42,23.77,21.36,29,1.11,12.87,8.84,3.95,4.12,6.15,4.5,12.96,5.19,34.18,34.18,35.82,4.65,6.09%,144,153,THURS,288759,276,6413239,27.78,44.82,9.74,9.74,6.83,27.75,32.29,35.82,39.35,44.65,47.17,57.26,
8985942,Carter Bryant,3300,SF,SAS,PHO,166059,1538604,,10,3.64,2.32,0.49,0.68,0.35,0.13,0.32,4.13,5.96,6.45,0.45,2.81,1.45,0.56,2.09,0.64,0.46,3.54,1.24,8.16,8.16,8.34,2.53,0.05%,144,153,THURS,503252,278,8985942,4.46,13.15,0,0,0.01,4.55,6.57,8.34,10.11,13.14,14.41,20.22,
8985943,Dylan Harper,4600,PG/SG,SAS,PHO,166059,1519362,,22.5,9.82,3.45,3.8,0.75,1.29,0.52,0.33,13.62,13.27,17.07,0.85,7.25,5.97,3.13,2.33,1.8,1.33,8.3,3.88,20.92,20.92,21.27,4.62,4.71%,144,153,THURS,457491,279,8985943,15.18,27.97,5.27,5.27,5.48,15.33,18.8,21.27,23.99,27.95,29.43,36.85,
