PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
1115205,"Coby White",5300,PG/SG,CHA,PHO,163137,1138387,,19,11.29,2.67,2.92,1.61,2.37,0.66,0.15,14.21,13.96,16.88,0.81,5.59,4.53,1.94,4.57,3.02,2.57,9.1,3.55,18.93,18.93,20.25,3.82,0.00%,136,153,SUN,86731,24,1115205,13.69,27.59,0,0,0,13.67,17.21,20.25,22.78,27.59,29.36,37.72,
2439295,"LaMelo Ball",8800,PG,CHA,PHO,163137,1257420,,29.5,19.1,4.86,6.98,3.31,2.72,1.29,0.21,26.08,23.96,30.94,1.5,11.84,7.79,3.06,9.36,3.5,3.05,17.15,6.37,37.18,37.18,39.11,4.44,0.00%,136,153,SUN,161285,26,2439295,29.81,49.35,0,0,0,29.66,34.91,39.11,43.05,49.35,51.71,62.47,
2439366,"Josh Green",3300,SG/SF,CHA,PHO,163137,1193670,,15,3.81,2.04,0.7,0.74,0.53,0.62,0.1,4.51,5.85,6.55,0.72,2.74,1.2,0.58,1.84,0.54,0.42,3.04,1.32,8.94,8.94,8.96,2.72,0.00%,136,153,SUN,92617,27,2439366,4.66,14.15,0,0,0,4.74,6.85,8.96,11.07,14.23,15.55,21.87,
3588157,"Moussa Diabate",6100,C,CHA,PHO,163137,1324359,,30,9.02,11.02,1.74,0.01,0.94,0.79,0.9,10.76,20.04,21.78,1.69,12.76,5.38,3.44,0.05,3.25,2.08,5.43,3.45,28.98,28.98,28.67,4.7,0.00%,136,153,SUN,179227,31,3588157,21.78,36.6,0,0,0,21.83,25.69,28.67,31.83,37.09,38.93,47.08,
4878218,"Brandon Miller",7900,SF,CHA,PHO,163137,1401381,,33,21.32,5.21,3.22,3.51,2.86,1.22,0.74,24.54,26.53,29.75,1.96,8.43,8.64,3.77,9.52,3.72,3.25,18.16,7.28,35.42,35.42,36.94,4.68,0.00%,136,153,SUN,244988,32,4878218,27.72,46.93,0,0,0,28.1,33.04,36.94,41.1,47.35,49.71,61.39,
8985519,"Kon Knueppel",7300,SG,CHA,PHO,163137,1519132,,33,18.51,5.71,3.06,3.26,2.01,0.86,0.23,21.57,24.22,27.28,1.09,8.77,6.05,3.02,7.42,3.11,2.71,13.47,6.28,31.21,31.21,33.1,4.53,0.00%,136,153,SUN,458104,36,8985519,24.57,42.58,0,0,0,24.69,29.42,33.1,36.78,42.56,45.18,56.74,
8998193,"Ryan Kalkbrenner",3500,C,CHA,PHO,163137,1236052,,15.5,3.99,4.75,0.47,0,0.58,0.42,0.79,4.46,8.74,9.21,1.21,5.22,2.14,1.52,0,1.39,0.96,2.14,1.52,13.45,13.45,12.76,3.65,0.00%,136,153,SUN,149525,38,8998193,8.24,17.9,0,0,0,8.07,10.94,12.76,14.84,17.97,19.27,25,
8998194,"Sion James",3100,SF/PF,CHA,PHO,163137,1232338,,15.5,3.4,2.85,1.08,0.6,0.51,0.41,0.07,4.48,6.25,7.33,0.48,3.93,1.11,0.4,1.68,0.95,0.8,2.79,1,9.37,9.37,9.59,3.09,0.00%,136,153,SUN,148709,39,8998194,5.32,14.64,0,0,0,5.33,7.73,9.59,11.45,14.65,16.25,22.64,
35176,"Guerschon Yabusele",5000,PF/C,CHI,SAC,163136,920087,,23,10.7,5.63,1.7,1.75,1.31,0.49,0.55,12.4,16.33,18.03,1.04,7.33,4.28,1.95,4.79,2.19,1.56,9.07,3.7,21.82,21.82,22.62,4.52,3.72%,130,154,SUN,28058,42,35176,15.75,30.38,6.95,6.95,6.85,15.78,19.46,22.62,25.78,30.51,32.61,41.56,
408896,"Collin Sexton",5200,SG/SF,CHI,SAC,163136,1061642,,23,13.45,2.04,2.27,1.29,2.66,1.25,0.27,15.72,15.49,17.76,1.52,4.31,6.78,3.26,3.31,3.54,3.05,10.09,4.55,21.2,21.2,21.76,4.18,0.91%,130,154,SUN,75326,44,408896,15.03,29.39,3.44,3.44,3.8,14.85,18.94,21.76,24.83,29.44,31.23,39.68,
2439190,"Patrick Williams",3600,PF,CHI,SAC,163136,1174904,Q,20,7.66,1.78,1.95,1.41,0.71,0.53,0.3,9.61,9.44,11.39,0.83,3.73,3.28,1.32,3.83,1.12,0.79,7.11,2.73,14.5,14.5,14.82,4.12,0.13%,130,154,SUN,91367,46,2439190,9.16,21.37,2.5,2.5,2.79,9.28,12.37,14.82,17.53,21.39,23.2,31.19,
2439210,"Isaac Okoro",4300,SG/SF,CHI,SAC,163136,1193432,,29.5,11.12,3.93,2.6,1.74,0.94,0.56,0.38,13.72,15.05,17.65,0.94,6.53,4.78,2.11,4.98,2.22,1.68,9.76,3.85,21.62,21.62,22.22,5.17,23.79%,130,154,SUN,92179,47,2439210,15.43,29.79,19.82,19.82,13.93,15.5,19.12,22.22,25.32,29.97,31.78,41.08,
2439422,"Nick Richards",4200,C,CHI,SAC,163136,1067853,,18,8.26,5.36,0.35,0.02,1.54,0.26,0.96,8.61,13.62,13.97,1.22,5.71,5.27,3.04,0.1,3,2.13,5.37,3.06,17.34,17.34,17.18,4.09,0.08%,130,154,SUN,69992,48,2439422,11.77,23.25,0.7,0.7,1.59,11.71,14.84,17.18,19.78,23.43,25.25,33.06,
2439441,"Tre Jones",5100,PG/SG,CHI,SAC,163136,1132030,,26.5,14.24,2.74,5.07,0.94,1.57,0.72,0.3,19.31,16.98,22.05,1.02,7.81,7.83,4.23,2.56,3.57,2.96,10.39,5.17,26.62,26.62,27.03,5.3,34.71%,130,154,SUN,161288,49,2439441,19.94,34.86,24.28,24.28,17.51,20.01,23.91,27.03,29.89,34.83,36.91,46.01,
2439601,"Jalen Smith",5600,C,CHI,SAC,163136,1133792,Q,22,11.29,6.03,1.19,1.69,1.03,0.75,0.81,12.48,17.32,18.51,1.56,7.22,4.48,2.26,4.74,2.27,1.7,9.22,3.95,23.96,23.96,24.11,4.31,2.03%,130,154,SUN,70255,50,2439601,17.09,32.04,2.68,2.68,4.87,16.93,21.03,24.11,26.93,31.8,33.6,43.09,
3007077,"Josh Giddey",7800,PG,CHI,SAC,163136,1323503,Q,29,16.24,6.32,6.77,1.35,3.04,1.12,0.26,23.01,22.56,29.33,1.38,13.09,9.85,4.48,3.62,4.2,3.23,13.47,5.83,35.08,35.08,36.44,4.67,16.12%,130,154,SUN,165223,51,3007077,28.01,45.72,10.24,10.24,7.8,28.11,32.8,36.44,39.82,45.55,47.63,57.78,
4874401,"Leonard Miller",4100,SF/PF,CHI,SAC,163136,1376841,,9.5,3.84,1.64,0.75,0.28,0.63,0.26,0.42,4.59,5.48,6.23,0.68,2.39,1.94,1.13,1.09,0.91,0.73,3.03,1.41,8.34,8.34,8.2,2,0.54%,130,154,SUN,260189,53,4874401,4.34,12.82,0.02,0.02,0,4.23,6.61,8.2,10.32,13.23,14.55,19.58,
6412799,"Matas Buzelis",6900,SF/PF,CHI,SAC,163136,1501940,Q,30,17.38,5.47,2.33,1.9,2.14,0.56,1.74,19.71,22.85,25.18,2.3,7.8,9.71,4.43,5.22,3.6,2.82,14.93,6.33,32.2,32.2,32.24,4.67,13.04%,130,154,SUN,368367,54,6412799,24.07,41.14,14.1,14.1,7.54,24.31,28.91,32.24,35.82,41.45,43.5,53.73,
6413060,"Robert Dillingham",3900,PG,CHI,SAC,163136,1429354,,9.5,3.76,1.44,1.8,0.39,0.93,0.51,0.02,5.56,5.2,7,0.53,3.24,2.93,1.12,1.27,0.49,0.35,4.2,1.51,8.85,8.85,9.05,2.32,0.20%,130,154,SUN,288775,55,6413060,4.91,14.01,0,0,0,4.91,6.98,9.05,10.86,13.96,15.26,20.94,
1037,"James Harden",9000,PG,CLE,BOS,163128,395388,,34.5,18.62,4.54,7.81,2.41,2.92,0.89,0.43,26.43,23.16,30.97,1.32,12.35,6.41,2.71,6.9,6.79,5.99,13.31,5.12,36.82,36.82,38.68,4.3,0.00%,131,125,SUN,12228,62,1037,29.72,48.44,0,0,0,29.67,34.71,38.68,42.65,48.75,51.4,61.2,
18595,"Dennis Schroder",5100,PG,CLE,BOS,163128,739958,,20.5,8.91,1.73,3.2,1.13,1.2,1.1,0.17,12.11,10.64,13.84,1.27,4.93,4.45,1.82,3.17,2.27,1.88,7.62,2.95,18.4,18.4,18.38,3.6,0.00%,131,125,SUN,12453,63,18595,12.45,25.17,0,0,0,12.42,15.72,18.38,21.04,25.1,26.62,34.99,
37875,"Donovan Mitchell",9500,SG,CLE,BOS,163128,879707,,32,24.38,4.37,4.51,3.31,2.42,1.52,0.19,28.89,28.75,33.26,1.71,8.88,9.98,4.63,8.98,6.23,5.19,18.96,7.94,39.1,39.1,40.49,4.26,0.00%,131,125,SUN,38278,66,37875,31.12,50.63,0,0,0,31.29,36.46,40.49,44.7,51.01,53.37,63.89,
1144092,"Dean Wade",3800,SF/PF,CLE,BOS,163128,880677,,25.5,5.15,5.11,1.64,1.21,0.38,0.82,0.39,6.79,10.26,11.9,1.21,6.75,1.23,0.55,3.4,0.66,0.43,4.63,1.76,16.99,16.99,16.83,4.43,0.00%,131,125,SUN,72850,67,1144092,10.93,23.71,0,0,0,11.13,14.39,16.83,19.54,23.89,25.52,33.12,
2439420,"Sam Merrill",5200,SG/SF,CLE,BOS,163128,953106,,27.5,11.01,2.31,1.73,3.06,0.66,0.61,0.09,12.74,13.32,15.05,0.7,4.04,1.2,0.53,7.47,0.88,0.79,8.67,3.59,17.82,17.82,19.09,3.67,0.00%,131,125,SUN,72801,69,2439420,12.11,27.2,0,0,0,12.46,16.17,19.09,22.27,27.31,29.7,38.45,
3005190,"Evan Mobley",8000,PF/C,CLE,BOS,163128,1231862,,33.5,17.07,9.76,2.59,1.09,1.44,0.8,1.23,19.66,26.83,29.42,2.03,12.35,9.52,5.16,3.17,5.12,3.47,12.69,6.25,37.32,37.32,37.5,4.69,0.00%,131,125,SUN,149666,70,3005190,28.96,46.76,0,0,0,29.05,34.07,37.5,40.93,46.74,48.86,59.42,
3584031,"Keon Ellis",4000,SG/SF,CLE,BOS,163128,1231210,,21,7.42,2.18,1.27,1.62,0.52,1.26,0.48,8.69,9.6,10.87,1.74,3.45,1.85,0.89,4.03,1.02,0.78,5.88,2.51,16.64,16.64,16.08,4.02,0.00%,131,125,SUN,148680,71,3584031,10.07,23.14,0,0,0,10.11,13.49,16.08,18.67,23.08,24.9,32.94,
4934240,"Craig Porter",3900,PG,CLE,BOS,163128,1236197,,6,1.17,1.2,0.89,0.13,0.23,0.32,0.08,2.06,2.37,3.26,0.4,2.09,0.74,0.32,0.35,0.21,0.13,1.09,0.45,4.92,4.92,4.76,1.22,0.00%,131,125,SUN,180209,72,4934240,1.7,8.32,0,0,0,1.59,3.44,4.76,6.08,8.2,9.26,13.75,
6412819,"Jaylon Tyson",5500,SF/PF,CLE,BOS,163128,1342747,,25.5,11.3,5.11,1.79,1.72,1.21,0.76,0.17,13.09,16.41,18.2,0.93,6.9,5.14,2.46,3.88,1.62,1.23,9.02,4.18,21.7,21.7,22.5,4.09,0.00%,131,125,SUN,180082,73,6412819,15.56,30.27,0,0,0,15.88,19.59,22.5,25.41,30.44,32.29,41.29,
7796671,"Nae'Qwan Tomlin",3100,PF,CLE,BOS,163128,1403628,,1,0.27,0.16,0.03,0.02,0.02,0.04,0.02,0.3,0.43,0.46,0.06,0.19,0.18,0.08,0.09,0.07,0.05,0.27,0.1,0.67,0.67,0.64,0.21,0.00%,131,125,SUN,245036,75,7796671,0.64,0.64,0,0,0,0.27,0.46,0.64,0.82,1.1,1.17,1.22,
37884,"Thomas Bryant",4500,C,CLE,BOS,163128,896601,,13,5.4,3.21,0.57,0.67,0.51,0.24,0.38,5.97,8.61,9.18,0.62,3.78,2.39,1.16,1.99,1.24,1.07,4.38,1.83,11.46,11.46,11.59,2.58,0.00%,131,125,SUN,38313,78,37884,6.81,17.21,0,0,0,7.01,9.43,11.59,13.75,17.25,18.87,24.53,
13315,"Klay Thompson",3900,SF/PF,DAL,TOR,163131,457611,,20,8.78,1.84,1.14,2.01,0.76,0.46,0.3,9.92,10.62,11.76,0.76,2.98,2.61,1.1,5.1,0.65,0.55,7.71,3.11,14.22,14.22,14.94,3.83,0.00%,140,129,SUN,12329,80,13315,8.96,21.92,0,0,0,9.02,12.11,14.94,17.52,21.89,23.7,31.43,
13990,"Khris Middleton",5200,SF/PF,DAL,TOR,163131,512053,,25,10.76,3.69,2.98,1.11,1.72,0.47,0.29,13.74,14.45,17.43,0.76,6.67,5.87,2.68,3.24,2.41,2.06,9.11,3.79,20.22,20.22,21.06,4.05,0.00%,140,129,SUN,12405,82,13990,14.7,28.19,0,0,0,14.64,18.23,21.06,23.89,28.25,30.05,38.78,
18566,"Dwight Powell",4100,C,DAL,TOR,163131,552309,,4,1.08,1.01,0.23,0.01,0.11,0.06,0.07,1.31,2.09,2.32,0.13,1.24,0.46,0.3,0.03,0.68,0.45,0.49,0.31,2.92,2.92,2.9,0.71,0.00%,140,129,SUN,12550,83,18566,1.15,5.87,0,0,0,1.16,1.74,2.9,4.06,6.09,6.67,10.44,
409321,"Marvin Bagley",4800,C,DAL,TOR,163131,1076209,,20.5,10.14,6.62,1.08,0.26,1.37,0.41,0.7,11.22,16.76,17.84,1.11,7.7,6.3,3.8,0.69,2.56,1.75,6.99,4.06,21.66,21.66,21.78,4.54,0.00%,140,129,SUN,75292,84,409321,15.72,28.63,0,0,0,15.7,18.99,21.78,24.06,28.36,30.39,37.99,
1115204,"Daniel Gafford",5000,C,DAL,TOR,163131,1061647,,21.5,8.4,5.84,0.94,0,1.34,0.64,0.98,9.34,14.24,15.18,1.62,6.78,4.86,3.28,0,2.63,1.84,4.86,3.28,20.34,20.34,19.71,3.94,0.00%,140,129,SUN,71699,85,1115204,14.04,26.03,0,0,0,13.9,17.18,19.71,21.98,25.77,27.29,34.62,
1115314,"PJ Washington",6300,PF,DAL,TOR,163131,1067857,,30,12.38,5.58,1.65,1.29,1.46,0.89,0.88,14.03,17.96,19.61,1.77,7.23,7.14,3.1,3.85,3.32,2.32,10.99,4.39,25.4,25.4,25.33,4.02,0.00%,140,129,SUN,69997,86,1115314,18.34,33.12,0,0,0,17.98,22.04,25.33,28.37,32.93,34.96,43.57,
1203483,"Caleb Martin",4000,SF/PF,DAL,TOR,163131,842969,,11.5,2.78,1.57,0.93,0.32,0.38,0.2,0.14,3.71,4.35,5.28,0.34,2.5,1.51,0.67,0.9,0.73,0.46,2.41,0.99,6.7,6.7,6.79,1.7,0.00%,140,129,SUN,73187,87,1203483,3.3,11.06,0,0,0,3.4,5.22,6.79,8.36,10.97,12.27,17.5,
2484012,"Naji Marshall",6400,SG,DAL,TOR,163131,1060704,,28,13.39,4.13,3.25,0.98,2,0.93,0.37,16.64,17.52,20.77,1.3,7.38,7.7,3.88,3.28,3.44,2.68,10.98,4.86,25.12,25.12,25.53,3.99,0.00%,140,129,SUN,70165,88,2484012,18.6,33.13,0,0,0,18.64,22.47,25.53,28.59,32.93,34.98,43.15,
3267960,"Brandon Williams",6000,PG/SG,DAL,TOR,163131,1134688,,21,11.5,2.38,3.32,0.67,1.54,0.71,0.22,14.82,13.88,17.2,0.93,5.7,6.32,3.08,2.39,4.22,3.32,8.71,3.75,20.59,20.59,20.88,3.48,0.00%,140,129,SUN,87233,89,3267960,14.8,27.73,0,0,0,14.73,18.08,20.88,23.68,28.01,29.79,36.92,
3588176,"Max Christie",4900,SG,DAL,TOR,163131,1340703,,28.5,10.57,2.96,2.19,1.87,1.11,0.47,0.32,12.76,13.53,15.72,0.79,5.15,3.74,1.61,4.72,2,1.73,8.46,3.48,18.67,18.67,19.52,3.98,0.00%,140,129,SUN,179747,90,3588176,13.06,26.91,0,0,0,12.93,16.73,19.52,22.31,26.87,28.65,37.27,
8985575,"Cooper Flagg",8800,PG/SF,DAL,TOR,163131,1519128,Q,30,19.59,5.35,4.31,1.14,2.15,0.76,0.59,23.9,24.94,29.25,1.35,9.66,12.71,5.99,3.87,5.19,4.2,16.58,7.13,34.38,34.38,35,3.98,0.00%,140,129,SUN,458047,94,8985575,26.97,43.85,0,0,0,27.02,31.4,35,38.35,43.75,45.81,55.59,
13332,"Tobias Harris",5600,PF,DET,MIA,163130,552523,,31,13.57,5.92,2.27,1.35,1.05,1.34,0.46,15.84,19.49,21.76,1.8,8.19,7.8,3.55,3.88,2.78,2.42,11.68,4.9,28.43,28.43,28.18,5.03,0.00%,132,137,SUN,12337,101,13332,20.87,36.43,0,0,0,21.2,25.08,28.18,31.28,36.45,38.26,48.09,
408969,"Kevin Huerter",4000,SG/SF,DET,MIA,163130,944785,,16,5.89,3.03,1.45,0.95,0.51,0.69,0.46,7.34,8.92,10.37,1.15,4.48,2.95,1.28,2.97,0.65,0.48,5.92,2.23,14.64,14.64,14.37,3.59,0.00%,132,137,SUN,70259,104,408969,9.06,20.49,0,0,0,9.24,12.06,14.37,16.68,20.53,22.07,29,
555145,"Duncan Robinson",4500,SG,DET,MIA,163130,854591,,29,12.17,2.93,2.36,3,0.66,0.58,0.41,14.53,15.1,17.46,0.99,5.29,2.46,1.06,7.68,1.31,1.06,10.14,4.06,21.54,21.54,22.52,5,0.00%,132,137,SUN,74104,105,555145,15.23,30.7,0,0,0,15.27,19.41,22.52,25.89,31.06,33.13,42.45,
1193057,"Javonte Green",4200,SG/SF,DET,MIA,163130,624174,,19,6.45,3.42,0.77,0.94,0.51,1.19,0.42,7.22,9.87,10.64,1.61,4.19,2.59,1.12,2.71,1.73,1.36,5.3,2.06,16.03,16.03,15.32,3.65,0.00%,132,137,SUN,92980,106,1193057,9.84,21.61,0,0,0,9.87,12.98,15.32,17.92,21.81,23.37,30.64,
2439153,"Paul Reed",3800,C,DET,MIA,163130,1076238,,2,0.96,0.74,0.17,0.04,0.1,0.11,0.15,1.13,1.7,1.87,0.26,0.91,0.61,0.35,0.12,0.22,0.15,0.73,0.39,2.78,2.78,2.63,0.69,0.00%,132,137,SUN,73899,107,2439153,0.69,5.58,0,0,0,0,1.46,2.63,3.8,5.55,6.43,10.81,
2439495,"Isaiah Stewart",4600,PF/C,DET,MIA,163130,1177050,,22,8.54,5.02,1.09,0.61,0.79,0.59,1.65,9.63,13.56,14.65,2.24,6.11,4.54,2.52,1.76,2.21,1.68,6.3,3.13,22.13,22.13,20.85,4.53,0.00%,132,137,SUN,90783,108,2439495,14.76,27.71,0,0,0,14.75,18.05,20.85,23.39,27.72,29.75,37.38,
3005207,"Cade Cunningham",11200,PG,DET,MIA,163130,1232182,,37,25.28,6.58,9.85,2.08,4.14,1.51,1.07,35.13,31.86,41.71,2.58,16.43,14.63,6.67,6.03,6.88,5.71,20.66,8.75,51.55,51.55,53.01,4.73,0.00%,132,137,SUN,122680,109,3005207,42.6,64.08,0,0,0,42.84,48.46,53.01,57.29,63.72,66.66,79.52,
3587772,"Jalen Duren",8300,C,DET,MIA,163130,1344765,,28,19.07,10.84,1.73,0,1.87,0.87,0.61,20.8,29.91,31.64,1.48,12.57,11.17,7.04,0,6.88,4.98,11.17,7.04,37.24,37.24,38.04,4.58,0.00%,132,137,SUN,179734,110,3587772,29.8,46.62,0,0,0,29.82,34.18,38.04,41.38,46.78,48.58,58.09,
4878314,"Marcus Sasser",3500,PG,DET,MIA,163130,1174920,,18,8.45,0.96,3.8,1.46,1.54,0.56,0.29,12.25,9.41,13.21,0.85,4.76,3.58,1.48,3.88,1.27,1.11,7.46,2.94,16.31,16.31,17.01,4.86,0.00%,132,137,SUN,90129,112,4878314,11.07,23.73,0,0,0,11.01,14.26,17.01,19.51,23.76,25.52,34.27,
6412876,"Ronald Holland II",3900,PF,DET,MIA,163130,1501942,,18,7.26,4.44,1.09,0.57,0.96,1.13,0.37,8.35,11.7,12.79,1.5,5.53,4.17,1.9,2.45,2.2,1.74,6.62,2.47,17.76,17.76,17.25,4.42,0.00%,132,137,SUN,368369,114,6412876,11.65,23.56,0,0,0,11.59,14.68,17.25,19.57,23.43,24.97,32.44,
6447997,"Daniss Jenkins",3800,PG,DET,MIA,163130,1182387,,20,7.91,2.57,2.43,0.94,1.16,1.04,0.08,10.34,10.48,12.91,1.12,5,4.68,1.77,2.68,2.07,1.55,7.36,2.71,16.84,16.84,16.9,4.45,0.00%,132,137,SUN,91330,115,6447997,11.21,23.42,0,0,0,11.01,14.34,16.9,19.46,23.56,25.09,31.75,
1348,"Kevin Durant",9000,SF,HOU,SAS,163134,329525,,37,24.39,5.71,4.55,2.32,3.28,0.84,0.71,28.94,30.1,34.65,1.55,10.26,11.82,6.01,5.7,6.26,5.41,17.52,8.33,39.44,39.44,41.07,4.56,10.77%,141,144,SUN,12157,122,1348,31.93,50.94,10.67,10.67,7.14,31.89,36.99,41.07,44.64,50.51,53.06,64.79,
18610,"Clint Capela",3600,C,HOU,SAS,163134,830647,,12.5,3.43,4.29,0.64,0,0.41,0.33,0.5,4.07,7.72,8.36,0.83,4.93,2.89,1.44,0,0.94,0.55,2.89,1.44,11.62,11.62,11.21,3.11,0.05%,141,144,SUN,12572,124,18610,7.1,15.92,0.01,0.01,0.03,6.98,9.22,11.21,12.95,15.94,16.94,22.42,
36032,"Dorian Finney-Smith",4000,SF/PF,HOU,SAS,163134,606701,,19.5,4.22,2.61,0.98,0.98,0.53,0.43,0.22,5.2,6.83,7.81,0.65,3.59,1.23,0.49,2.89,0.41,0.32,4.12,1.47,10.24,10.24,10.48,2.62,0.32%,141,144,SUN,28067,126,36032,5.89,15.96,0.05,0.05,0.02,5.62,8.18,10.48,12.52,15.85,17.38,24.54,
408932,"Aaron Holiday",3400,PG,HOU,SAS,163134,884087,,2,0.67,0.28,0.13,0.13,0.07,0.09,0.01,0.8,0.95,1.08,0.1,0.41,0.21,0.09,0.34,0.11,0.09,0.55,0.22,1.43,1.43,1.45,0.43,0.05%,141,144,SUN,75332,127,408932,0.24,2.93,0,0,0,0,0,1.45,1.74,4.06,4.06,8.12,
